,Cve_Ent,Cve_Mun,nmun,tmax,tmin,Value
1114,20,210,San Juan Ñumí,26.58,12.13,921
1115,20,211,San Juan Ozolotepec,27.14,14.74,237
1116,20,212,San Juan Petlapa,26.88,16.29,390
1117,20,213,San Juan Quiahije,28.15,16.32,483
1118,20,214,San Juan Quiotepec,26.5,11.87,508
1119,20,215,San Juan Sayultepec,25.78,11.79,835
1120,20,216,San Juan Tabaá,24.94,11.64,789
1121,20,217,San Juan Tamazola,26.54,12.27,311
1122,20,218,San Juan Teita,25.82,12.88,26
1123,20,219,San Juan Teitipac,27.73,12.6,409
1124,20,220,San Juan Tepeuxila,27.67,12.25,156
1125,20,221,San Juan Teposcolula,25.89,10.82,780
1126,20,222,San Juan Yaeé,26.02,12.95,918
1127,20,223,San Juan Yatzona,25.68,13.12,233
1128,20,224,San Juan Yucuita,25.51,11.64,951
1129,20,225,San Lorenzo,32.58,20.16,663
1130,20,226,San Lorenzo Albarradas,28.35,12.64,22
1131,20,227,San Lorenzo Cacaotepec,27.05,11.91,744
1132,20,228,San Lorenzo Cuaunecuiltitla,27.7,14.95,891
1133,20,229,San Lorenzo Texmelúcan,28.54,14.71,553
1134,20,230,San Lorenzo Victoria,28.55,16.67,89
1135,20,231,San Lucas Camotlán,29.79,16.65,227
1136,20,232,San Lucas Ojitlán,30.54,20.43,347
1137,20,233,San Lucas Quiaviní,28.07,12.59,53
1138,20,234,San Lucas Zoquiápam,28.36,14.35,390
1139,20,235,San Luis Amatlán,28.0,12.33,173
1140,20,236,San Marcial Ozolotepec,27.75,15.4,529
1141,20,237,San Marcos Arteaga,28.99,16.45,338
1142,20,238,San Martín de los Cansecos,28.69,13.29,804
1143,20,239,San Martín Huamelúlpam,25.77,11.14,997
1144,20,240,San Martín Itunyoso,26.04,13.56,525
1145,20,241,San Martín Lachilá,28.31,13.08,678
1146,20,242,San Martín Peras,26.27,14.93,308
1147,20,243,San Martín Tilcajete,28.1,13.02,279
1148,20,244,San Martín Toxpalan,29.29,13.93,600
1149,20,245,San Martín Zacatepec,30.06,17.45,766
1150,20,246,San Mateo Cajonos,25.69,11.36,424
1151,20,247,Capulálpam de Méndez,25.38,9.21,501
1152,20,248,San Mateo del Mar,33.33,26.29,92
1153,20,249,San Mateo Yoloxochitlán,27.47,15.19,371
1154,20,250,San Mateo Etlatongo,26.15,12.28,631
1155,20,251,San Mateo Nejápam,29.3,16.71,651
1156,20,252,San Mateo Peñasco,25.41,12.12,444
1157,20,253,San Mateo Piñas,28.51,16.91,387
1158,20,254,San Mateo Río Hondo,27.06,13.39,447
1159,20,255,San Mateo Sindihui,26.16,13.32,354
1160,20,256,San Mateo Tlapiltepec,26.63,11.06,713
1161,20,257,San Melchor Betaza,24.98,11.97,598
1162,20,258,San Miguel Achiutla,25.31,10.95,444
1163,20,259,San Miguel Ahuehuetitlán,29.55,16.9,116
1164,20,260,San Miguel Aloápam,26.14,10.13,720
1165,20,261,San Miguel Amatitlán,30.26,18.02,138
1166,20,262,San Miguel Amatlán,25.95,10.33,433
1167,20,263,San Miguel Coatlán,27.87,13.8,670
1168,20,264,San Miguel Chicahua,25.87,11.96,616
1169,20,265,San Miguel Chimalapa,32.1,21.65,924
1170,20,266,San Miguel del Puerto,30.11,19.65,571
1171,20,267,San Miguel del Río,25.56,8.62,501
1172,20,268,San Miguel Ejutla,28.7,13.2,379
1173,20,269,San Miguel el Grande,24.82,12.96,835
1174,20,270,San Miguel Huautla,26.94,12.79,31
1175,20,271,San Miguel Mixtepec,27.32,11.91,361
1176,20,272,San Miguel Panixtlahuaca,29.36,17.96,281
1177,20,273,San Miguel Peras,26.58,11.11,789
1178,20,274,San Miguel Piedras,26.47,12.6,276
1179,20,275,San Miguel Quetzaltepec,29.1,15.74,604
1180,20,276,San Miguel Santa Flor,27.53,13.17,140
1181,20,277,Villa Sola de Vega,27.66,13.42,433
1182,20,278,San Miguel Soyaltepec,30.44,22.11,756
1183,20,279,San Miguel Suchixtepec,27.06,13.91,949
1184,20,280,Villa Talea de Castro,25.41,12.08,456
1185,20,281,San Miguel Tecomatlán,26.15,12.28,871
1186,20,282,San Miguel Tenango,33.03,20.18,889
1187,20,283,San Miguel Tequixtepec,25.89,11.15,642
1188,20,284,San Miguel Tilquiápam,28.49,13.15,826
1189,20,285,San Miguel Tlacamama,32.74,21.34,103
1190,20,286,San Miguel Tlacotepec,26.89,15.04,103
1191,20,287,San Miguel Tulancingo,26.42,10.97,480
1192,20,288,San Miguel Yotao,25.46,10.67,116
1193,20,289,San Nicolás,25.505,16.055,745
1194,20,290,San Nicolás Hidalgo,30.23,17.46,771
1195,20,291,San Pablo Coatlán,29.03,14.92,37
1196,20,292,San Pablo Cuatro Venados,27.03,12.11,877
1197,20,293,San Pablo Etla,26.89,11.69,165
1198,20,294,San Pablo Huitzo,26.75,11.14,118
1199,20,295,San Pablo Huixtepec,28.22,13.11,66
1200,20,296,San Pablo Macuiltianguis,25.32,10.57,273
1201,20,297,San Pablo Tijaltepec,25.54,13.31,129
1202,20,298,San Pablo Villa de Mitla,27.35,11.77,318
1203,20,299,San Pablo Yaganiza,25.87,10.99,281
1204,20,300,San Pedro Amuzgos,31.86,19.79,517
1205,20,301,San Pedro Apóstol,28.7,13.4,552
1206,20,302,San Pedro Atoyac,31.21,20.16,266
1207,20,303,San Pedro Cajonos,25.87,10.99,467
1208,20,304,San Pedro Coxcaltepec Cántaros,26.15,12.67,880
1209,20,305,San Pedro Comitancillo,35.42,23.22,235
1210,20,306,San Pedro el Alto,27.81,14.68,158
1211,20,307,San Pedro Huamelula,31.32,22.55,543
1212,20,308,San Pedro Huilotepec,34.53,25.07,772
1213,20,309,San Pedro Ixcatlán,28.97,20.6,330
1214,20,310,San Pedro Ixtlahuaca,27.26,12.51,396
1215,20,311,San Pedro Jaltepetongo,27.91,14.1,950
1216,20,312,San Pedro Jicayán,32.28,20.79,433
1217,20,313,San Pedro Jocotipac,27.63,13.86,581
1218,20,314,San Pedro Juchatengo,27.84,14.49,43
1219,20,315,San Pedro Mártir,28.65,13.3,718
1220,20,316,San Pedro Mártir Quiechapa,26.95,12.04,531
1221,20,317,San Pedro Mártir Yucuxaco,26.22,11.27,131
1222,20,318,San Pedro Mixtepec Dto. 22,30.59,20.68,414
1223,20,319,San Pedro Mixtepec Dto. 26,25.34,11.36,931
1224,20,320,San Pedro Molinos,25.02,12.54,496
1225,20,321,San Pedro Nopala,27.56,11.97,853
1226,20,322,San Pedro Ocopetatillo,27.7,14.95,689
1227,20,323,San Pedro Ocotepec,28.74,14.84,725
1228,20,324,San Pedro Pochutla,33.09,21.41,442
1229,20,325,San Pedro Quiatoni,30.0,14.27,756
1230,20,326,San Pedro Sochiápam,27.28,13.68,597
1231,20,327,San Pedro Tapanatepec,33.39,25.85,846
1232,20,328,San Pedro Taviche,29.07,13.31,923
1233,20,329,San Pedro Teozacoalco,26.53,12.92,689
1234,20,330,San Pedro Teutila,27.42,15.95,957
1235,20,331,San Pedro Tidaá,25.76,11.55,115
1236,20,332,San Pedro Topiltepec,25.77,11.48,669
1237,20,333,San Pedro Totolápam,29.47,13.87,492
1238,20,334,Villa de Tututepec,32.27,21.49,94
1239,20,335,San Pedro Yaneri,25.49,10.92,421
1240,20,336,San Pedro Yólox,25.92,12.07,333
1241,20,337,San Pedro y San Pablo Ayutla,26.62,11.89,914
1242,20,338,Villa de Etla,26.92,11.44,623
1243,20,339,San Pedro y San Pablo Teposcolula,25.97,10.62,703
1244,20,340,San Pedro y San Pablo Tequixtepec,28.97,13.77,177
1245,20,341,San Pedro Yucunama,26.06,10.56,554
1246,20,342,San Raymundo Jalpan,27.92,13.03,358
1247,20,343,San Sebastián Abasolo,27.13,12.15,391
1248,20,344,San Sebastián Coatlán,29.86,16.78,681
1249,20,345,San Sebastián Ixcapa,32.66,21.12,383
1250,20,346,San Sebastián Nicananduta,26.51,11.22,104
1251,20,347,San Sebastián Río Hondo,25.4,11.24,433
1252,20,348,San Sebastián Tecomaxtlahuaca,26.59,14.82,175
1253,20,349,San Sebastián Teitipac,27.59,12.56,105
1254,20,350,San Sebastián Tutla,26.94,12.12,765
1255,20,351,San Simón Almolongas,28.14,12.7,252
1256,20,352,San Simón Zahuatlán,30.02,17.55,487
1257,20,353,Santa Ana,27.51,13.445,898
1258,20,354,Santa Ana Ateixtlahuaca,27.7,14.95,60
1259,20,355,Santa Ana Cuauhtémoc,27.04,13.7,933
1260,20,356,Santa Ana del Valle,26.93,11.63,170
1261,20,357,Santa Ana Tavela,30.67,15.42,883
1262,20,358,Santa Ana Tlapacoyan,27.74,12.54,379
1263,20,359,Santa Ana Yareni,25.81,9.61,90
1264,20,360,Santa Ana Zegache,28.35,13.19,351
1265,20,361,Santa Catalina Quierí,24.82,10.15,337
1266,20,362,Santa Catarina Cuixtla,27.13,11.67,274
1267,20,363,Santa Catarina Ixtepeji,25.95,9.78,69
1268,20,364,Santa Catarina Juquila,29.4,17.68,855
1269,20,365,Santa Catarina Lachatao,25.66,9.37,389
1270,20,366,Santa Catarina Loxicha,29.46,15.71,337
1271,20,367,Santa Catarina Mechoacán,33.67,20.55,344
1272,20,368,Santa Catarina Minas,28.43,13.16,381
1273,20,369,Santa Catarina Quiané,28.13,13.06,497
1274,20,370,Santa Catarina Tayata,25.12,10.61,737
1275,20,371,Santa Catarina Ticuá,25.02,13.06,238
1276,20,372,Santa Catarina Yosonotú,25.15,13.95,11
1277,20,373,Santa Catarina Zapoquila,27.52,12.13,268
1278,20,374,Santa Cruz Acatepec,27.94,14.76,204
1279,20,375,Santa Cruz Amilpas,27.27,12.35,684
1280,20,376,Santa Cruz de Bravo,28.1,15.98,402
1281,20,377,Santa Cruz Itundujia,29.02,17.09,198
1282,20,378,Santa Cruz Mixtepec,27.28,11.96,273
1283,20,379,Santa Cruz Nundaco,24.72,12.89,665
1284,20,380,Santa Cruz Papalutla,27.43,12.32,173
1285,20,381,Santa Cruz Tacache de Mina,30.23,17.46,551
1286,20,382,Santa Cruz Tacahua,26.13,14.31,761
1287,20,383,Santa Cruz Tayata,25.23,10.58,934
1288,20,384,Santa Cruz Xitla,27.69,12.12,866
1289,20,385,Santa Cruz Xoxocotlán,27.7,13.0,610
1290,20,386,Santa Cruz Zenzontepec,29.86,17.63,995
1291,20,387,Santa Gertrudis,28.39,13.11,694
1292,20,388,Santa Inés del Monte,27.45,12.5,434
1293,20,389,Santa Inés Yatzeche,28.58,13.32,45
1294,20,390,Santa Lucía del Camino,27.27,12.35,861
1295,20,391,Santa Lucía Miahuatlán,27.21,12.96,49
1296,20,392,Santa Lucía Monteverde,26.05,14.73,848
1297,20,393,Santa Lucía Ocotlán,28.65,13.3,109
1298,20,394,Santa María Alotepec,28.38,15.29,779
1299,20,395,Santa María Apazco,26.9,13.41,587
1300,20,396,Santa María la Asunción,26.98,15.02,119
1301,20,397,Heroica Ciudad de Tlaxiaco,25.04,12.13,795
1302,20,398,Ayoquezco de Aldama,28.03,12.78,909
1303,20,399,Santa María Atzompa,27.24,12.27,494
1304,20,400,Santa María Camotlán,28.11,13.16,467
1305,20,401,Santa María Colotepec,31.31,22.27,628
1306,20,402,Santa María Cortijo,32.77,22.61,688
1307,20,403,Santa María Coyotepec,27.76,12.79,115
1308,20,404,Santa María Chachoápam,25.34,11.34,62
1309,20,405,Villa de Chilapa de Díaz,27.03,11.63,457
1310,20,406,Santa María Chilchotla,28.44,18.74,556
1311,20,407,Santa María Chimalapa,29.71,21.16,266
1312,20,408,Santa María del Rosario,25.39,10.93,638
1313,20,409,Santa María del Tule,26.94,12.12,391
1314,20,410,Santa María Ecatepec,30.29,17.11,793
1315,20,411,Santa María Guelacé,27.13,12.15,883
1316,20,412,Santa María Guienagati,32.28,20.02,334
1317,20,413,Santa María Huatulco,31.9,21.62,41
1318,20,414,Santa María Huazolotitlán,33.45,22.42,689
1319,20,415,Santa María Ipalapa,31.11,19.72,869
1320,20,416,Santa María Ixcatlán,27.33,12.87,685
1321,20,417,Santa Marí Jacatepec,31.1,20.22,453
1322,20,418,Santa María Jalapa del Marqués,34.55,20.41,303
1323,20,419,Santa Marí Jaltianguis,25.31,9.13,132
1324,20,420,Santa María Lachixío,26.78,11.17,867
1325,20,421,Santa Marí Mixtequilla,35.92,22.62,304
1326,20,422,Santa Marí Nativitas,25.38,10.93,202
1327,20,423,Santa Marí Nduayaco,25.57,10.62,544
1328,20,424,Santa Marí Ozolotepec,26.45,13.71,198
1329,20,425,Santa Marí Pápalo,27.97,12.55,85
1330,20,426,Santa María Peñoles,26.44,11.12,655
1331,20,427,Santa Marí Petapa,31.45,21.42,420
1332,20,428,Santa Marí Quiegolani,27.25,13.3,507
1333,20,429,Santa Marí Sola,28.3,13.17,613
1334,20,430,Santa Marí Tataltepec,25.94,12.45,434
1335,20,431,Santa María Tecomavaca,28.85,13.82,427
1336,20,432,Santa Marí Temaxcalapa,25.77,13.86,977
1337,20,433,Santa Marí Temaxcaltepec,29.63,17.43,477
1338,20,434,Santa Marí Teopoxco,28.3,14.33,362
1339,20,435,Santa María Tepantlali,27.01,12.69,682
1340,20,436,Santa Marí Texcatitlán,27.8,14.14,171
1341,20,437,Santa Marí Tlahuitoltepec,25.68,12.36,313
1342,20,438,Santa Marí Tlalixtac,27.38,13.48,536
1343,20,439,Santa María Tonameca,32.85,22.87,701
1344,20,440,Santa Marí Totolapilla,32.81,18.54,542
1345,20,441,Santa Marí Xadani,34.04,25.38,885
1346,20,442,Santa Marí Yalina,25.2,10.5,912
1347,20,443,Santa Marí Yavesía,25.73,9.93,203
1348,20,444,Santa Marí Yolotepec,26.19,14.73,621
1349,20,445,Santa Marí Yosoyúa,25.28,12.51,288
1350,20,446,Santa Marí Yucuhiti,25.55,14.32,471
1351,20,447,Santa María Zacatepec,31.23,18.51,345
1352,20,448,Santa Marí Zaniza,28.2,15.41,569
1353,20,449,Santa Marí Zoquitlán,28.53,13.19,536
1354,20,450,Santiago Amoltepec,29.38,17.24,770
1355,20,451,Santiago Apoala,26.41,12.6,820
1356,20,452,Santiago Apóstol,28.52,13.28,989
1357,20,453,Santiago Astata,31.5,23.73,483
1358,20,454,Santiago Atitlán,27.12,14.18,516
1359,20,455,Santiago Ayuquililla,30.39,17.84,366
1360,20,456,Santiago Cacaloxtepec,28.8,15.3,940
1361,20,457,Santiago Camotlán,27.1,15.71,112
1362,20,458,Santiago Comaltepec,27.16,14.01,863
1363,20,459,Santiago Chazumba,29.81,13.93,48
1364,20,460,Santiago Choápam,28.02,17.29,378
1365,20,461,Santiago del Río,26.85,15.32,843
1366,20,462,Santiago Huajolotitlán,28.14,13.62,903
1367,20,463,Santiago Huauclilla,26.43,12.86,158
1368,20,464,Santiago Ihuitlán Plumas,26.72,11.46,926
1369,20,465,Santiago Ixcuintepec,30.31,17.8,77
1370,20,466,Santiago Ixtayutla,30.79,18.62,278
1371,20,467,Santiago Jamiltepec,33.03,22.01,330
1372,20,468,Santiago Jocotepec,29.62,19.43,400
1373,20,469,Santiago Juxtlahuaca,27.44,15.16,716
1374,20,470,Santiago Lachiguiri,31.56,18.6,966
1375,20,471,Santiago Lalopa,25.73,12.48,903
1376,20,472,Santiago Laollaga,34.12,21.71,199
1377,20,473,Santiago Laxopa,25.74,10.44,467
1378,20,474,Santiago Llano Grande,33.52,21.83,948
1379,20,475,Santiago Matatlán,28.38,12.85,266
1380,20,476,Santiago Miltepec,28.8,13.9,282
1381,20,477,Santiago Minas,28.03,15.52,62
1382,20,478,Santiago Nacaltepec,26.75,12.01,405
1383,20,479,Santiago Nejapilla,25.77,11.18,185
1384,20,480,Santiago Nundiche,25.55,11.72,495
1385,20,481,Santiago Nuyoó,24.67,13.59,954
1386,20,482,Santiago Pinotepa Nacional,32.99,22.59,698
1387,20,483,Santiago Suchilquitongo,26.75,11.55,817
1388,20,484,Santiago Tamazola,29.88,17.21,919
1389,20,485,Santiago Tapextla,32.18,24.04,636
1390,20,486,Villa Tejúpam de la Unión,26.41,10.86,253
1391,20,487,Santiago Tenango,26.9,12.34,600
1392,20,488,Santiago Tepetlapa,26.15,10.89,548
1393,20,489,Santiago Tetepec,32.39,19.74,362
1394,20,490,Santiago Texcalcingo,28.05,13.7,487
1395,20,491,Santiago Textitlán,26.75,13.85,554
1396,20,492,Santiago Tilantongo,26.22,12.49,639
1397,20,493,Santiago Tillo,25.78,11.79,543
1398,20,494,Santiago Tlazoyaltepec,26.57,11.27,376
1399,20,495,Santiago Xanica,28.14,16.8,839
1400,20,496,Santiago Xiacuí,25.48,9.68,249
1401,20,497,Santiago Yaitepec,28.87,16.97,895
1402,20,498,Santiago Yaveo,31.08,20.86,925
1403,20,499,Santiago Yolomécatl,26.04,10.71,761
1404,20,500,Santiago Yosondúa,26.69,15.38,883
1405,20,501,Santiago Yucuyachi,28.62,16.41,971
1406,20,502,Santiago Zacatepec,27.74,15.45,428
1407,20,503,Santiago Zoochila,25.5,10.92,795
1408,20,504,Nuevo Zoquiápam,26.09,9.66,837
1409,20,505,Santo Domingo Ingenio,35.03,23.84,839
1410,20,506,Santo Domingo Albarradas,26.22,11.37,115
1411,20,507,Santo Domingo Armenta,32.13,23.69,918
1412,20,508,Santo Domingo Chihuitán,34.3,22.51,658
1413,20,509,Santo Domingo de Morelos,32.52,21.14,760
1414,20,510,Santo Domingo Ixcatlán,26.33,15.02,405
1415,20,511,Santo Domingo Nuxaá,26.51,11.76,54
1416,20,512,Santo Domingo Ozolotepec,25.37,11.87,415
1417,20,513,Santo Domingo Petapa,31.41,20.58,504
1418,20,514,Santo Domingo Roayaga,25.49,13.89,688
1419,20,515,Santo Domingo Tehuantepec,34.18,22.78,171
1420,20,516,Santo Domingo Teojomulco,28.49,15.07,517
1421,20,517,Santo Domingo Tepuxtepec,27.95,13.0,724
1422,20,518,Santo Domingo Tlatayápam,25.82,11.72,680
1423,20,519,Santo Domingo Tomaltepec,26.7,11.79,566
1424,20,520,Santo Domingo Tonalá,28.77,16.83,326
1425,20,521,Santo Domingo Tonaltepec,25.58,11.0,513
1426,20,522,Santo Domingo Xagacía,26.02,11.03,624
1427,20,523,Santo Domingo Yanhuitlán,25.57,11.25,584
1428,20,524,Santo Domingo Yodohino,27.65,12.75,51
1429,20,525,Santo Domingo Zanatepec,33.48,23.79,862
1430,20,526,Santos Reyes Nopala,30.37,18.68,569
1431,20,527,Santos Reyes Pápalo,28.36,13.31,409
1432,20,528,Santos Reyes Tepejillo,26.73,14.4,644
1433,20,529,Santos Reyes Yucuná,29.59,17.14,112
1434,20,530,Santo Tomás Jalieza,28.07,12.86,712
1435,20,531,Santo Tomás Mazaltepec,26.74,11.59,534
1436,20,532,Santo Tomás Ocotepec,24.89,13.56,393
1437,20,533,Santo Tomás Tamazulapan,26.7,11.88,317
1438,20,534,San Vicente Coatlán,27.92,13.03,385
1439,20,535,San Vicente Lachixío,27.61,12.37,28
1440,20,536,San Vicente Nuñú,25.66,11.08,126
1441,20,537,Silacayoápam,27.78,16.13,828
1442,20,538,Sitio de Xitlapehua,27.11,11.35,459
1443,20,539,Soledad Etla,27.05,11.91,181
1444,20,540,Villa de Tamazulápam del Progreso,27.13,11.61,790
1445,20,541,Tanetze de Zaragoza,25.73,11.85,678
1446,20,542,Taniche,28.71,13.21,648
1447,20,543,Tataltepec de Valdés,30.17,18.56,929
1448,20,544,Teococuilco de Marcos Pérez,26.15,9.77,722
1449,20,545,Teotitlán de Flores Magón,28.76,13.7,224
1450,20,546,Teotitlán del Valle,26.27,11.16,497
1451,20,547,Teotongo,27.3,11.43,374
1452,20,548,Tepelmeme Villa de Morelos,27.77,12.82,140
1453,20,549,Heroica Villa Tezoatlán de Segura y Luna,27.77,14.05,184
1454,20,550,San Jerónimo Tlacochahuaya,26.65,11.66,577
1455,20,551,Tlacolula de Matamoros,28.59,13.06,684
1456,20,552,Tlacotepec Plumas,26.96,11.49,632
1457,20,553,Tlalixtac de Cabrera,26.45,11.41,233
1458,20,554,Totontepec Villa de Morelos,25.62,13.71,612
1459,20,555,Trinidad Zaachila,28.13,13.06,381
1460,20,556,La Trinidad Vista Hermosa,27.3,11.3,582
1461,20,557,Unión Hidalgo,35.17,24.7,523
1462,20,558,Valerio Trujano,28.69,14.55,447
1463,20,559,San Juan Bautista Valle Nacional,29.54,17.3,16
1464,20,560,Villa Díaz Ordaz,26.49,11.03,670
1465,20,561,Yaxe,28.95,13.38,273
1466,20,562,Magdalena Yodocono de Porfirio Díaz,25.82,11.72,709
1467,20,563,Yogana,28.04,13.11,290
1468,20,564,Yutanduchi de Guerrero,26.71,13.09,858
1469,20,565,Villa de Zaachila,27.85,12.97,964
1470,20,566,San Mateo Yucutindoo,26.9,14.76,655
1471,20,567,Zapotitlán Lagunas,30.25,17.2,667
1472,20,568,Zapotitlán Palmas,29.24,15.64,390
1473,20,569,Santa Inés de Zaragoza,26.81,12.54,614
1474,20,570,Zimatlán de Álvarez,27.11,12.33,28
1475,21,1,Acajete,21.315,10.995,529
1476,21,2,Acateno,25.32,17.32,40
1477,21,4,Acatzingo,23.6,11.4,687
1478,21,5,Acteopan,23.49,13.58,695
1479,21,6,Ahuacatlán,25.75,13.195,328
1480,21,7,Ahuatlán,28.82,18.63,718
1481,21,8,Ahuazotepec,23.11,10.63,863
1482,21,9,Ahuehuetitla,31.44,18.57,140
1483,21,10,Ajalpan,26.58,13.65,200
1484,21,11,Albino Zertuche,31.21,18.1,217
1485,21,12,Aljojuca,22.57,10.25,358
1486,21,13,Altepexi,29.19,14.02,747
1487,21,14,Amixtlán,22.61,13.03,23
1488,21,15,Amozoc,21.33,12.04,499
1489,21,16,Aquixtla,21.72,8.8,537
1490,21,17,Atempan,19.15,8.9,963
1491,21,18,Atexcal,28.9,13.59,372
1492,21,19,Atlixco,19.64,11.26,198
1493,21,20,Atoyatempan,25.77,14.27,176
1494,21,21,Atzala,28.51,17.3,577
1495,21,22,Atzitzihuacán,22.18,12.76,301
1496,21,23,Atzitzintla,21.97,10.85,937
1497,21,24,Axutla,31.52,18.74,724
1498,21,25,Ayotoxco de Guerrero,23.52,15.75,765
1499,21,26,Calpan,14.56,6.76,561
1500,21,27,Caltepec,28.12,12.82,874
1501,21,28,Camocuautla,22.51,13.53,275
1502,21,29,Caxhuacan,22.53,14.47,464
1503,21,30,Coatepec,23.105,13.489999999999998,927
1504,21,31,Coatzingo,28.37,17.78,208
1505,21,32,Cohetzala,30.43,17.64,945
1506,21,33,Cohuecan,22.85,13.04,543
1507,21,34,Coronango,21.1,10.96,500
1508,21,35,Coxcatlán,27.56,16.055,889
1509,21,36,Coyomeapan,27.43,14.37,621
1510,21,37,Coyotepec,26.99,12.175,734
1511,21,38,Cuapiaxtla de Madero,24.39,13.21,393
1512,21,39,Cuautempan,21.67,11.01,520
1513,21,40,Cuautinchán,22.66,13.21,392
1514,21,41,Cuautlancingo,22.13,12.05,686
1515,21,42,Cuayuca de Andrade,29.89,18.33,120
1516,21,43,Cuetzalan del Progreso,22.56,14.6,183
1517,21,44,Cuyoaco,21.58,8.49,117
1518,21,45,Chalchicomula de Sesma,21.6,10.6,993
1519,21,46,Chapulco,25.58,12.95,649
1520,21,47,Chiautla,27.785,15.760000000000002,672
1521,21,48,Chiautzingo,14.89,6.07,538
1522,21,49,Chiconcuautla,22.7,11.7,168
1523,21,50,Chichiquila,24.41,13.21,555
1524,21,51,Chietla,28.81,17.16,706
1525,21,52,Chigmecatitlán,27.06,16.13,791
1526,21,53,Chignahuapan,22.54,8.62,690
1527,21,54,Chignautla,19.47,8.82,960
1528,21,55,Chila,29.77,16.06,848
1529,21,56,Chila de la Sal,31.41,18.44,618
1530,21,57,Honey,23.43,12.32,928
1531,21,58,Chilchotla,21.6,9.5,499
1532,21,59,Chinantla,31.57,19.02,780
1533,21,60,Domingo Arenas,15.84,7.2,336
1534,21,61,Eloxochitlán,25.66,15.6,341
1535,21,62,Epatlán,27.84,17.7,241
1536,21,63,Esperanza,23.08,11.72,859
1537,21,64,Francisco Z. Mena,28.36,19.91,250
1538,21,65,General Felipe Ángeles,23.42,11.24,361
1539,21,66,Guadalupe,25.1875,13.105,246
1540,21,67,Guadalupe Victoria,23.345,6.615,213
1541,21,68,Hermenegildo Galeana,23.31,15.23,88
1542,21,69,Huaquechula,23.53,13.98,23
1543,21,70,Huatlatlauca,26.88,16.03,288
1544,21,71,Huauchinango,23.44,12.91,406
1545,21,72,Huehuetla,23.92,16.244999999999997,689
1546,21,73,Huehuetlán el Chico,29.84,17.45,571
1547,21,74,Huejotzingo,15.76,7.11,331
1548,21,75,Hueyapan,20.84,12.13,406
1549,21,76,Hueytamalco,23.86,15.64,57
1550,21,77,Hueytlalpan,22.48,13.81,520
1551,21,78,Huitzilan de Serdán,21.41,11.31,443
1552,21,79,Huitziltepec,26.37,13.98,85
1553,21,80,Atlequizayan,21.85,13.36,61
1554,21,81,Ixcamilpa de Guerrero,30.4,17.5,853
1555,21,82,Ixcaquixtla,28.07,13.9,400
1556,21,83,Ixtacamaxtitlán,21.74,8.32,748
1557,21,84,Ixtepec,22.44,14.09,791
1558,21,85,Izúcar de Matamoros,29.21,17.9,298
1559,21,86,Jalpan,26.19,18.63,89
1560,21,87,Jolalpan,30.01,17.59,326
1561,21,88,Jonotla,22.69,14.66,679
1562,21,89,Jopala,24.26,16.7,838
1563,21,90,Juan C. Bonilla,19.06,10.13,250
1564,21,91,Juan Galindo,23.69,14.01,298
1565,21,92,Juan N. Méndez,27.26,13.28,424
1566,21,93,Lafragua,21.15,8.89,421
1567,21,94,Libres,22.69,8.7,405
1568,21,95,La Magdalena Tlatlauquitepec,26.42,16.07,977
1569,21,96,Mazapiltepec de Juárez,23.23,10.46,297
1570,21,97,Mixtla,24.18,13.43,959
1571,21,98,Molcaxac,26.76,14.17,141
1572,21,99,Cañada Morelos,24.68,12.68,747
1573,21,100,Naupan,23.97,14.31,898
1574,21,101,Nauzontla,21.19,12.09,11
1575,21,102,Nealtican,15.56,7.97,15
1576,21,103,Nicolás Bravo,25.67,12.78,166
1577,21,104,Nopalucan,22.28,9.9,746
1578,21,106,Ocoyucan,22.27,13.4,547
1579,21,107,Olintla,23.46,15.56,831
1580,21,108,Oriental,23.11,9.75,239
1581,21,109,Pahuatlán,23.82,13.64,453
1582,21,110,Palmar de Bravo,23.98,12.39,526
1583,21,112,Petlalcingo,30.36,16.35,920
1584,21,113,Piaxtla,31.56,19.17,280
1585,21,114,Puebla,22.64,13.24,894
1586,21,115,Quecholac,23.57,11.75,367
1587,21,116,Quimixtlán,23.23,11.62,538
1588,21,117,Rafael Lara Grajales,22.84,9.63,414
1589,21,118,Los Reyes de Juárez,23.65,12.15,120
1590,21,119,San Andrés Cholula,21.2,12.23,977
1591,21,120,San Antonio Cañada,26.64,13.03,234
1592,21,121,San Diego la Mesa Tochimiltzingo,25.8,16.11,513
1593,21,122,San Felipe Teotlalcingo,15.7,5.8,958
1594,21,123,San Felipe Tepatlán,23.1,14.18,579
1595,21,124,San Gabriel Chilac,29.34,13.96,919
1596,21,125,San Gregorio Atzompa,19.87,11.35,435
1597,21,126,San Jerónimo Tecuanipan,18.14,10.11,902
1598,21,127,San Jerónimo Xayacatlán,30.84,16.03,264
1599,21,128,San José Chiapa,22.99,9.77,726
1600,21,129,San José Miahuatlán,29.8,14.09,203
1601,21,130,San Juan Atenco,22.49,10.43,230
1602,21,131,San Juan Atzompa,26.38,15.81,307
1603,21,132,San Martín Texmelucan,18.27,7.69,323
1604,21,133,San Martín Totoltepec,27.6,17.64,339
1605,21,134,San Matías Tlalancaleca,17.82,6.96,209
1606,21,135,San Miguel Ixitlán,29.21,14.43,62
1607,21,136,San Miguel Xoxtla,21.1,10.96,928
1608,21,137,San Nicolás Buenos Aires,22.39,9.95,980
