,Cve_Ent,Cve_Mun,nmun,tmax,tmin,Value
574,14,97,Tlajomulco de Zúñiga,28.54,13.23,506
575,14,98,San Pedro Tlaquepaque,28.75,12.95,631
576,14,102,Tonaya,24.41,13.04,702
577,14,103,Tonila,24.66,14.2,459
578,14,104,Totatiche,26.9,8.63,679
579,14,105,Tototlán,29.04,13.24,993
580,14,106,Tuxcacuesco,23.97,11.98,749
581,14,107,Tuxcueca,26.89,15.15,910
582,14,109,Unión de San Antonio,29.08,11.63,732
583,14,110,Unión de Tula,25.6,13.71,22
584,14,111,Valle de Guadalupe,27.88,12.52,651
585,14,112,Valle de Juárez,27.95,14.79,707
586,14,113,San Gabriel,20.72,9.42,934
587,14,114,Villa Corona,28.46,12.26,18
588,14,115,Villa Guerrero,23.07,9.39,182
589,14,117,Cañadas de Obregón,28.61,12.24,741
590,14,118,Yahualica de González Gallo,27.84,12.46,62
591,14,119,Zacoalco de Torres,27.74,12.13,116
592,14,120,Zapopan,29.25,12.61,595
593,14,121,Zapotiltic,27.03,14.14,404
594,14,122,Zapotitlán de Vadillo,24.96,13.4,739
595,14,123,Zapotlán del Rey,28.66,14.67,173
596,14,124,Zapotlanejo,28.74,13.42,392
597,14,125,San Ignacio Cerro Gordo,26.78,11.94,963
598,15,1,Acambay de Ruíz Castañeda,23.04,9.21,953
599,15,2,Acolman,26.35,14.11,329
600,15,3,Aculco,24.12,10.2,567
601,15,4,Almoloya de Alquisiras,17.19,10.39,434
602,15,5,Almoloya de Juárez,19.63,8.13,401
603,15,6,Almoloya del Río,19.69,9.9,525
604,15,7,Amanalco,15.91,6.42,459
605,15,8,Amatepec,24.24,16.08,83
606,15,9,Amecameca,18.01,9.42,335
607,15,10,Apaxco,25.77,11.35,231
608,15,11,Atenco,24.56,15.24,990
609,15,12,Atizapán,19.86,9.57,998
610,15,13,Atizapán de Zaragoza,24.26,12.02,807
611,15,14,Atlacomulco,22.28,8.79,324
612,15,15,Atlautla,18.26,10.36,677
613,15,16,Axapusco,25.31,11.29,594
614,15,17,Ayapango,18.3,9.7,631
615,15,18,Calimaya,18.42,8.74,640
616,15,19,Capulhuac,19.89,9.46,545
617,15,20,Coacalco de Berriozábal,26.82,14.09,492
618,15,21,Coatepec Harinas,19.11,10.66,881
619,15,22,Cocotitlán,19.16,8.8,676
620,15,24,Cuautitlán,25.53,12.93,897
621,15,25,Chalco,18.86,8.12,224
622,15,26,Chapa de Mota,22.47,8.54,779
623,15,27,Chapultepec,18.6,6.41,134
624,15,29,Chicoloapan,22.48,11.96,27
625,15,30,Chiconcuac,25.67,14.93,227
626,15,31,Chimalhuacán,25.2,14.48,359
627,15,32,Donato Guerra,17.72,8.61,332
628,15,33,Ecatepec de Morelos,27.85,15.71,749
629,15,34,Ecatzingo,17.11,8.81,181
630,15,35,Huehuetoca,25.59,11.89,879
631,15,36,Hueypoxtla,25.39,11.63,880
632,15,37,Huixquilucan,21.07,8.7,49
633,15,38,Isidro Fabela,20.98,9.38,625
634,15,39,Ixtapaluca,19.49,8.57,880
635,15,40,Ixtapan de la Sal,16.63,9.56,824
636,15,41,Ixtapan del Oro,19.42,10.79,926
637,15,42,Ixtlahuaca,21.0,7.73,475
638,15,43,Xalatlaco,19.61,7.33,778
639,15,44,Jaltenco,26.11,12.92,370
640,15,46,Jilotzingo,19.24,8.02,575
641,15,47,Jiquipilco,17.52,5.9,620
642,15,48,Jocotitlán,21.02,7.94,481
643,15,49,Joquicingo,19.62,10.48,81
644,15,50,Juchitepec,19.66,10.26,533
645,15,51,Lerma,20.37,9.01,162
646,15,52,Malinalco,19.33,10.94,235
647,15,53,Melchor Ocampo,26.64,14.046666666666669,86
648,15,54,Metepec,21.065,8.495000000000001,408
649,15,55,Mexicaltzingo,17.94,6.25,835
650,15,57,Naucalpan de Juárez,23.02,11.09,602
651,15,58,Nezahualcóyotl,26.74,15.6,680
652,15,59,Nextlalpan,26.52,13.46,651
653,15,60,Nicolás Romero,20.62,8.59,659
654,15,61,Nopaltepec,25.4,11.18,16
655,15,62,Ocoyoacac,20.3,7.1,628
656,15,63,Ocuilan,18.38,8.73,824
657,15,65,Otumba,24.33,11.8,432
658,15,66,Otzoloapan,22.31,13.4,250
659,15,67,Otzolotepec,20.26,8.29,985
660,15,68,Ozumba,18.25,10.46,339
661,15,69,Papalotla,25.03,14.48,139
662,15,70,La Paz,25.765,15.68,101
663,15,71,Polotitlán,24.98,11.12,471
664,15,73,San Antonio la Isla,19.86,9.57,626
665,15,74,San Felipe del Progreso,21.83,7.96,420
666,15,75,San Martín de las Pirámides,25.54,12.46,518
667,15,76,San Mateo Atenco,19.54,6.47,296
668,15,77,San Simón de Guerrero,16.45,9.83,970
669,15,78,Santo Tomás,20.62,12.01,13
670,15,79,Soyaniquilpan de Juárez,25.16,10.31,556
671,15,80,Sultepec,20.01,13.14,494
672,15,81,Tecámac,26.71,13.69,893
673,15,82,Tejupilco,21.39,13.7,853
674,15,83,Temamatla,18.72,8.75,519
675,15,84,Temascalapa,26.01,12.17,599
676,15,85,Temascalcingo,22.31,8.82,734
677,15,86,Temascaltepec,14.14,7.49,331
678,15,87,Temoaya,20.45,8.22,402
679,15,89,Tenango del Aire,19.15,9.5,660
680,15,90,Tenango del Valle,18.68,9.74,279
681,15,91,Teoloyucan,25.57,12.59,558
682,15,92,Teotihuacán,25.69,13.21,648
683,15,93,Tepetlaoxtoc,23.06,11.38,756
684,15,94,Tepetlixpa,18.14,9.54,842
685,15,95,Tepotzotlán,23.79,11.05,96
686,15,96,Tequixquiac,26.03,11.8,612
687,15,97,Texcaltitlán,15.88,9.37,60
688,15,98,Texcalyacac,18.06,6.4,184
689,15,99,Texcoco,22.71,11.91,955
690,15,100,Tezoyuca,26.38,14.81,403
691,15,101,Tianguistenco,19.82,9.57,169
692,15,102,Timilpan,22.59,8.75,903
693,15,103,Tlalmanalco,14.54,4.84,711
694,15,104,Tlalnepantla de Baz,27.08,14.46,819
695,15,105,Tlatlaya,26.38,17.74,470
696,15,106,Toluca,19.17,8.2,71
697,15,107,Tonatico,23.16,13.82,1000
698,15,108,Tultepec,26.08,13.29,223
699,15,109,Tultitlán,26.41,13.74,345
700,15,110,Valle de Bravo,16.97,8.89,469
701,15,111,Villa de Allende,19.92,8.04,105
702,15,112,Villa del Carbón,21.67,8.44,140
703,15,114,Villa Victoria,22.11,7.8,313
704,15,115,Xonacatlán,20.5,9.0,524
705,15,116,Zacazonapan,20.24,12.12,944
706,15,118,Zinacantepec,18.1,8.22,645
707,15,119,Zumpahuacán,20.86,12.22,428
708,15,120,Zumpango,26.15,12.69,215
709,15,121,Cuautitlán Izcalli,25.16,12.77,789
710,15,122,Valle de Chalco Solidaridad,23.51,12.37,50
711,15,123,Luvianos,24.92,15.43,485
712,15,124,San José del Rincón,19.64,7.05,563
713,15,125,Tonanitla,26.86,14.02,762
714,16,1,Acuitzio,20.92,11.84,132
715,16,2,Aguililla,30.39,18.52,738
716,16,4,Angamacutiro,28.54,14.08,429
717,16,5,Angangueo,17.67,6.68,127
718,16,6,Apatzingán,34.82,23.29,632
719,16,7,Aporo,18.66,7.78,831
720,16,9,Ario,24.93,17.12,972
721,16,11,Briseñas,29.65,15.21,828
722,16,12,Buenavista,35.21,22.78,969
723,16,13,Carácuaro,31.11,18.97,312
724,16,14,Coahuayana,31.1,20.15,569
725,16,15,Coalcomán de Vázquez Pallares,28.01,16.37,611
726,16,16,Coeneo,24.26,11.53,626
727,16,17,Contepec,21.29,8.21,852
728,16,18,Copándaro,25.96,11.6,516
729,16,19,Cotija,28.22,15.44,387
730,16,20,Cuitzeo,26.58,11.67,931
731,16,21,Charapan,24.94,11.87,338
732,16,22,Charo,22.02,11.76,440
733,16,23,Chavinda,29.81,14.2,133
734,16,24,Cherán,23.87,11.24,45
735,16,25,Chilchota,25.1,11.74,375
736,16,26,Chinicuila,29.49,17.72,859
737,16,27,Chucándiro,25.52,11.59,45
738,16,28,Churintzio,29.14,13.93,240
739,16,29,Churumuco,32.3,20.13,362
740,16,30,Ecuandureo,30.46,14.0,654
741,16,31,Epitacio Huerta,22.92,9.17,173
742,16,32,Erongarícuaro,22.31,11.62,602
743,16,33,Gabriel Zamora,30.22,20.7,944
744,16,35,La Huacana,33.52,22.42,443
745,16,36,Huandacareo,27.36,11.98,33
746,16,37,Huaniqueo,25.0,11.61,876
747,16,38,Huetamo,33.81,20.67,195
748,16,39,Huiramba,21.67,10.77,845
749,16,40,Indaparapeo,21.4,10.87,210
750,16,41,Irimbo,19.76,8.21,420
751,16,42,Ixtlán,30.53,14.21,779
752,16,43,Jacona,28.51,13.58,761
753,16,45,Jiquilpan,28.41,14.44,158
754,16,47,Jungapeo,20.93,11.66,57
755,16,49,Madero,22.58,14.28,440
756,16,50,Maravatío,20.96,8.58,482
757,16,51,Marcos Castellanos,27.59,14.16,763
758,16,53,Morelia,22.23,11.32,73
759,16,55,Múgica,35.51,24.04,472
760,16,56,Nahuatzen,23.01,11.45,509
761,16,57,Nocupétaro,28.48,17.69,444
762,16,58,Nuevo Parangaricutiro,24.79,14.34,484
763,16,59,Nuevo Urecho,27.32,18.84,36
764,16,60,Numarán,29.84,13.89,814
765,16,62,Pajacuarán,30.0,14.55,386
766,16,63,Panindícuaro,26.74,13.58,474
767,16,64,Parácuaro,34.52,23.31,961
768,16,65,Paracho,23.52,11.29,367
769,16,66,Pátzcuaro,21.56,11.56,677
770,16,67,Penjamillo,28.25,13.97,502
771,16,68,Peribán,28.11,17.08,999
772,16,69,La Piedad,30.22,13.85,904
773,16,70,Purépero,25.59,12.57,736
774,16,71,Puruándiro,27.36,13.05,945
775,16,72,Queréndaro,20.75,10.54,762
776,16,73,Quiroga,23.61,10.9,321
777,16,74,Cojumatlán de Régules,27.32,15.36,215
778,16,76,Sahuayo,28.11,14.61,393
779,16,78,Santa Ana Maya,27.31,11.71,632
780,16,79,Salvador Escalante,21.66,13.61,789
781,16,80,Senguio,19.21,7.24,51
782,16,81,Susupuato,23.34,13.87,859
783,16,82,Tacámbaro,22.01,14.24,264
784,16,83,Tancítaro,28.39,18.42,786
785,16,84,Tangamandapio,27.99,14.0,418
786,16,85,Tangancícuaro,27.08,12.93,173
787,16,86,Tanhuato,30.97,14.03,367
788,16,87,Taretan,24.4,16.08,131
789,16,88,Tarímbaro,23.93,11.28,365
790,16,89,Tepalcatepec,33.75,20.73,132
791,16,90,Tingambato,21.99,12.18,883
792,16,91,Tingüindín,26.89,14.13,237
793,16,92,Tiquicheo de Nicolás Romero,29.3,17.7,892
794,16,93,Tlalpujahua,19.86,7.14,546
795,16,94,Tlazazalca,27.54,13.59,264
796,16,95,Tocumbo,28.94,16.56,248
797,16,96,Tumbiscatío,28.22,20.14,362
798,16,97,Turicato,29.43,18.65,426
799,16,99,Tuzantla,26.29,15.89,624
800,16,100,Tzintzuntzan,22.56,10.9,588
801,16,101,Tzitzio,22.76,13.76,148
802,16,102,Uruapan,24.63,14.02,197
803,16,104,Villamar,29.07,14.39,860
804,16,105,Vista Hermosa,30.96,14.25,27
805,16,106,Yurécuaro,30.74,13.79,672
806,16,107,Zacapu,24.52,11.94,85
807,16,108,Zamora,29.82,14.02,481
808,16,109,Zináparo,29.29,13.88,972
809,16,110,Zinapécuaro,21.78,10.11,566
810,16,111,Ziracuaretiro,23.18,13.7,123
811,16,112,Zitácuaro,18.48,9.23,38
812,16,113,José Sixto Verduzco,29.67,13.71,669
813,17,1,Amacuzac,26.64,15.83,205
814,17,2,Atlatlahucan,21.91,11.96,693
815,17,3,Axochiapan,29.82,16.88,198
816,17,4,Ayala,29.61,16.9,789
817,17,5,Coatlán del Río,24.88,14.6,64
818,17,7,Cuernavaca,22.47,12.3,261
819,17,9,Huitzilac,21.33,9.73,348
820,17,10,Jantetelco,27.73,15.8,500
821,17,11,Jiutepec,27.83,16.21,128
822,17,12,Jojutla,29.12,16.89,494
823,17,13,Jonacatepec de Leandro Valle,27.82,15.82,54
824,17,14,Mazatepec,26.49,15.57,551
825,17,15,Miacatlán,25.19,14.47,909
826,17,16,Ocuituco,21.06,11.34,285
827,17,17,Puente de Ixtla,28.41,16.58,359
828,17,18,Temixco,24.45,13.97,612
829,17,19,Tepalcingo,29.74,16.83,377
830,17,20,Tepoztlán,25.94,14.6,584
831,17,21,Tetecala,25.2,14.8,441
832,17,22,Tetela del Volcán,17.23,8.83,435
833,17,23,Tlalnepantla,23.3,13.01,382
834,17,24,Tlaltizapán de Zapata,29.89,17.23,85
835,17,25,Tlaquiltenango,30.07,17.27,930
836,17,26,Tlayacapan,24.88,13.89,15
837,17,27,Totolapan,21.14,11.59,744
838,17,28,Xochitepec,28.49,16.38,780
839,17,29,Yautepec,28.6,16.33,119
840,17,30,Yecapixtla,24.62,13.66,245
841,17,31,Zacatepec,29.09,16.83,650
842,17,32,Zacualpan de Amilpas,22.77,12.54,384
843,17,33,Temoac,26.06,14.67,459
844,18,1,Acaponeta,30.11,15.75,506
845,18,3,Amatlán de Cañas,29.8,14.6,846
846,18,4,Compostela,28.44,19.16,311
847,18,5,Huajicori,28.23,12.56,318
848,18,6,Ixtlán del Río,30.86,14.51,325
849,18,7,Jala,30.58,14.37,891
850,18,8,Xalisco,28.76,16.75,470
851,18,9,Del Nayar,27.55,11.83,264
852,18,10,Rosamorada,30.29,17.32,862
853,18,11,Ruíz,29.71,15.79,384
854,18,12,San Blas,28.83,20.49,196
855,18,13,San Pedro Lagunillas,28.7,15.21,119
856,18,15,Santiago Ixcuintla,29.66,19.32,663
857,18,16,Tecuala,30.33,19.3,362
858,18,17,Tepic,29.19,15.36,271
859,18,19,La Yesca,29.0,12.79,720
860,18,20,Bahía de Banderas,27.85,21.73,978
861,19,1,Abasolo,27.8975,15.3425,800
862,19,2,Agualeguas,27.19,17.18,565
863,19,3,Los Aldamas,28.39,19.71,343
864,19,5,Anáhuac,28.12,15.08,834
865,19,6,Apodaca,26.91,15.66,259
866,19,7,Aramberri,24.16,10.51,935
867,19,9,Cadereyta Jiménez,27.55,15.03,732
868,19,10,El Carmen,25.9,14.79,233
869,19,11,Cerralvo,26.61,16.7,309
870,19,12,Ciénega de Flores,26.06,15.25,174
871,19,13,China,28.03,19.13,552
872,19,14,Doctor Arroyo,26.07,10.5,793
873,19,15,Doctor Coss,28.41,19.96,258
874,19,16,Doctor González,26.67,15.98,491
875,19,18,García,24.62,12.62,453
876,19,19,San Pedro Garza García,26.3,12.8,930
877,19,20,General Bravo,28.02,19.55,822
878,19,21,General Escobedo,26.2,14.88,816
879,19,22,General Terán,27.99,16.78,178
880,19,23,General Treviño,28.08,19.05,268
881,19,24,General Zaragoza,22.6,10.21,151
882,19,25,General Zuazua,26.06,15.23,348
883,19,27,Los Herreras,28.01,19.06,369
884,19,28,Higueras,25.54,14.74,172
885,19,29,Hualahuises,26.67,13.85,479
886,19,30,Iturbide,23.24,11.21,427
887,19,32,Lampazos de Naranjo,26.97,16.4,136
888,19,33,Linares,27.01,14.63,717
889,19,34,Marín,26.21,15.36,141
890,19,36,Mier y Noriega,25.29,11.34,605
891,19,37,Mina,25.36,14.77,742
892,19,38,Montemorelos,26.29,13.61,190
893,19,39,Monterrey,25.7,12.99,839
894,19,40,Parás,28.31,18.7,632
895,19,41,Pesquería,27.37,15.86,699
896,19,42,Los Ramones,27.86,17.34,154
897,19,43,Rayones,21.92,9.66,308
898,19,44,Sabinas Hidalgo,26.42,15.28,725
899,19,45,Salinas Victoria,25.76,14.71,209
900,19,46,San Nicolás de los Garza,27.02,15.69,54
901,19,47,Hidalgo,24.786,12.752,681
902,19,48,Santa Catarina,24.48,11.6,111
903,19,49,Santiago,23.71,10.41,150
904,19,50,Vallecillo,27.8,17.5,622
905,19,51,Villaldama,25.8,14.85,248
906,20,1,Abejones,25.25,10.84,406
907,20,2,Acatlán de Pérez Figueroa,30.72,21.77,937
908,20,3,Asunción Cacalotepec,26.87,14.42,905
909,20,4,Asunción Cuyotepeji,27.52,12.36,163
910,20,5,Asunción Ixtaltepec,32.82,22.6,822
911,20,6,Asunción Nochixtlán,25.75,11.34,732
912,20,7,Asunción Ocotlán,29.46,16.19,195
913,20,8,Asunción Tlacolulita,30.99,18.79,664
914,20,9,Ayotzintepec,29.52,19.01,10
915,20,10,El Barrio de la Soledad,31.45,21.36,818
916,20,11,Calihualá,28.56,14.4,388
917,20,12,Candelaria Loxicha,30.16,18.5,375
918,20,13,Ciénega de Zimatlán,27.67,12.57,267
919,20,14,Ciudad Ixtepec,32.93,22.17,692
920,20,15,Coatecas Altas,28.25,13.38,252
921,20,16,Coicoyán de las Flores,26.31,14.8,17
922,20,17,La Compañía,27.95,12.91,519
923,20,18,Concepción Buenavista,27.0,12.08,640
924,20,19,Concepción Pápalo,27.17,13.51,657
925,20,20,Constancia del Rosario,27.49,15.51,457
926,20,21,Cosolapa,31.48,21.13,434
927,20,22,Cosoltepec,29.12,14.43,395
928,20,23,Cuilápam de Guerrero,27.23,12.15,361
929,20,24,Cuyamecalco Villa de Zaragoza,27.27,14.12,529
930,20,25,Chahuites,35.41,25.31,421
931,20,26,Chalcatongo de Hidalgo,25.85,12.65,676
932,20,27,Chiquihuitlán de Benito Juárez,26.1,14.2,101
933,20,28,Heroica Ciudad de Ejutla de Crespo,28.21,13.29,349
934,20,29,Eloxochitlán de Flores Magón,27.49,15.34,10
935,20,30,El Espinal,33.52,23.77,490
936,20,31,Tamazulápam del Espíritu Santo,25.85,13.42,815
937,20,32,Fresnillo de Trujano,30.82,16.49,783
938,20,33,Guadalupe Etla,27.05,11.25,261
939,20,34,Guadalupe de Ramírez,29.98,15.35,497
940,20,35,Guelatao de Juárez,24.48,9.79,918
941,20,36,Guevea de Humboldt,30.55,18.93,121
942,20,37,Mesones Hidalgo,29.34,17.29,313
943,20,38,Villa Hidalgo,26.584,10.336,654
944,20,39,Heroica Ciudad de Huajuapan de León,28.87,13.65,118
945,20,40,Huautepec,26.62,14.75,467
946,20,41,Huautla de Jiménez,27.21,15.5,538
947,20,42,Ixtlán de Juárez,26.38,13.69,551
948,20,43,Heroica Ciudad de Juchitán de Zaragoza,33.46,25.09,32
949,20,44,Loma Bonita,29.48,21.51,284
950,20,45,Magdalena Apasco,27.05,10.8,325
951,20,46,Magdalena Jaltepec,26.57,11.94,387
952,20,47,Santa Magdalena Jicotlán,26.58,11.42,536
953,20,48,Magdalena Mixtepec,26.8,11.53,882
954,20,49,Magdalena Ocotlán,28.2,13.26,161
955,20,50,Magdalena Peñasco,25.64,10.13,797
956,20,51,Magdalena Teitipac,27.14,12.55,443
957,20,52,Magdalena Tequisistlán,31.66,18.49,985
958,20,53,Magdalena Tlacotepec,34.3,21.13,203
959,20,54,Magdalena Zahuatlán,25.8,11.06,71
960,20,55,Mariscala de Juárez,30.3,15.54,701
961,20,56,Mártires de Tacubaya,32.38,21.05,320
962,20,57,Matías Romero Avendaño,30.18,21.61,916
963,20,58,Mazatlán Villa de Flores,27.83,14.61,236
964,20,59,Miahuatlán de Porfirio Díaz,27.08,12.56,697
965,20,60,Mixistlán de la Reforma,25.4,12.99,418
966,20,61,Monjas,27.26,12.52,951
967,20,62,Natividad,24.5,10.06,550
968,20,63,Nazareno Etla,27.05,11.1,643
969,20,64,Nejapa de Madero,30.05,16.48,730
970,20,65,Ixpantepec Nieves,27.01,13.49,314
971,20,66,Santiago Niltepec,35.85,23.86,810
972,20,67,Oaxaca de Juárez,26.76,11.47,375
973,20,68,Ocotlán de Morelos,28.12,13.03,20
974,20,69,La Pe,28.09,13.03,354
975,20,70,Pinotepa de Don Luis,31.86,20.21,283
976,20,71,Pluma Hidalgo,29.23,17.95,881
977,20,72,San José del Progreso,28.2,13.29,440
978,20,73,Putla Villa de Guerrero,27.57,15.24,190
979,20,74,Santa Catarina Quioquitani,24.04,10.36,33
980,20,75,Reforma de Pineda,35.9,24.38,171
981,20,76,La Reforma,30.21,17.94,326
982,20,77,Reyes Etla,27.05,11.1,625
983,20,78,Rojas de Cuauhtémoc,26.78,11.97,209
984,20,79,Salina Cruz,33.8,24.19,926
985,20,80,San Agustín Amatengo,27.93,13.0,309
986,20,81,San Agustín Atenango,27.7,13.39,574
987,20,82,San Agustín Chayuco,31.08,18.83,483
988,20,83,San Agustín de las Juntas,26.98,12.02,305
989,20,84,San Agustín Etla,26.62,10.77,916
990,20,85,San Agustín Loxicha,29.0,17.39,97
991,20,86,San Agustín Tlacotepec,25.7,10.7,187
992,20,87,San Agustín Yatareni,26.35,11.23,102
993,20,88,San Andrés Cabecera Nueva,28.52,15.71,134
994,20,89,San Andrés Dinicuiti,27.83,12.2,449
995,20,90,San Andrés Huaxpaltepec,32.35,20.36,890
996,20,91,San Andrés Huayápam,26.35,11.23,361
997,20,92,San Andrés Ixtlahuaca,26.9,11.39,748
998,20,93,San Andrés Lagunas,26.3,10.59,649
999,20,94,San Andrés Nuxiño,26.6,12.1,743
1000,20,95,San Andrés Paxtlán,25.63,12.33,194
1001,20,96,San Andrés Sinaxtla,25.06,9.89,439
1002,20,97,San Andrés Solaga,24.95,12.21,316
1003,20,98,San Andrés Teotilálpam,27.53,16.67,981
1004,20,99,San Andrés Tepetlapa,29.66,15.39,18
1005,20,100,San Andrés Yaá,25.38,13.12,916
1006,20,101,San Andrés Zabache,27.86,12.83,66
1007,20,102,San Andrés Zautla,26.95,11.39,375
1008,20,103,San Antonino Castillo Velasco,28.02,13.05,780
1009,20,104,San Antonino el Alto,26.33,11.04,485
1010,20,105,San Antonino Monte Verde,27.57,11.52,618
1011,20,106,San Antonio Acutla,26.9,11.5,209
1012,20,107,San Antonio de la Cal,26.75,11.72,238
1013,20,108,San Antonio Huitepec,26.32,11.3,786
1014,20,109,San Antonio Nanahuatípam,28.2,14.2,205
1015,20,110,San Antonio Sinicahua,25.38,11.12,219
1016,20,111,San Antonio Tepetlapa,30.58,20.05,107
1017,20,112,San Baltazar Chichicápam,27.84,13.32,582
1018,20,113,San Baltazar Loxicha,29.61,17.41,419
1019,20,114,San Baltazar Yatzachi el Bajo,25.07,12.28,631
1020,20,115,San Bartolo Coyotepec,27.24,12.3,690
1021,20,116,San Bartolomé Ayautla,27.14,16.62,50
1022,20,117,San Bartolomé Loxicha,29.82,18.82,703
1023,20,118,San Bartolomé Quialana,26.97,12.45,346
1024,20,119,San Bartolomé Yucuañe,26.05,10.92,379
1025,20,120,San Bartolomé Zoogocho,24.5,11.5,515
1026,20,121,San Bartolo Soyaltepec,24.99,10.04,414
1027,20,122,San Bartolo Yautepec,29.2,15.68,983
1028,20,123,San Bernardo Mixtepec,27.08,11.83,234
1029,20,124,San Blas Atempa,33.84,23.6,550
1030,20,125,San Carlos Yautepec,28.8,16.06,404
1031,20,126,San Cristóbal Amatlán,24.7,10.79,360
1032,20,127,San Cristóbal Amoltepec,25.73,9.89,786
1033,20,128,San Cristóbal Lachirioag,25.71,13.55,296
1034,20,129,San Cristóbal Suchixtlahuaca,25.47,10.72,63
1035,20,130,San Dionisio del Mar,34.12,25.79,439
1036,20,131,San Dionisio Ocotepec,28.6,14.21,162
1037,20,132,San Dionisio Ocotlán,28.08,13.19,292
1038,20,133,San Esteban Atatlahuca,24.7,12.31,27
1039,20,134,San Felipe Jalapa de Díaz,28.5,19.59,19
1040,20,135,San Felipe Tejalápam,26.95,11.41,213
1041,20,136,San Felipe Usila,27.62,15.74,181
1042,20,137,San Francisco Cahuacuá,26.44,12.8,450
1043,20,138,San Francisco Cajonos,24.95,11.93,181
1044,20,139,San Francisco Chapulapa,26.6,14.18,470
1045,20,140,San Francisco Chindúa,25.76,10.8,11
1046,20,141,San Francisco del Mar,34.56,25.88,566
1047,20,142,San Francisco Huehuetlán,27.55,14.69,984
1048,20,143,San Francisco Ixhuatán,35.75,25.03,94
1049,20,144,San Francisco Jaltepetongo,26.14,11.39,199
1050,20,145,San Francisco Lachigoló,26.59,11.82,387
1051,20,146,San Francisco Logueche,25.17,11.16,896
1052,20,147,San Francisco Nuxaño,25.97,10.9,25
1053,20,148,San Francisco Ozolotepec,26.83,15.49,185
1054,20,149,San Francisco Sola,27.88,12.91,976
1055,20,150,San Francisco Telixtlahuaca,26.46,11.88,250
1056,20,151,San Francisco Teopan,26.97,11.75,406
1057,20,152,San Francisco Tlapancingo,27.71,14.19,191
1058,20,153,San Gabriel Mixtepec,30.23,18.49,539
1059,20,154,San Ildefonso Amatlán,24.99,11.08,192
1060,20,155,San Ildefonso Sola,27.6,12.4,432
1061,20,156,San Ildefonso Villa Alta,26.09,14.15,19
1062,20,157,San Jacinto Amilpas,26.92,11.53,252
1063,20,158,San Jacinto Tlacotepec,28.81,15.3,908
1064,20,159,San Jerónimo Coatlán,28.59,15.36,51
1065,20,160,San Jerónimo Silacayoapilla,29.13,14.02,701
1066,20,161,San Jerónimo Sosola,26.1,12.33,796
1067,20,162,San Jerónimo Taviche,28.08,13.38,796
1068,20,163,San Jerónimo Tecóatl,27.8,14.66,909
1069,20,164,San Jorge Nuchita,29.29,14.8,90
1070,20,165,San José Ayuquila,30.23,15.66,456
1071,20,166,San José Chiltepec,30.01,20.74,921
1072,20,167,San José del Peñasco,25.51,11.12,329
1073,20,168,San José Estancia Grande,31.67,22.6,241
1074,20,169,San José Independencia,28.7,19.75,958
1075,20,170,San José Lachiguiri,25.36,11.71,716
1076,20,171,San José Tenango,28.05,18.23,80
1077,20,172,San Juan Achiutla,25.88,10.25,359
1078,20,173,San Juan Atepec,24.63,10.93,22
1079,20,174,Ánimas Trujano,26.98,12.02,542
1080,20,175,San Juan Bautista Atatlahuca,26.2,11.66,21
1081,20,176,San Juan Bautista Coixtlahuaca,24.78,10.78,732
1082,20,177,San Juan Bautista Cuicatlán,27.32,13.19,966
1083,20,178,San Juan Bautista Guelache,27.1,10.5,316
1084,20,179,San Juan Bautista Jayacatlán,26.51,11.11,514
1085,20,180,San Juan Bautista Lo de Soto,32.88,21.73,680
1086,20,181,San Juan Bautista Suchitepec,27.46,12.51,369
1087,20,182,San Juan Bautista Tlacoatzintepec,27.34,15.39,385
1088,20,183,San Juan Bautista Tlachichilco,29.03,14.83,46
1089,20,184,San Juan Bautista Tuxtepec,29.9,21.42,566
1090,20,185,San Juan Cacahuatepec,31.23,20.04,785
1091,20,186,San Juan Cieneguilla,30.75,16.53,844
1092,20,187,San Juan Coatzóspam,26.95,15.91,469
1093,20,188,San Juan Colorado,30.93,19.37,419
1094,20,189,San Juan Comaltepec,27.26,15.65,502
1095,20,190,San Juan Cotzocón,29.65,19.51,75
1096,20,191,San Juan Chicomezúchil,24.47,9.59,114
1097,20,192,San Juan Chilateca,27.7,12.82,797
1098,20,193,San Juan del Estado,26.79,10.61,487
1099,20,194,San Juan del Río,26.19333333333333,11.523333333333332,564
1100,20,195,San Juan Diuxi,26.15,11.02,63
1101,20,196,San Juan Evangelista Analco,24.45,10.0,343
1102,20,197,San Juan Guelavía,26.7,12.06,776
1103,20,198,San Juan Guichicovi,30.03,20.79,50
1104,20,199,San Juan Ihualtepec,30.38,15.85,749
1105,20,200,San Juan Juquila Mixes,28.58,15.22,44
1106,20,201,San Juan Juquila Vijanos,24.78,11.52,227
1107,20,202,San Juan Lachao,28.66,15.99,843
1108,20,203,San Juan Lachigalla,28.48,13.8,613
1109,20,204,San Juan Lajarcia,29.72,15.89,566
1110,20,205,San Juan Lalana,29.03,19.26,84
1111,20,206,San Juan de los Cués,28.95,14.64,857
1112,20,207,San Juan Mazatlán,29.75,19.51,636
1113,20,208,San Juan Mixtepec,25.1,11.15,137
1114,20,210,San Juan Ñumí,26.93,11.32,921
1115,20,211,San Juan Ozolotepec,26.71,15.35,237
1116,20,212,San Juan Petlapa,27.09,16.18,390
1117,20,213,San Juan Quiahije,27.75,15.78,483
