,Cve_Ent,Cve_Mun,nmun,tmax,tmin,Value
1119,20,215,San Juan Sayultepec,25.55,12.13,835
1120,20,216,San Juan Tabaá,24.9,12.62,789
1121,20,217,San Juan Tamazola,26.93,12.55,311
1122,20,218,San Juan Teita,26.42,12.51,26
1123,20,219,San Juan Teitipac,27.16,12.73,409
1124,20,220,San Juan Tepeuxila,26.83,13.23,156
1125,20,221,San Juan Teposcolula,25.75,11.5,780
1126,20,222,San Juan Yaeé,25.66,13.59,918
1127,20,223,San Juan Yatzona,25.64,13.86,233
1128,20,224,San Juan Yucuita,25.06,12.18,951
1129,20,225,San Lorenzo,30.68,19.45,663
1130,20,226,San Lorenzo Albarradas,27.57,13.32,22
1131,20,227,San Lorenzo Cacaotepec,27.04,11.87,744
1132,20,228,San Lorenzo Cuaunecuiltitla,27.42,15.5,891
1133,20,229,San Lorenzo Texmelúcan,27.82,14.5,553
1134,20,230,San Lorenzo Victoria,29.02,14.73,89
1135,20,231,San Lucas Camotlán,29.22,16.37,227
1136,20,232,San Lucas Ojitlán,29.57,20.22,347
1137,20,233,San Lucas Quiaviní,27.3,13.02,53
1138,20,234,San Lucas Zoquiápam,27.89,15.22,390
1139,20,235,San Luis Amatlán,27.51,12.89,173
1140,20,236,San Marcial Ozolotepec,27.41,15.7,529
1141,20,237,San Marcos Arteaga,29.66,14.52,338
1142,20,238,San Martín de los Cansecos,28.36,13.32,804
1143,20,239,San Martín Huamelúlpam,26.43,11.17,997
1144,20,240,San Martín Itunyoso,25.43,12.62,525
1145,20,241,San Martín Lachilá,27.81,13.12,678
1146,20,242,San Martín Peras,25.34,14.09,308
1147,20,243,San Martín Tilcajete,27.73,12.94,279
1148,20,244,San Martín Toxpalan,28.65,15.02,600
1149,20,245,San Martín Zacatepec,30.52,15.76,766
1150,20,246,San Mateo Cajonos,25.16,12.29,424
1151,20,247,Capulálpam de Méndez,24.65,10.73,501
1152,20,248,San Mateo del Mar,32.8,25.6,92
1153,20,249,San Mateo Yoloxochitlán,27.27,15.63,371
1154,20,250,San Mateo Etlatongo,25.86,12.59,631
1155,20,251,San Mateo Nejápam,29.91,15.62,651
1156,20,252,San Mateo Peñasco,26.02,11.9,444
1157,20,253,San Mateo Piñas,28.24,17.08,387
1158,20,254,San Mateo Río Hondo,26.6,13.8,447
1159,20,255,San Mateo Sindihui,26.42,12.96,354
1160,20,256,San Mateo Tlapiltepec,26.39,11.91,713
1161,20,257,San Melchor Betaza,25.09,12.79,598
1162,20,258,San Miguel Achiutla,26.08,11.07,444
1163,20,259,San Miguel Ahuehuetitlán,29.98,15.67,116
1164,20,260,San Miguel Aloápam,25.85,11.43,720
1165,20,261,San Miguel Amatitlán,30.67,16.02,138
1166,20,262,San Miguel Amatlán,25.37,11.18,433
1167,20,263,San Miguel Coatlán,27.51,14.23,670
1168,20,264,San Miguel Chicahua,25.39,12.51,616
1169,20,265,San Miguel Chimalapa,32.62,21.41,924
1170,20,266,San Miguel del Puerto,29.45,20.09,571
1171,20,267,San Miguel del Río,24.73,10.15,501
1172,20,268,San Miguel Ejutla,28.35,13.34,379
1173,20,269,San Miguel el Grande,24.86,12.41,835
1174,20,270,San Miguel Huautla,26.49,13.04,31
1175,20,271,San Miguel Mixtepec,26.72,12.15,361
1176,20,272,San Miguel Panixtlahuaca,28.17,17.76,281
1177,20,273,San Miguel Peras,26.28,11.41,789
1178,20,274,San Miguel Piedras,26.82,12.6,276
1179,20,275,San Miguel Quetzaltepec,28.39,15.62,604
1180,20,276,San Miguel Santa Flor,26.67,13.99,140
1181,20,277,Villa Sola de Vega,27.19,13.4,433
1182,20,278,San Miguel Soyaltepec,29.68,21.59,756
1183,20,279,San Miguel Suchixtepec,26.63,14.28,949
1184,20,280,Villa Talea de Castro,25.2,13.06,456
1185,20,281,San Miguel Tecomatlán,25.86,12.59,871
1186,20,282,San Miguel Tenango,32.57,19.84,889
1187,20,283,San Miguel Tequixtepec,25.49,12.08,642
1188,20,284,San Miguel Tilquiápam,27.86,13.34,826
1189,20,285,San Miguel Tlacamama,31.12,20.88,103
1190,20,286,San Miguel Tlacotepec,26.16,13.25,103
1191,20,287,San Miguel Tulancingo,26.23,11.82,480
1192,20,288,San Miguel Yotao,24.81,11.95,116
1193,20,289,San Nicolás,26.66,14.45,745
1194,20,290,San Nicolás Hidalgo,30.66,16.06,771
1195,20,291,San Pablo Coatlán,28.42,15.25,37
1196,20,292,San Pablo Cuatro Venados,26.9,12.0,877
1197,20,293,San Pablo Etla,26.83,11.7,165
1198,20,294,San Pablo Huitzo,26.76,11.9,118
1199,20,295,San Pablo Huixtepec,27.99,12.93,66
1200,20,296,San Pablo Macuiltianguis,24.77,12.09,273
1201,20,297,San Pablo Tijaltepec,25.82,12.7,129
1202,20,298,San Pablo Villa de Mitla,26.4,12.5,318
1203,20,299,San Pablo Yaganiza,25.13,12.03,281
1204,20,300,San Pedro Amuzgos,29.74,19.25,517
1205,20,301,San Pedro Apóstol,28.5,13.3,552
1206,20,302,San Pedro Atoyac,29.43,19.38,266
1207,20,303,San Pedro Cajonos,25.13,12.03,467
1208,20,304,San Pedro Coxcaltepec Cántaros,25.74,13.18,880
1209,20,305,San Pedro Comitancillo,34.49,22.28,235
1210,20,306,San Pedro el Alto,27.25,15.01,158
1211,20,307,San Pedro Huamelula,31.2,22.75,543
1212,20,308,San Pedro Huilotepec,33.75,24.38,772
1213,20,309,San Pedro Ixcatlán,28.65,20.4,330
1214,20,310,San Pedro Ixtlahuaca,27.1,12.14,396
1215,20,311,San Pedro Jaltepetongo,27.41,13.89,950
1216,20,312,San Pedro Jicayán,30.5,20.17,433
1217,20,313,San Pedro Jocotipac,27.21,13.64,581
1218,20,314,San Pedro Juchatengo,27.38,14.34,43
1219,20,315,San Pedro Mártir,28.26,13.39,718
1220,20,316,San Pedro Mártir Quiechapa,26.52,12.71,531
1221,20,317,San Pedro Mártir Yucuxaco,26.79,11.43,131
1222,20,318,San Pedro Mixtepec Dto. 22,30.03,20.44,414
1223,20,319,San Pedro Mixtepec Dto. 26,25.0,12.27,931
1224,20,320,San Pedro Molinos,25.46,12.0,496
1225,20,321,San Pedro Nopala,27.56,12.34,853
1226,20,322,San Pedro Ocopetatillo,27.42,15.5,689
1227,20,323,San Pedro Ocotepec,27.89,14.92,725
1228,20,324,San Pedro Pochutla,32.15,21.19,442
1229,20,325,San Pedro Quiatoni,29.3,14.71,756
1230,20,326,San Pedro Sochiápam,26.98,14.41,597
1231,20,327,San Pedro Tapanatepec,34.93,25.19,846
1232,20,328,San Pedro Taviche,28.36,13.59,923
1233,20,329,San Pedro Teozacoalco,26.82,12.88,689
1234,20,330,San Pedro Teutila,27.16,16.39,957
1235,20,331,San Pedro Tidaá,26.11,11.64,115
1236,20,332,San Pedro Topiltepec,25.68,11.86,669
1237,20,333,San Pedro Totolápam,28.93,14.34,492
1238,20,334,Villa de Tututepec,30.85,21.33,94
1239,20,335,San Pedro Yaneri,24.97,12.12,421
1240,20,336,San Pedro Yólox,25.62,13.22,333
1241,20,337,San Pedro y San Pablo Ayutla,25.7,12.51,914
1242,20,338,Villa de Etla,27.04,11.62,623
1243,20,339,San Pedro y San Pablo Teposcolula,26.09,11.2,703
1244,20,340,San Pedro y San Pablo Tequixtepec,29.17,14.15,177
1245,20,341,San Pedro Yucunama,26.1,11.14,554
1246,20,342,San Raymundo Jalpan,27.6,12.68,358
1247,20,343,San Sebastián Abasolo,26.7,12.09,391
1248,20,344,San Sebastián Coatlán,29.37,16.9,681
1249,20,345,San Sebastián Ixcapa,30.5,20.64,383
1250,20,346,San Sebastián Nicananduta,27.05,11.68,104
1251,20,347,San Sebastián Río Hondo,25.07,12.02,433
1252,20,348,San Sebastián Tecomaxtlahuaca,25.44,13.48,175
1253,20,349,San Sebastián Teitipac,27.08,12.53,105
1254,20,350,San Sebastián Tutla,26.64,11.95,765
1255,20,351,San Simón Almolongas,27.72,13.07,252
1256,20,352,San Simón Zahuatlán,30.49,15.68,487
1257,20,353,Santa Ana,26.72,12.85,898
1258,20,354,Santa Ana Ateixtlahuaca,27.42,15.5,60
1259,20,355,Santa Ana Cuauhtémoc,26.48,14.38,933
1260,20,356,Santa Ana del Valle,26.33,12.03,170
1261,20,357,Santa Ana Tavela,30.4,15.68,883
1262,20,358,Santa Ana Tlapacoyan,27.31,12.61,379
1263,20,359,Santa Ana Yareni,25.33,11.0,90
1264,20,360,Santa Ana Zegache,28.07,13.12,351
1265,20,361,Santa Catalina Quierí,24.41,11.17,337
1266,20,362,Santa Catarina Cuixtla,26.73,12.32,274
1267,20,363,Santa Catarina Ixtepeji,25.53,10.72,69
1268,20,364,Santa Catarina Juquila,28.51,17.57,855
1269,20,365,Santa Catarina Lachatao,25.09,10.55,389
1270,20,366,Santa Catarina Loxicha,29.12,16.08,337
1271,20,367,Santa Catarina Mechoacán,31.47,19.98,344
1272,20,368,Santa Catarina Minas,27.84,13.27,381
1273,20,369,Santa Catarina Quiané,27.82,12.9,497
1274,20,370,Santa Catarina Tayata,25.99,10.72,737
1275,20,371,Santa Catarina Ticuá,25.28,12.41,238
1276,20,372,Santa Catarina Yosonotú,24.7,13.27,11
1277,20,373,Santa Catarina Zapoquila,27.48,12.52,268
1278,20,374,Santa Cruz Acatepec,27.6,15.33,204
1279,20,375,Santa Cruz Amilpas,26.88,12.13,684
1280,20,376,Santa Cruz de Bravo,28.63,14.52,402
1281,20,377,Santa Cruz Itundujia,28.37,16.14,198
1282,20,378,Santa Cruz Mixtepec,26.78,12.08,273
1283,20,379,Santa Cruz Nundaco,24.67,12.23,665
1284,20,380,Santa Cruz Papalutla,26.87,12.41,173
1285,20,381,Santa Cruz Tacache de Mina,30.66,16.06,551
1286,20,382,Santa Cruz Tacahua,25.94,13.36,761
1287,20,383,Santa Cruz Tayata,26.07,10.76,934
1288,20,384,Santa Cruz Xitla,27.19,12.73,866
1289,20,385,Santa Cruz Xoxocotlán,27.4,12.4,610
1290,20,386,Santa Cruz Zenzontepec,28.54,17.0,995
1291,20,387,Santa Gertrudis,28.11,13.13,694
1292,20,388,Santa Inés del Monte,27.21,12.32,434
1293,20,389,Santa Inés Yatzeche,28.35,13.35,45
1294,20,390,Santa Lucía del Camino,26.88,12.13,861
1295,20,391,Santa Lucía Miahuatlán,26.78,13.52,49
1296,20,392,Santa Lucía Monteverde,25.35,14.12,848
1297,20,393,Santa Lucía Ocotlán,28.26,13.39,109
1298,20,394,Santa María Alotepec,27.6,15.23,779
1299,20,395,Santa María Apazco,26.48,13.53,587
1300,20,396,Santa María la Asunción,26.7,15.44,119
1301,20,397,Heroica Ciudad de Tlaxiaco,25.38,11.53,795
1302,20,398,Ayoquezco de Aldama,27.44,12.83,909
1303,20,399,Santa María Atzompa,27.05,12.11,494
1304,20,400,Santa María Camotlán,28.41,13.09,467
1305,20,401,Santa María Colotepec,30.76,21.78,628
1306,20,402,Santa María Cortijo,31.16,22.45,688
1307,20,403,Santa María Coyotepec,27.34,12.56,115
1308,20,404,Santa María Chachoápam,25.05,11.9,62
1309,20,405,Villa de Chilapa de Díaz,27.44,11.98,457
1310,20,406,Santa María Chilchotla,28.45,18.59,556
1311,20,407,Santa María Chimalapa,29.46,20.82,266
1312,20,408,Santa María del Rosario,26.07,10.95,638
1313,20,409,Santa María del Tule,26.64,11.95,391
1314,20,410,Santa María Ecatepec,30.09,17.54,793
1315,20,411,Santa María Guelacé,26.7,12.09,883
1316,20,412,Santa María Guienagati,31.65,19.45,334
1317,20,413,Santa María Huatulco,30.86,21.77,41
1318,20,414,Santa María Huazolotitlán,31.9,22.07,689
1319,20,415,Santa María Ipalapa,29.38,19.01,869
1320,20,416,Santa María Ixcatlán,26.88,13.31,685
1321,20,417,Santa Marí Jacatepec,29.75,20.14,453
1322,20,418,Santa María Jalapa del Marqués,33.81,19.77,303
1323,20,419,Santa Marí Jaltianguis,24.61,10.72,132
1324,20,420,Santa María Lachixío,25.95,11.48,867
1325,20,421,Santa Marí Mixtequilla,34.9,21.78,304
1326,20,422,Santa Marí Nativitas,25.02,11.71,202
1327,20,423,Santa Marí Nduayaco,26.08,10.94,544
1328,20,424,Santa Marí Ozolotepec,26.18,14.33,198
1329,20,425,Santa Marí Pápalo,26.92,13.47,85
1330,20,426,Santa María Peñoles,26.49,11.5,655
1331,20,427,Santa Marí Petapa,30.62,20.82,420
1332,20,428,Santa Marí Quiegolani,26.92,14.05,507
1333,20,429,Santa Marí Sola,27.89,13.21,613
1334,20,430,Santa Marí Tataltepec,26.57,12.31,434
1335,20,431,Santa María Tecomavaca,28.34,14.48,427
1336,20,432,Santa Marí Temaxcalapa,25.79,14.37,977
1337,20,433,Santa Marí Temaxcaltepec,29.13,17.22,477
1338,20,434,Santa Marí Teopoxco,27.82,15.03,362
1339,20,435,Santa María Tepantlali,26.13,13.16,682
1340,20,436,Santa Marí Texcatitlán,27.33,13.88,171
1341,20,437,Santa Marí Tlahuitoltepec,25.4,12.91,313
1342,20,438,Santa Marí Tlalixtac,26.64,14.2,536
1343,20,439,Santa María Tonameca,32.17,22.15,701
1344,20,440,Santa Marí Totolapilla,32.37,18.13,542
1345,20,441,Santa Marí Xadani,33.29,24.62,885
1346,20,442,Santa Marí Yalina,24.5,11.8,912
1347,20,443,Santa Marí Yavesía,25.05,11.11,203
1348,20,444,Santa Marí Yolotepec,26.09,13.54,621
1349,20,445,Santa Marí Yosoyúa,25.85,12.03,288
1350,20,446,Santa Marí Yucuhiti,24.91,13.91,471
1351,20,447,Santa María Zacatepec,29.24,17.96,345
1352,20,448,Santa Marí Zaniza,27.29,14.84,569
1353,20,449,Santa Marí Zoquitlán,27.97,13.65,536
1354,20,450,Santiago Amoltepec,28.57,16.19,770
1355,20,451,Santiago Apoala,25.94,12.93,820
1356,20,452,Santiago Apóstol,28.27,13.34,989
1357,20,453,Santiago Astata,31.87,23.64,483
1358,20,454,Santiago Atitlán,26.57,14.28,516
1359,20,455,Santiago Ayuquililla,30.75,16.16,366
1360,20,456,Santiago Cacaloxtepec,29.6,13.9,940
1361,20,457,Santiago Camotlán,26.73,15.87,112
1362,20,458,Santiago Comaltepec,26.8,14.81,863
1363,20,459,Santiago Chazumba,29.4,14.67,48
1364,20,460,Santiago Choápam,27.63,17.09,378
1365,20,461,Santiago del Río,26.22,13.71,843
1366,20,462,Santiago Huajolotitlán,28.55,13.14,903
1367,20,463,Santiago Huauclilla,26.03,13.52,158
1368,20,464,Santiago Ihuitlán Plumas,26.41,12.17,926
1369,20,465,Santiago Ixcuintepec,29.88,17.29,77
1370,20,466,Santiago Ixtayutla,29.29,17.63,278
1371,20,467,Santiago Jamiltepec,31.21,21.65,330
1372,20,468,Santiago Jocotepec,28.51,19.25,400
1373,20,469,Santiago Juxtlahuaca,26.13,14.28,716
1374,20,470,Santiago Lachiguiri,31.12,17.96,966
1375,20,471,Santiago Lalopa,25.49,13.34,903
1376,20,472,Santiago Laollaga,33.3,20.89,199
1377,20,473,Santiago Laxopa,24.93,11.65,467
1378,20,474,Santiago Llano Grande,31.42,21.57,948
1379,20,475,Santiago Matatlán,27.69,13.28,266
1380,20,476,Santiago Miltepec,29.3,14.02,282
1381,20,477,Santiago Minas,27.18,15.25,62
1382,20,478,Santiago Nacaltepec,26.26,12.93,405
1383,20,479,Santiago Nejapilla,25.82,11.59,185
1384,20,480,Santiago Nundiche,26.21,11.26,495
1385,20,481,Santiago Nuyoó,24.19,13.34,954
1386,20,482,Santiago Pinotepa Nacional,31.69,22.27,698
1387,20,483,Santiago Suchilquitongo,26.72,12.24,817
1388,20,484,Santiago Tamazola,30.19,15.83,919
1389,20,485,Santiago Tapextla,31.5,23.93,636
1390,20,486,Villa Tejúpam de la Unión,26.33,11.58,253
1391,20,487,Santiago Tenango,26.49,13.48,600
1392,20,488,Santiago Tepetlapa,25.83,11.85,548
1393,20,489,Santiago Tetepec,30.35,19.18,362
1394,20,490,Santiago Texcalcingo,27.55,14.48,487
1395,20,491,Santiago Textitlán,25.94,13.49,554
1396,20,492,Santiago Tilantongo,26.68,12.41,639
1397,20,493,Santiago Tillo,25.55,12.13,543
1398,20,494,Santiago Tlazoyaltepec,26.58,11.44,376
1399,20,495,Santiago Xanica,27.77,17.14,839
1400,20,496,Santiago Xiacuí,24.73,11.13,249
1401,20,497,Santiago Yaitepec,28.05,16.87,895
1402,20,498,Santiago Yaveo,29.44,20.3,925
1403,20,499,Santiago Yolomécatl,26.48,11.15,761
1404,20,500,Santiago Yosondúa,26.53,14.14,883
1405,20,501,Santiago Yucuyachi,29.1,14.89,971
1406,20,502,Santiago Zacatepec,27.31,15.28,428
1407,20,503,Santiago Zoochila,24.9,12.05,795
1408,20,504,Nuevo Zoquiápam,25.74,10.67,837
1409,20,505,Santo Domingo Ingenio,34.46,23.28,839
1410,20,506,Santo Domingo Albarradas,25.3,12.19,115
1411,20,507,Santo Domingo Armenta,31.19,23.53,918
1412,20,508,Santo Domingo Chihuitán,33.45,21.69,658
1413,20,509,Santo Domingo de Morelos,31.96,20.52,760
1414,20,510,Santo Domingo Ixcatlán,26.16,13.78,405
1415,20,511,Santo Domingo Nuxaá,26.54,12.43,54
1416,20,512,Santo Domingo Ozolotepec,25.0,12.69,415
1417,20,513,Santo Domingo Petapa,30.72,20.05,504
1418,20,514,Santo Domingo Roayaga,25.73,14.35,688
1419,20,515,Santo Domingo Tehuantepec,33.78,22.25,171
1420,20,516,Santo Domingo Teojomulco,27.49,14.76,517
1421,20,517,Santo Domingo Tepuxtepec,27.12,13.45,724
1422,20,518,Santo Domingo Tlatayápam,25.96,11.99,680
1423,20,519,Santo Domingo Tomaltepec,26.51,11.77,566
1424,20,520,Santo Domingo Tonalá,29.35,14.68,326
1425,20,521,Santo Domingo Tonaltepec,25.32,11.71,513
1426,20,522,Santo Domingo Xagacía,25.2,12.02,624
1427,20,523,Santo Domingo Yanhuitlán,25.4,11.69,584
1428,20,524,Santo Domingo Yodohino,28.19,12.61,51
1429,20,525,Santo Domingo Zanatepec,35.27,23.49,862
1430,20,526,Santos Reyes Nopala,29.85,18.62,569
1431,20,527,Santos Reyes Pápalo,27.48,13.7,409
1432,20,528,Santos Reyes Tepejillo,26.43,12.99,644
1433,20,529,Santos Reyes Yucuná,30.19,15.23,112
1434,20,530,Santo Tomás Jalieza,27.52,12.89,712
1435,20,531,Santo Tomás Mazaltepec,26.7,12.01,534
1436,20,532,Santo Tomás Ocotepec,24.33,13.0,393
1437,20,533,Santo Tomás Tamazulapan,26.33,12.46,317
1438,20,534,San Vicente Coatlán,27.48,13.26,385
1439,20,535,San Vicente Lachixío,27.07,12.49,28
1440,20,536,San Vicente Nuñú,25.95,11.44,126
1441,20,537,Silacayoápam,27.94,14.38,828
1442,20,538,Sitio de Xitlapehua,26.78,12.19,459
1443,20,539,Soledad Etla,27.04,11.87,181
1444,20,540,Villa de Tamazulápam del Progreso,27.28,11.99,790
1445,20,541,Tanetze de Zaragoza,25.33,12.85,678
1446,20,542,Taniche,28.34,13.25,648
1447,20,543,Tataltepec de Valdés,28.46,18.2,929
1448,20,544,Teococuilco de Marcos Pérez,25.92,10.86,722
1449,20,545,Teotitlán de Flores Magón,28.31,14.51,224
1450,20,546,Teotitlán del Valle,26.09,11.48,497
1451,20,547,Teotongo,27.3,12.07,374
1452,20,548,Tepelmeme Villa de Morelos,27.4,13.21,140
1453,20,549,Heroica Villa Tezoatlán de Segura y Luna,28.38,13.24,184
1454,20,550,San Jerónimo Tlacochahuaya,26.37,11.77,577
1455,20,551,Tlacolula de Matamoros,27.9,13.48,684
1456,20,552,Tlacotepec Plumas,26.79,12.15,632
1457,20,553,Tlalixtac de Cabrera,26.34,11.57,233
1458,20,554,Totontepec Villa de Morelos,25.85,14.07,612
1459,20,555,Trinidad Zaachila,27.82,12.9,381
1460,20,556,La Trinidad Vista Hermosa,27.2,12.0,582
1461,20,557,Unión Hidalgo,34.31,24.01,523
1462,20,558,Valerio Trujano,28.09,14.14,447
1463,20,559,San Juan Bautista Valle Nacional,28.87,17.67,16
1464,20,560,Villa Díaz Ordaz,25.75,11.77,670
1465,20,561,Yaxe,28.31,13.73,273
1466,20,562,Magdalena Yodocono de Porfirio Díaz,25.96,11.99,709
1467,20,563,Yogana,27.67,13.19,290
1468,20,564,Yutanduchi de Guerrero,27.45,13.0,858
1469,20,565,Villa de Zaachila,27.6,12.66,964
1470,20,566,San Mateo Yucutindoo,26.44,13.95,655
1471,20,567,Zapotitlán Lagunas,30.71,16.2,667
1472,20,568,Zapotitlán Palmas,29.79,14.5,390
1473,20,569,Santa Inés de Zaragoza,26.68,13.27,614
1474,20,570,Zimatlán de Álvarez,26.42,12.35,28
1475,21,1,Acajete,21.115,11.16,529
1476,21,2,Acateno,22.13,16.23,40
1477,21,4,Acatzingo,24.24,11.71,687
1478,21,5,Acteopan,24.15,13.37,695
1479,21,6,Ahuacatlán,25.105,13.04,328
1480,21,7,Ahuatlán,30.04,17.58,718
1481,21,8,Ahuazotepec,22.59,10.5,863
1482,21,9,Ahuehuetitla,31.98,18.07,140
1483,21,10,Ajalpan,26.27,13.8,200
1484,21,11,Albino Zertuche,31.91,17.08,217
1485,21,12,Aljojuca,22.5,10.33,358
1486,21,13,Altepexi,28.89,14.25,747
1487,21,14,Amixtlán,20.13,12.03,23
1488,21,15,Amozoc,22.41,12.28,499
1489,21,16,Aquixtla,22.53,8.93,537
1490,21,17,Atempan,18.39,8.88,963
1491,21,18,Atexcal,28.4,14.0,372
1492,21,19,Atlixco,20.91,11.29,198
1493,21,20,Atoyatempan,26.04,14.42,176
1494,21,21,Atzala,29.85,16.77,577
1495,21,22,Atzitzihuacán,22.92,12.57,301
1496,21,23,Atzitzintla,20.57,11.28,937
1497,21,24,Axutla,32.19,18.09,724
1498,21,25,Ayotoxco de Guerrero,20.55,14.45,765
1499,21,26,Calpan,16.54,7.06,561
1500,21,27,Caltepec,27.84,13.07,874
1501,21,28,Camocuautla,20.04,12.32,275
1502,21,29,Caxhuacan,19.98,13.01,464
1503,21,30,Coatepec,21.185,12.855,927
1504,21,31,Coatzingo,29.41,16.98,208
1505,21,32,Cohetzala,31.27,17.25,945
1506,21,33,Cohuecan,23.38,12.95,543
1507,21,34,Coronango,23.15,11.38,500
1508,21,35,Coxcatlán,26.23,15.21,889
1509,21,36,Coyomeapan,27.03,14.78,621
1510,21,37,Coyotepec,27.6,13.22,734
1511,21,38,Cuapiaxtla de Madero,24.59,13.2,393
1512,21,39,Cuautempan,20.37,10.42,520
1513,21,40,Cuautinchán,23.36,13.31,392
1514,21,41,Cuautlancingo,24.21,12.48,686
1515,21,42,Cuayuca de Andrade,30.67,17.6,120
1516,21,43,Cuetzalan del Progreso,20.0,13.13,183
1517,21,44,Cuyoaco,22.53,9.39,117
1518,21,45,Chalchicomula de Sesma,21.15,10.56,993
1519,21,46,Chapulco,24.68,12.66,649
1520,21,47,Chiautla,29.245,15.84,672
1521,21,48,Chiautzingo,16.96,6.27,538
1522,21,49,Chiconcuautla,21.23,11.18,168
1523,21,50,Chichiquila,22.41,13.36,555
1524,21,51,Chietla,30.11,16.66,706
1525,21,52,Chigmecatitlán,28.03,15.96,791
1526,21,53,Chignahuapan,23.68,8.92,690
1527,21,54,Chignautla,18.88,8.98,960
1528,21,55,Chila,30.16,15.32,848
1529,21,56,Chila de la Sal,32.3,17.73,618
1530,21,57,Honey,22.61,11.01,928
1531,21,58,Chilchotla,20.75,10.37,499
1532,21,59,Chinantla,32.05,18.44,780
1533,21,60,Domingo Arenas,17.64,7.5,336
1534,21,61,Eloxochitlán,24.57,13.815,341
1535,21,62,Epatlán,29.13,16.88,241
1536,21,63,Esperanza,21.81,12.08,859
1537,21,64,Francisco Z. Mena,23.25,18.71,250
1538,21,65,General Felipe Ángeles,22.9,11.2,361
1539,21,66,Guadalupe,26.3275,12.4375,246
1540,21,67,Guadalupe Victoria,23.265,7.375,213
1541,21,68,Hermenegildo Galeana,20.48,14.05,88
1542,21,69,Huaquechula,24.7,13.77,23
1543,21,70,Huatlatlauca,27.87,15.87,288
1544,21,71,Huauchinango,21.78,11.77,406
1545,21,72,Huehuetla,21.2,14.785,689
1546,21,73,Huehuetlán el Chico,30.98,16.97,571
1547,21,74,Huejotzingo,17.62,7.42,331
1548,21,75,Hueyapan,18.77,11.22,406
1549,21,76,Hueytamalco,20.84,14.48,57
1550,21,77,Hueytlalpan,19.94,12.55,520
1551,21,78,Huitzilan de Serdán,19.99,10.62,443
1552,21,79,Huitziltepec,26.15,14.13,85
1553,21,80,Atlequizayan,19.66,12.06,61
1554,21,81,Ixcamilpa de Guerrero,31.21,17.01,853
1555,21,82,Ixcaquixtla,28.01,14.34,400
1556,21,83,Ixtacamaxtitlán,23.83,8.72,748
1557,21,84,Ixtepec,19.94,12.78,791
1558,21,85,Izúcar de Matamoros,30.48,17.33,298
1559,21,86,Jalpan,21.92,17.22,89
1560,21,87,Jolalpan,30.78,17.23,326
1561,21,88,Jonotla,20.04,13.24,679
1562,21,89,Jopala,21.35,15.5,838
1563,21,90,Juan C. Bonilla,20.92,10.5,250
1564,21,91,Juan Galindo,21.49,12.55,298
1565,21,92,Juan N. Méndez,26.81,13.4,424
1566,21,93,Lafragua,20.76,9.88,421
1567,21,94,Libres,24.79,9.64,405
1568,21,95,La Magdalena Tlatlauquitepec,27.68,15.96,977
1569,21,96,Mazapiltepec de Juárez,23.6,10.9,297
1570,21,97,Mixtla,24.58,13.48,959
1571,21,98,Molcaxac,26.71,14.31,141
1572,21,99,Cañada Morelos,23.6,12.71,747
1573,21,100,Naupan,22.09,12.55,898
1574,21,101,Nauzontla,19.53,11.13,11
1575,21,102,Nealtican,17.33,8.24,15
1576,21,103,Nicolás Bravo,24.77,12.58,166
1577,21,104,Nopalucan,23.62,10.51,746
1578,21,106,Ocoyucan,24.01,13.55,547
1579,21,107,Olintla,20.48,14.26,831
1580,21,108,Oriental,23.89,10.54,239
1581,21,109,Pahuatlán,22.3,12.02,453
1582,21,110,Palmar de Bravo,23.21,12.12,526
1583,21,112,Petlalcingo,30.5,15.99,920
1584,21,113,Piaxtla,31.98,18.16,280
1585,21,114,Puebla,24.31,13.48,894
1586,21,115,Quecholac,22.88,11.46,367
1587,21,116,Quimixtlán,21.48,12.01,538
1588,21,117,Rafael Lara Grajales,24.38,10.51,414
1589,21,118,Los Reyes de Juárez,24.03,12.33,120
1590,21,119,San Andrés Cholula,22.97,12.68,977
1591,21,120,San Antonio Cañada,26.41,12.56,234
1592,21,121,San Diego la Mesa Tochimiltzingo,27.38,15.79,513
1593,21,122,San Felipe Teotlalcingo,18.0,6.0,958
1594,21,123,San Felipe Tepatlán,20.46,13.05,579
1595,21,124,San Gabriel Chilac,28.85,14.08,919
1596,21,125,San Gregorio Atzompa,21.41,11.71,435
1597,21,126,San Jerónimo Tecuanipan,19.54,10.42,902
1598,21,127,San Jerónimo Xayacatlán,30.87,16.38,264
1599,21,128,San José Chiapa,24.36,10.56,726
1600,21,129,San José Miahuatlán,29.4,14.54,203
1601,21,130,San Juan Atenco,22.22,10.22,230
1602,21,131,San Juan Atzompa,27.46,15.8,307
1603,21,132,San Martín Texmelucan,20.31,7.91,323
1604,21,133,San Martín Totoltepec,28.97,16.87,339
1605,21,134,San Matías Tlalancaleca,19.96,7.1,209
1606,21,135,San Miguel Ixitlán,29.83,14.53,62
1607,21,136,San Miguel Xoxtla,23.15,11.38,928
1608,21,137,San Nicolás Buenos Aires,22.83,10.48,980
1609,21,138,San Nicolás de los Ranchos,13.91,5.35,870
1610,21,139,San Pablo Anicano,31.87,17.62,698
1611,21,140,San Pedro Cholula,20.82,10.75,202
1612,21,141,San Pedro Yeloixtlahuaca,31.54,17.12,137
1613,21,142,San Salvador el Seco,23.06,10.67,827
