,Cve_Ent,Cve_Mun,nmun,tmax,tmin,Value
562,14,84,Talpa de Allende,26.825000000000003,16.775,451
563,14,85,Tamazula de Gordiano,28.445,15.295000000000002,640
564,14,86,Tapalpa,22.3,10.72,740
565,14,87,Tecalitlán,28.495,16.880000000000003,919
566,14,88,Tecolotlán,26.695,13.925,336
567,14,89,Techaluta de Montenegro,26.37,11.705,589
568,14,90,Tenamaxtlán,26.23,13.935,758
569,14,91,Teocaltiche,29.51,10.745,874
570,14,92,Teocuitatlán de Corona,27.575,14.485,210
571,14,93,Tepatitlán de Morelos,27.450000000000003,12.555,180
572,14,95,Teuchitlán,30.465,12.83,381
573,14,96,Tizapán el Alto,26.865,15.39,183
574,14,97,Tlajomulco de Zúñiga,28.51,13.305,506
575,14,98,San Pedro Tlaquepaque,28.64,13.0,631
576,14,102,Tonaya,24.51,13.06,702
577,14,103,Tonila,24.565,14.25,459
578,14,104,Totatiche,26.825,8.595,679
579,14,105,Tototlán,29.13,13.32,993
580,14,106,Tuxcacuesco,24.065,11.93,749
581,14,107,Tuxcueca,26.895,15.29,910
582,14,109,Unión de San Antonio,28.91,11.605,732
583,14,110,Unión de Tula,25.71,13.735,22
584,14,111,Valle de Guadalupe,27.79,12.505,651
585,14,112,Valle de Juárez,28.13,14.93,707
586,14,113,San Gabriel,20.825,9.59,934
587,14,114,Villa Corona,28.4,12.305,18
588,14,115,Villa Guerrero,23.0375,9.4175,182
589,14,117,Cañadas de Obregón,28.555,12.215,741
590,14,118,Yahualica de González Gallo,27.78,12.465,62
591,14,119,Zacoalco de Torres,27.725,12.18,116
592,14,120,Zapopan,29.19,12.61,595
593,14,121,Zapotiltic,27.12,14.195,404
594,14,122,Zapotitlán de Vadillo,24.97,13.535,739
595,14,123,Zapotlán del Rey,28.735,14.74,173
596,14,124,Zapotlanejo,28.74,13.47,392
597,14,125,San Ignacio Cerro Gordo,26.74,11.94,963
598,15,1,Acambay de Ruíz Castañeda,23.275,9.25,953
599,15,2,Acolman,26.295,13.78,329
600,15,3,Aculco,24.195,10.235,567
601,15,4,Almoloya de Alquisiras,17.0,10.345,434
602,15,5,Almoloya de Juárez,19.64,8.16,401
603,15,6,Almoloya del Río,19.515,9.92,525
604,15,7,Amanalco,15.73,6.51,459
605,15,8,Amatepec,24.195,15.91,83
606,15,9,Amecameca,17.985,9.405,335
607,15,10,Apaxco,25.93,11.27,231
608,15,11,Atenco,24.67,15.135,990
609,15,12,Atizapán,19.74,9.595,998
610,15,13,Atizapán de Zaragoza,24.130000000000003,12.175,807
611,15,14,Atlacomulco,22.62,8.82,324
612,15,15,Atlautla,18.005000000000003,10.33,677
613,15,16,Axapusco,25.175,10.97,594
614,15,17,Ayapango,18.3,9.66,631
615,15,18,Calimaya,18.375,8.8,640
616,15,19,Capulhuac,19.78,9.445,545
617,15,20,Coacalco de Berriozábal,26.83,14.075,492
618,15,21,Coatepec Harinas,19.145,10.76,881
619,15,22,Cocotitlán,18.95,8.735,676
620,15,24,Cuautitlán,25.64,12.91,897
621,15,25,Chalco,18.645,8.059999999999999,224
622,15,26,Chapa de Mota,22.64,8.55,779
623,15,27,Chapultepec,18.295,6.545,134
624,15,29,Chicoloapan,22.25,11.63,27
625,15,30,Chiconcuac,25.465000000000003,14.43,227
626,15,31,Chimalhuacán,25.0,14.175,359
627,15,32,Donato Guerra,17.575,8.719999999999999,332
628,15,33,Ecatepec de Morelos,27.79,15.55,749
629,15,34,Ecatzingo,17.04,8.795,181
630,15,35,Huehuetoca,25.85,11.815,879
631,15,36,Hueypoxtla,25.535,11.47,880
632,15,37,Huixquilucan,20.825,8.655,49
633,15,38,Isidro Fabela,21.02,9.335,625
634,15,39,Ixtapaluca,19.305,8.48,880
635,15,40,Ixtapan de la Sal,16.490000000000002,9.585,824
636,15,41,Ixtapan del Oro,19.455,10.864999999999998,926
637,15,42,Ixtlahuaca,21.14,7.785,475
638,15,43,Xalatlaco,19.19,7.34,778
639,15,44,Jaltenco,26.3,12.83,370
640,15,46,Jilotzingo,19.165,8.149999999999999,575
641,15,47,Jiquipilco,17.705,5.975,620
642,15,48,Jocotitlán,21.325,7.995000000000001,481
643,15,49,Joquicingo,19.265,10.56,81
644,15,50,Juchitepec,19.64,10.24,533
645,15,51,Lerma,20.355,8.969999999999999,162
646,15,52,Malinalco,19.09,11.015,235
647,15,53,Melchor Ocampo,26.543333333333333,14.079999999999998,86
648,15,54,Metepec,20.9975,8.5375,408
649,15,55,Mexicaltzingo,17.65,6.375,835
650,15,57,Naucalpan de Juárez,22.79,11.195,602
651,15,58,Nezahualcóyotl,26.54,15.46,680
652,15,59,Nextlalpan,26.695,13.325,651
653,15,60,Nicolás Romero,20.665,8.66,659
654,15,61,Nopaltepec,25.335,10.92,16
655,15,62,Ocoyoacac,20.035,7.04,628
656,15,63,Ocuilan,17.975,8.875,824
657,15,65,Otumba,24.12,11.32,432
658,15,66,Otzoloapan,22.32,13.335,250
659,15,67,Otzolotepec,20.285,8.26,985
660,15,68,Ozumba,18.06,10.425,339
661,15,69,Papalotla,24.82,13.91,139
662,15,70,La Paz,25.6625,15.5625,101
663,15,71,Polotitlán,24.945,11.185,471
664,15,73,San Antonio la Isla,19.74,9.595,626
665,15,74,San Felipe del Progreso,21.82,8.005,420
666,15,75,San Martín de las Pirámides,25.43,12.085,518
667,15,76,San Mateo Atenco,19.34,6.585,296
668,15,77,San Simón de Guerrero,16.34,9.83,970
669,15,78,Santo Tomás,20.665,12.03,13
670,15,79,Soyaniquilpan de Juárez,25.19,10.36,556
671,15,80,Sultepec,19.840000000000003,13.02,494
672,15,81,Tecámac,26.785,13.51,893
673,15,82,Tejupilco,21.36,13.625,853
674,15,83,Temamatla,18.57,8.690000000000001,519
675,15,84,Temascalapa,26.06,11.96,599
676,15,85,Temascalcingo,22.565,8.86,734
677,15,86,Temascaltepec,14.03,7.535,331
678,15,87,Temoaya,20.465,8.195,402
679,15,89,Tenango del Aire,19.085,9.44,660
680,15,90,Tenango del Valle,18.515,9.82,279
681,15,91,Teoloyucan,25.82,12.525,558
682,15,92,Teotihuacán,25.595,12.82,648
683,15,93,Tepetlaoxtoc,22.855,10.920000000000002,756
684,15,94,Tepetlixpa,18.115,9.565,842
685,15,95,Tepotzotlán,24.0,11.035,96
686,15,96,Tequixquiac,26.255000000000003,11.72,612
687,15,97,Texcaltitlán,15.745,9.37,60
688,15,98,Texcalyacac,17.65,6.54,184
689,15,99,Texcoco,22.515,11.55,955
690,15,100,Tezoyuca,26.245,14.405,403
691,15,101,Tianguistenco,19.69,9.53,169
692,15,102,Timilpan,22.785,8.775,903
693,15,103,Tlalmanalco,14.285,4.875,711
694,15,104,Tlalnepantla de Baz,26.935,14.53,819
695,15,105,Tlatlaya,26.335,17.5,470
696,15,106,Toluca,19.18,8.23,71
697,15,107,Tonatico,23.185,13.92,1000
698,15,108,Tultepec,26.175,13.26,223
699,15,109,Tultitlán,26.35,13.78,345
700,15,110,Valle de Bravo,16.72,8.96,469
701,15,111,Villa de Allende,19.835,8.145,105
702,15,112,Villa del Carbón,21.835,8.445,140
703,15,114,Villa Victoria,21.995,7.859999999999999,313
704,15,115,Xonacatlán,20.51,8.965,524
705,15,116,Zacazonapan,20.29,12.145,944
706,15,118,Zinacantepec,18.08,8.29,645
707,15,119,Zumpahuacán,20.7,12.225,428
708,15,120,Zumpango,26.38,12.545,215
709,15,121,Cuautitlán Izcalli,25.255000000000003,12.795,789
710,15,122,Valle de Chalco Solidaridad,23.33,12.175,50
711,15,123,Luvianos,24.83,15.3,485
712,15,124,San José del Rincón,19.605,7.17,563
713,15,125,Tonanitla,26.95,13.9,762
714,16,1,Acuitzio,20.65,12.03,132
715,16,2,Aguililla,30.66,18.6,738
716,16,4,Angamacutiro,28.54,14.225,429
717,16,5,Angangueo,17.725,6.83,127
718,16,6,Apatzingán,34.97,23.365,632
719,16,7,Aporo,18.775,7.92,831
720,16,9,Ario,24.99,17.34,972
721,16,11,Briseñas,29.78,15.29,828
722,16,12,Buenavista,35.43,22.76,969
723,16,13,Carácuaro,31.305,18.985,312
724,16,14,Coahuayana,31.37,20.305,569
725,16,15,Coalcomán de Vázquez Pallares,28.25,16.585,611
726,16,16,Coeneo,23.995,11.705,626
727,16,17,Contepec,21.265,8.24,852
728,16,18,Copándaro,25.425,11.695,516
729,16,19,Cotija,28.515,15.605,387
730,16,20,Cuitzeo,26.25,11.71,931
731,16,21,Charapan,25.245,12.11,338
732,16,22,Charo,21.85,11.84,440
733,16,23,Chavinda,30.3,14.42,133
734,16,24,Cherán,23.915,11.46,45
735,16,25,Chilchota,25.32,11.955,375
736,16,26,Chinicuila,29.73,17.915,859
737,16,27,Chucándiro,25.065,11.755,45
738,16,28,Churintzio,29.315,14.085,240
739,16,29,Churumuco,32.15,20.17,362
740,16,30,Ecuandureo,30.66,14.155,654
741,16,31,Epitacio Huerta,22.865,9.145,173
742,16,32,Erongarícuaro,22.04,11.75,602
743,16,33,Gabriel Zamora,30.37,20.615,944
744,16,35,La Huacana,33.63,22.485,443
745,16,36,Huandacareo,27.09,12.065,33
746,16,37,Huaniqueo,24.68,11.78,876
747,16,38,Huetamo,33.78,20.535,195
748,16,39,Huiramba,21.255000000000003,10.985,845
749,16,40,Indaparapeo,21.26,10.95,210
750,16,41,Irimbo,19.885,8.29,420
751,16,42,Ixtlán,30.82,14.365,779
752,16,43,Jacona,28.97,13.805,761
753,16,45,Jiquilpan,28.695,14.585,158
754,16,47,Jungapeo,20.76,11.69,57
755,16,49,Madero,22.515,14.405,440
756,16,50,Maravatío,20.955,8.6,482
757,16,51,Marcos Castellanos,27.6,14.32,763
758,16,53,Morelia,21.815,11.505,73
759,16,55,Múgica,35.83,23.965,472
760,16,56,Nahuatzen,22.840000000000003,11.645,509
761,16,57,Nocupétaro,28.53,17.86,444
762,16,58,Nuevo Parangaricutiro,24.805,14.545,484
763,16,59,Nuevo Urecho,27.380000000000003,18.92,36
764,16,60,Numarán,29.955,13.99,814
765,16,62,Pajacuarán,30.28,14.695,386
766,16,63,Panindícuaro,26.75,13.765,474
767,16,64,Parácuaro,34.765,23.29,961
768,16,65,Paracho,23.61,11.54,367
769,16,66,Pátzcuaro,21.36,11.715,677
770,16,67,Penjamillo,28.335,14.115,502
771,16,68,Peribán,28.475,17.284999999999997,999
772,16,69,La Piedad,30.365,13.925,904
773,16,70,Purépero,25.665,12.785,736
774,16,71,Puruándiro,27.31,13.15,945
775,16,72,Queréndaro,20.665,10.625,762
776,16,73,Quiroga,23.115,11.105,321
777,16,74,Cojumatlán de Régules,27.435,15.46,215
778,16,76,Sahuayo,28.345,14.75,393
779,16,78,Santa Ana Maya,27.11,11.725,632
780,16,79,Salvador Escalante,21.635,13.67,789
781,16,80,Senguio,19.305,7.34,51
782,16,81,Susupuato,23.335,13.755,859
783,16,82,Tacámbaro,21.93,14.44,264
784,16,83,Tancítaro,28.65,18.465000000000003,786
785,16,84,Tangamandapio,28.44,14.235,418
786,16,85,Tangancícuaro,27.435,13.155,173
787,16,86,Tanhuato,31.145,14.14,367
788,16,87,Taretan,24.23,16.045,131
789,16,88,Tarímbaro,23.195,11.415,365
790,16,89,Tepalcatepec,33.879999999999995,20.835,132
791,16,90,Tingambato,22.01,12.335,883
792,16,91,Tingüindín,27.27,14.38,237
793,16,92,Tiquicheo de Nicolás Romero,29.32,17.575,892
794,16,93,Tlalpujahua,19.89,7.22,546
795,16,94,Tlazazalca,27.715,13.785,264
796,16,95,Tocumbo,29.25,16.795,248
797,16,96,Tumbiscatío,28.585,20.21,362
798,16,97,Turicato,29.6,18.785,426
799,16,99,Tuzantla,26.275,15.7,624
800,16,100,Tzintzuntzan,22.03,11.105,588
801,16,101,Tzitzio,22.590000000000003,13.8,148
802,16,102,Uruapan,24.62,14.185,197
803,16,104,Villamar,29.47,14.6,860
804,16,105,Vista Hermosa,31.115,14.355,27
805,16,106,Yurécuaro,30.875,13.89,672
806,16,107,Zacapu,24.4,12.12,85
807,16,108,Zamora,30.125,14.225,481
808,16,109,Zináparo,29.455,14.015,972
809,16,110,Zinapécuaro,21.495,10.155,566
810,16,111,Ziracuaretiro,23.12,13.805,123
811,16,112,Zitácuaro,18.49,9.345,38
812,16,113,José Sixto Verduzco,29.71,13.75,669
813,17,1,Amacuzac,26.385,15.8,205
814,17,2,Atlatlahucan,21.825,11.995,693
815,17,3,Axochiapan,29.655,17.009999999999998,198
816,17,4,Ayala,29.4,16.994999999999997,789
817,17,5,Coatlán del Río,24.68,14.605,64
818,17,7,Cuernavaca,22.245,12.47,261
819,17,9,Huitzilac,20.965,9.87,348
820,17,10,Jantetelco,27.51,15.89,500
821,17,11,Jiutepec,27.675,16.4,128
822,17,12,Jojutla,28.795,16.884999999999998,494
823,17,13,Jonacatepec de Leandro Valle,27.59,15.885,54
824,17,14,Mazatepec,26.22,15.55,551
825,17,15,Miacatlán,24.92,14.52,909
826,17,16,Ocuituco,20.87,11.39,285
827,17,17,Puente de Ixtla,28.095,16.57,359
828,17,18,Temixco,24.215,14.11,612
829,17,19,Tepalcingo,29.545,16.92,377
830,17,20,Tepoztlán,25.835,14.73,584
831,17,21,Tetecala,24.945,14.79,441
832,17,22,Tetela del Volcán,17.145,8.870000000000001,435
833,17,23,Tlalnepantla,23.27,13.075,382
834,17,24,Tlaltizapán de Zapata,29.64,17.314999999999998,85
835,17,25,Tlaquiltenango,29.83,17.295,930
836,17,26,Tlayacapan,24.82,13.965,15
837,17,27,Totolapan,21.115,11.625,744
838,17,28,Xochitepec,28.19,16.405,780
839,17,29,Yautepec,28.450000000000003,16.439999999999998,119
840,17,30,Yecapixtla,24.405,13.72,245
841,17,31,Zacatepec,28.775,16.814999999999998,650
842,17,32,Zacualpan de Amilpas,22.5,12.59,384
843,17,33,Temoac,25.725,14.73,459
844,18,1,Acaponeta,30.025,15.66,506
845,18,3,Amatlán de Cañas,29.715,14.535,846
846,18,4,Compostela,28.435,19.025,311
847,18,5,Huajicori,28.23,12.465,318
848,18,6,Ixtlán del Río,30.77,14.385,325
849,18,7,Jala,30.49,14.245,891
850,18,8,Xalisco,28.835,16.59,470
851,18,9,Del Nayar,27.56,11.795,264
852,18,10,Rosamorada,30.21,17.2,862
853,18,11,Ruíz,29.630000000000003,15.68,384
854,18,12,San Blas,28.8,20.4,196
855,18,13,San Pedro Lagunillas,28.715,15.08,119
856,18,15,Santiago Ixcuintla,29.56,19.205,663
857,18,16,Tecuala,30.24,19.18,362
858,18,17,Tepic,29.200000000000003,15.22,271
859,18,19,La Yesca,28.945,12.765,720
860,18,20,Bahía de Banderas,27.76,21.555,978
861,19,1,Abasolo,27.82375,15.29875,800
862,19,2,Agualeguas,26.87,17.244999999999997,565
863,19,3,Los Aldamas,28.145,19.565,343
864,19,5,Anáhuac,27.795,14.94,834
865,19,6,Apodaca,26.73,15.695,259
866,19,7,Aramberri,24.12,10.545,935
867,19,9,Cadereyta Jiménez,27.42,15.1,732
868,19,10,El Carmen,25.775,14.84,233
869,19,11,Cerralvo,26.27,16.79,309
870,19,12,Ciénega de Flores,25.895,15.22,174
871,19,13,China,27.82,19.165,552
872,19,14,Doctor Arroyo,26.065,10.59,793
873,19,15,Doctor Coss,28.18,19.745,258
874,19,16,Doctor González,26.39,16.08,491
875,19,18,García,24.55,12.82,453
876,19,19,San Pedro Garza García,26.25,12.85,930
877,19,20,General Bravo,27.82,19.52,822
878,19,21,General Escobedo,26.05,14.975,816
879,19,22,General Terán,27.8,16.86,178
880,19,23,General Treviño,27.8,19.07,268
881,19,24,General Zaragoza,22.58,10.28,151
882,19,25,General Zuazua,25.88,15.255,348
883,19,27,Los Herreras,27.705,19.105,369
884,19,28,Higueras,25.295,14.79,172
885,19,29,Hualahuises,26.695,13.87,479
886,19,30,Iturbide,23.24,11.18,427
887,19,32,Lampazos de Naranjo,26.665,16.35,136
888,19,33,Linares,27.01,14.62,717
889,19,34,Marín,25.965,15.405,141
890,19,36,Mier y Noriega,25.305,11.435,605
891,19,37,Mina,25.275,14.84,742
892,19,38,Montemorelos,26.19,13.645,190
893,19,39,Monterrey,25.615,12.995,839
894,19,40,Parás,28.01,18.735,632
895,19,41,Pesquería,27.185,15.895,699
896,19,42,Los Ramones,27.66,17.439999999999998,154
897,19,43,Rayones,21.89,9.68,308
898,19,44,Sabinas Hidalgo,26.135,15.205,725
899,19,45,Salinas Victoria,25.535,14.69,209
900,19,46,San Nicolás de los Garza,26.825,15.725,54
901,19,47,Hidalgo,24.681,12.825,681
902,19,48,Santa Catarina,24.551666666666662,11.635,111
903,19,49,Santiago,23.685,10.415,150
904,19,50,Vallecillo,27.505000000000003,17.505000000000003,622
905,19,51,Villaldama,25.57,14.73,248
906,20,1,Abejones,25.145,10.835,406
907,20,2,Acatlán de Pérez Figueroa,30.645,21.885,937
908,20,3,Asunción Cacalotepec,26.91,14.525,905
909,20,4,Asunción Cuyotepeji,27.485,12.43,163
910,20,5,Asunción Ixtaltepec,32.91,22.855,822
911,20,6,Asunción Nochixtlán,25.545,11.65,732
912,20,7,Asunción Ocotlán,29.555,16.265,195
913,20,8,Asunción Tlacolulita,31.185,18.89,664
914,20,9,Ayotzintepec,29.53,19.15,10
915,20,10,El Barrio de la Soledad,31.495,21.665,818
916,20,11,Calihualá,28.605,14.515,388
917,20,12,Candelaria Loxicha,30.34,18.56,375
918,20,13,Ciénega de Zimatlán,27.630000000000003,12.595,267
919,20,14,Ciudad Ixtepec,33.045,22.51,692
920,20,15,Coatecas Altas,28.14,13.475,252
921,20,16,Coicoyán de las Flores,26.08,15.005,17
922,20,17,La Compañía,27.855,12.945,519
923,20,18,Concepción Buenavista,26.705,12.145,640
924,20,19,Concepción Pápalo,27.035,13.68,657
925,20,20,Constancia del Rosario,27.655,15.645,457
926,20,21,Cosolapa,31.425,21.43,434
927,20,22,Cosoltepec,29.185,14.55,395
928,20,23,Cuilápam de Guerrero,27.17,12.11,361
929,20,24,Cuyamecalco Villa de Zaragoza,27.125,14.345,529
930,20,25,Chahuites,35.39,25.255,421
931,20,26,Chalcatongo de Hidalgo,25.82,12.935,676
932,20,27,Chiquihuitlán de Benito Juárez,26.05,14.3,101
933,20,28,Heroica Ciudad de Ejutla de Crespo,28.130000000000003,13.364999999999998,349
934,20,29,Eloxochitlán de Flores Magón,27.425,15.545,10
935,20,30,El Espinal,33.605000000000004,24.06,490
936,20,31,Tamazulápam del Espíritu Santo,25.84,13.44,815
937,20,32,Fresnillo de Trujano,30.785,16.67,783
938,20,33,Guadalupe Etla,26.945,11.25,261
939,20,34,Guadalupe de Ramírez,29.91,15.675,497
940,20,35,Guelatao de Juárez,24.355,9.88,918
941,20,36,Guevea de Humboldt,30.61,19.04,121
942,20,37,Mesones Hidalgo,29.365,17.465,313
943,20,38,Villa Hidalgo,26.551,10.262,654
944,20,39,Heroica Ciudad de Huajuapan de León,29.07,13.77,118
945,20,40,Huautepec,26.6,14.9,467
946,20,41,Huautla de Jiménez,27.165,15.685,538
947,20,42,Ixtlán de Juárez,26.41,13.875,551
948,20,43,Heroica Ciudad de Juchitán de Zaragoza,33.504999999999995,25.235,32
949,20,44,Loma Bonita,29.48,21.595,284
950,20,45,Magdalena Apasco,26.915,10.79,325
951,20,46,Magdalena Jaltepec,26.425,12.17,387
952,20,47,Santa Magdalena Jicotlán,26.355,11.305,536
953,20,48,Magdalena Mixtepec,26.685,11.475,882
954,20,49,Magdalena Ocotlán,28.095,13.285,161
955,20,50,Magdalena Peñasco,25.52,10.065,797
956,20,51,Magdalena Teitipac,27.035,12.58,443
957,20,52,Magdalena Tequisistlán,31.845,18.57,985
958,20,53,Magdalena Tlacotepec,34.385,21.17,203
959,20,54,Magdalena Zahuatlán,25.575000000000003,11.395,71
960,20,55,Mariscala de Juárez,30.215,15.805,701
961,20,56,Mártires de Tacubaya,32.255,21.025,320
962,20,57,Matías Romero Avendaño,30.235,21.95,916
963,20,58,Mazatlán Villa de Flores,27.67,14.945,236
964,20,59,Miahuatlán de Porfirio Díaz,27.01,12.675,697
965,20,60,Mixistlán de la Reforma,25.405,13.025,418
966,20,61,Monjas,27.17,12.615,951
967,20,62,Natividad,24.375,10.195,550
968,20,63,Nazareno Etla,26.935,11.095,643
969,20,64,Nejapa de Madero,30.125,16.6,730
970,20,65,Ixpantepec Nieves,27.05,13.57,314
971,20,66,Santiago Niltepec,35.895,23.805,810
972,20,67,Oaxaca de Juárez,26.705,11.46,375
973,20,68,Ocotlán de Morelos,28.035,13.05,20
974,20,69,La Pe,28.055,13.05,354
975,20,70,Pinotepa de Don Luis,31.815,20.28,283
976,20,71,Pluma Hidalgo,29.465,18.065,881
977,20,72,San José del Progreso,28.085,13.36,440
978,20,73,Putla Villa de Guerrero,27.65,15.295,190
979,20,74,Santa Catarina Quioquitani,23.96,10.614999999999998,33
980,20,75,Reforma de Pineda,35.95,24.37,171
981,20,76,La Reforma,30.185,18.020000000000003,326
982,20,77,Reyes Etla,26.935,11.095,625
983,20,78,Rojas de Cuauhtémoc,26.715,11.93,209
984,20,79,Salina Cruz,33.879999999999995,24.32,926
985,20,80,San Agustín Amatengo,27.885,13.06,309
986,20,81,San Agustín Atenango,27.695,13.475,574
987,20,82,San Agustín Chayuco,30.98,18.875,483
988,20,83,San Agustín de las Juntas,26.945,12.03,305
989,20,84,San Agustín Etla,26.520000000000003,10.76,916
990,20,85,San Agustín Loxicha,29.095,17.525,97
991,20,86,San Agustín Tlacotepec,25.59,10.739999999999998,187
992,20,87,San Agustín Yatareni,26.270000000000003,11.235,102
993,20,88,San Andrés Cabecera Nueva,28.515,15.78,134
994,20,89,San Andrés Dinicuiti,27.935,12.239999999999998,449
995,20,90,San Andrés Huaxpaltepec,32.315,20.435,890
996,20,91,San Andrés Huayápam,26.270000000000003,11.235,361
997,20,92,San Andrés Ixtlahuaca,26.8,11.35,748
998,20,93,San Andrés Lagunas,26.09,10.57,649
999,20,94,San Andrés Nuxiño,26.445,12.445,743
1000,20,95,San Andrés Paxtlán,25.69,12.485,194
1001,20,96,San Andrés Sinaxtla,24.87,10.32,439
1002,20,97,San Andrés Solaga,24.93,12.34,316
1003,20,98,San Andrés Teotilálpam,27.555,16.840000000000003,981
1004,20,99,San Andrés Tepetlapa,29.615,15.52,18
1005,20,100,San Andrés Yaá,25.38,13.195,916
1006,20,101,San Andrés Zabache,27.805,12.84,66
1007,20,102,San Andrés Zautla,26.785,11.47,375
1008,20,103,San Antonino Castillo Velasco,27.97,13.045,780
1009,20,104,San Antonino el Alto,26.235,10.954999999999998,485
1010,20,105,San Antonino Monte Verde,27.545,11.495,618
1011,20,106,San Antonio Acutla,26.65,11.4,209
1012,20,107,San Antonio de la Cal,26.725,11.72,238
1013,20,108,San Antonio Huitepec,26.185,11.21,786
1014,20,109,San Antonio Nanahuatípam,27.95,14.63,205
1015,20,110,San Antonio Sinicahua,25.335,11.239999999999998,219
1016,20,111,San Antonio Tepetlapa,30.535,20.095,107
1017,20,112,San Baltazar Chichicápam,27.67,13.37,582
1018,20,113,San Baltazar Loxicha,29.78,17.605,419
1019,20,114,San Baltazar Yatzachi el Bajo,25.055,12.39,631
1020,20,115,San Bartolo Coyotepec,27.185,12.27,690
1021,20,116,San Bartolomé Ayautla,27.165,16.765,50
1022,20,117,San Bartolomé Loxicha,29.92,18.975,703
1023,20,118,San Bartolomé Quialana,26.9,12.485,346
1024,20,119,San Bartolomé Yucuañe,25.92,10.945,379
1025,20,120,San Bartolomé Zoogocho,24.45,11.7,515
1026,20,121,San Bartolo Soyaltepec,24.74,10.255,414
1027,20,122,San Bartolo Yautepec,29.31,15.88,983
1028,20,123,San Bernardo Mixtepec,26.98,11.835,234
1029,20,124,San Blas Atempa,33.955,23.81,550
1030,20,125,San Carlos Yautepec,28.92,16.205,404
1031,20,126,San Cristóbal Amatlán,24.585,10.985,360
1032,20,127,San Cristóbal Amoltepec,25.59,9.795,786
1033,20,128,San Cristóbal Lachirioag,25.715,13.66,296
1034,20,129,San Cristóbal Suchixtlahuaca,25.22,10.605,63
1035,20,130,San Dionisio del Mar,34.11,25.745,439
1036,20,131,San Dionisio Ocotepec,28.515,14.285,162
1037,20,132,San Dionisio Ocotlán,27.95,13.255,292
1038,20,133,San Esteban Atatlahuca,24.825,12.375,27
1039,20,134,San Felipe Jalapa de Díaz,28.53,19.76,19
1040,20,135,San Felipe Tejalápam,26.835,11.45,213
1041,20,136,San Felipe Usila,27.645000000000003,15.97,181
1042,20,137,San Francisco Cahuacuá,26.355,12.855,450
1043,20,138,San Francisco Cajonos,24.945,12.055,181
1044,20,139,San Francisco Chapulapa,26.585,14.305,470
1045,20,140,San Francisco Chindúa,25.535,11.105,11
1046,20,141,San Francisco del Mar,34.605000000000004,25.85,566
1047,20,142,San Francisco Huehuetlán,27.4,14.92,984
1048,20,143,San Francisco Ixhuatán,35.83,24.98,94
1049,20,144,San Francisco Jaltepetongo,25.98,11.66,199
1050,20,145,San Francisco Lachigoló,26.54,11.775,387
1051,20,146,San Francisco Logueche,25.090000000000003,11.36,896
1052,20,147,San Francisco Nuxaño,25.81,11.09,25
1053,20,148,San Francisco Ozolotepec,27.03,15.665,185
1054,20,149,San Francisco Sola,27.835,12.935,976
1055,20,150,San Francisco Telixtlahuaca,26.295,12.075,250
1056,20,151,San Francisco Teopan,26.815,11.705,406
1057,20,152,San Francisco Tlapancingo,27.76,14.355,191
1058,20,153,San Gabriel Mixtepec,30.200000000000003,18.62,539
1059,20,154,San Ildefonso Amatlán,24.905,11.265,192
1060,20,155,San Ildefonso Sola,27.55,12.42,432
1061,20,156,San Ildefonso Villa Alta,26.125,14.275,19
1062,20,157,San Jacinto Amilpas,26.855,11.525,252
1063,20,158,San Jacinto Tlacotepec,28.775,15.255,908
1064,20,159,San Jerónimo Coatlán,28.675,15.395,51
1065,20,160,San Jerónimo Silacayoapilla,29.35,14.155,701
1066,20,161,San Jerónimo Sosola,25.925,12.605,796
1067,20,162,San Jerónimo Taviche,27.925,13.465,796
1068,20,163,San Jerónimo Tecóatl,27.64,14.955,909
1069,20,164,San Jorge Nuchita,29.25,14.98,90
1070,20,165,San José Ayuquila,30.245,15.785,456
1071,20,166,San José Chiltepec,29.915,20.855,921
1072,20,167,San José del Peñasco,25.365,11.285,329
1073,20,168,San José Estancia Grande,31.465000000000003,22.53,241
1074,20,169,San José Independencia,28.705,19.875,958
1075,20,170,San José Lachiguiri,25.325,11.91,716
1076,20,171,San José Tenango,28.065,18.385,80
1077,20,172,San Juan Achiutla,25.695,10.245,359
1078,20,173,San Juan Atepec,24.585,11.055,22
1079,20,174,Ánimas Trujano,26.945,12.03,542
1080,20,175,San Juan Bautista Atatlahuca,26.075,11.61,21
1081,20,176,San Juan Bautista Coixtlahuaca,24.520000000000003,10.68,732
1082,20,177,San Juan Bautista Cuicatlán,27.105,13.3,966
1083,20,178,San Juan Bautista Guelache,26.950000000000003,10.4,316
1084,20,179,San Juan Bautista Jayacatlán,26.36,11.075,514
1085,20,180,San Juan Bautista Lo de Soto,32.735,21.665,680
1086,20,181,San Juan Bautista Suchitepec,27.435,12.54,369
1087,20,182,San Juan Bautista Tlacoatzintepec,27.33,15.565,385
1088,20,183,San Juan Bautista Tlachichilco,29.01,14.965,46
1089,20,184,San Juan Bautista Tuxtepec,29.785,21.515,566
1090,20,185,San Juan Cacahuatepec,31.145,20.09,785
1091,20,186,San Juan Cieneguilla,30.635,16.84,844
1092,20,187,San Juan Coatzóspam,26.94,16.035,469
1093,20,188,San Juan Colorado,30.815,19.425,419
1094,20,189,San Juan Comaltepec,27.285,15.68,502
1095,20,190,San Juan Cotzocón,29.67,19.675,75
1096,20,191,San Juan Chicomezúchil,24.335,9.7,114
1097,20,192,San Juan Chilateca,27.565,12.81,797
