nmun,idmun,ides,tmax,tmin
Senguio,80,16,19.305,7.34
Seyé,67,31,34.96,20.165
Sierra Mojada,34,5,24.015,11.085
Silacayoápam,537,20,27.59,14.120000000000001
Silao de la Victoria,37,11,29.700000000000003,12.605
Siltepec,80,7,25.525,13.865
Simojovel,81,7,27.25,14.25
Sinaloa,17,25,31.189999999999998,16.67
Sinanché,68,31,32.56,20.715
Singuilucan,57,13,24.689999999999998,9.35
Sitalá,82,7,28.295,14.745
Sitio de Xitlapehua,538,20,26.545,12.155000000000001
Sochiapa,146,30,26.28,16.240000000000002
Socoltenango,83,7,28.21,18.884999999999998
Soconusco,145,30,29.909999999999997,21.595
Soledad Atzompa,147,30,24.52,13.629999999999999
Soledad Etla,539,20,26.96,11.405000000000001
Soledad de Doblado,148,30,30.744999999999997,21.185
Soledad de Graciano Sánchez,35,24,29.105,9.48
Solidaridad,8,23,32.875,17.53
Solosuchiapa,84,7,27.185000000000002,17.42
Soltepec,152,21,23.335,11.655
Sombrerete,42,32,22.63,5.074999999999999
Soteapan,149,30,27.86,20.75
Soto la Marina,37,28,26.585,19.78
Sotuta,69,31,34.825,19.75
Soyaló,85,7,24.64,14.77
Soyaniquilpan de Juárez,79,15,25.189999999999998,10.36
Soyopa,61,26,28.295,9.094999999999999
Suaqui Grande,62,26,29.475,11.055
Suchiapa,86,7,27.09,17.384999999999998
Suchiate,87,7,31.775,22.83
Sucilá,70,31,35.155,18.994999999999997
Sudzal,71,31,35.045,19.58
Sultepec,80,15,19.840000000000003,13.02
Suma,72,31,34.084999999999994,19.865000000000002
Sunuapa,88,7,28.79,21.655
Susticacán,43,32,22.14,5.16
Susupuato,81,16,23.335,13.754999999999999
Sáric,60,26,24.555,11.965
Súchil,33,10,21.545,3.62
Tabasco,44,32,27.880000000000003,7.66
Tacotalpa,15,27,29.189999999999998,20.03
Tacámbaro,82,16,21.93,14.440000000000001
Tahdziú,73,31,35.015,19.78
Tahmek,74,31,35.1,20.045
Tala,83,14,29.92,12.690000000000001
Talpa de Allende,84,14,26.825000000000003,16.775
Tamalín,150,30,25.935000000000002,19.955
Tamasopo,36,24,26.53,16.65
Tamazula,34,10,27.085,11.91
Tamazula de Gordiano,85,14,28.445,15.295000000000002
Tamazulápam del Espíritu Santo,31,20,25.84,13.440000000000001
Tamazunchale,37,24,25.4,16.37
Tamiahua,151,30,25.665,20.405
Tampacán,38,24,26.775,17.92
Tampamolón Corona,39,24,27.060000000000002,18.395000000000003
Tampico,38,28,26.5,20.605
Tampico Alto,152,30,26.119999999999997,19.965
Tamuín,40,24,28.494999999999997,19.759999999999998
Tancanhuitz,12,24,25.775,16.57
Tancoco,153,30,25.53,19.33
Tancítaro,83,16,28.65,18.465000000000003
Tanetze de Zaragoza,541,20,25.48,12.775
Tangamandapio,84,16,28.439999999999998,14.235
Tangancícuaro,85,16,27.435,13.155000000000001
Tanhuato,86,16,31.145,14.14
Taniche,542,20,28.064999999999998,13.285
Tanlajás,41,24,27.255,18.325000000000003
Tanquián de Escobedo,42,24,27.365000000000002,19.025
Tantima,154,30,26.16,19.545
Tantoyuca,155,30,26.9,19.520000000000003
Tapachula,89,7,30.35,20.445
Tapalapa,90,7,26.33,16.205
Tapalpa,86,14,22.299999999999997,10.719999999999999
Tapilula,91,7,25.7,15.0
Tarandacuao,38,11,23.505,9.705
Taretan,87,16,24.229999999999997,16.045
Tarimoro,39,11,27.57,11.31
Tarímbaro,88,16,23.195,11.415
Tasquillo,58,13,27.735,11.68
Tatahuicapan de Juárez,209,30,28.35,21.89
Tataltepec de Valdés,543,20,29.3,18.119999999999997
Tatatila,156,30,20.405,11.34
Taxco de Alarcón,55,12,23.395,14.72
Teabo,75,31,34.32,19.86
Teapa,16,27,29.46,21.395
Tecali de Herrera,153,21,24.825000000000003,14.425
Tecalitlán,87,14,28.495,16.880000000000003
Tecamachalco,154,21,24.020000000000003,13.445
Tecate,3,2,23.235,11.36
Techaluta de Montenegro,89,14,26.37,11.705
Tecoanapa,56,12,30.134999999999998,20.28
Tecoh,76,31,34.489999999999995,20.23
Tecolotlán,88,14,26.695,13.925
Tecolutla,158,30,25.240000000000002,20.2
Tecomatlán,155,21,31.485,18.035
Tecomán,9,6,31.384999999999998,21.990000000000002
Tecozautla,59,13,27.93,12.399999999999999
Tecpatán,92,7,28.314999999999998,21.09
Tecuala,16,18,30.24,19.18
Tecámac,81,15,26.785,13.51
Tehuacán,156,21,26.33,13.385
Tehuipango,159,30,24.65,13.955
Tehuitzingo,157,21,31.29,18.495
Tejupilco,82,15,21.36,13.625
Tekal de Venegas,77,31,35.129999999999995,19.52
Tekantó,78,31,34.96,19.86
Tekax,79,31,33.605,19.78
Tekit,80,31,34.405,20.015
Tekom,81,31,35.89,19.37
Telchac Pueblo,82,31,33.269999999999996,20.0
Telchac Puerto,83,31,32.28,20.925
Teloloapan,58,12,24.535,16.245
Temamatla,83,15,18.57,8.690000000000001
Temascalapa,84,15,26.060000000000002,11.96
Temascalcingo,85,15,22.564999999999998,8.86
Temascaltepec,86,15,14.030000000000001,7.535
Temax,84,31,34.64,19.564999999999998
Temixco,18,17,24.215,14.11
Temoac,33,17,25.725,14.73
Temoaya,87,15,20.465,8.195
Temozón,85,31,35.375,18.83
Tempoal,161,30,27.15,19.405
Temósachic,63,8,20.59,2.875
Tenabo,8,4,33.42,20.525
Tenamaxtlán,90,14,26.23,13.935
Tenampa,162,30,26.91,17.06
Tenampulco,158,21,21.725,15.969999999999999
Tenancingo,27,29,22.2,12.41
Tenango de Doria,60,13,21.85,12.0
Tenango del Aire,89,15,19.085,9.440000000000001
Tenango del Valle,90,15,18.515,9.82
Tenejapa,93,7,24.095,11.56
Tenochtitlán,163,30,22.585,13.83
Tenosique,17,27,31.08,24.02
Teocaltiche,91,14,29.51,10.745000000000001
Teocelo,164,30,24.87,15.325
Teococuilco de Marcos Pérez,544,20,25.634999999999998,10.145
Teocuitatlán de Corona,92,14,27.575,14.485
Teolocholco,28,29,22.34,11.010000000000002
Teoloyucan,91,15,25.82,12.525
Teopantlán,159,21,27.520000000000003,16.595
Teopisca,94,7,25.36,15.184999999999999
Teotihuacán,92,15,25.595,12.82
Teotitlán de Flores Magón,545,20,27.895000000000003,14.559999999999999
Teotitlán del Valle,546,20,25.86,11.16
Teotlalco,160,21,30.305,17.33
Teotongo,547,20,26.785,11.344999999999999
Tepache,63,26,26.104999999999997,9.280000000000001
Tepakán,86,31,34.6,19.685000000000002
Tepalcatepec,89,16,33.879999999999995,20.835
Tepalcingo,19,17,29.545,16.92
Tepanco de López,161,21,25.28,13.1
Tepango de Rodríguez,162,21,20.055,11.165
Tepatitlán de Morelos,93,14,27.450000000000003,12.555
Tepatlaxco,165,30,28.42,18.165
Tepatlaxco de Hidalgo,163,21,19.645,10.205
Tepeaca,164,21,22.75,12.555
Tepeapulco,61,13,24.869999999999997,9.025
Tepechitlán,45,32,26.77,10.445
Tepecoacuilco de Trujano,59,12,30.564999999999998,18.25
Tepehuacán de Guerrero,62,13,23.225,14.530000000000001
Tepehuanes,35,10,24.26,4.035
Tepeji del Río de Ocampo,63,13,25.365000000000002,10.69
Tepelmeme Villa de Morelos,548,20,26.814999999999998,12.95
Tepemaxalco,165,21,25.86,14.96
Tepeojuma,166,21,26.46,15.765
Tepetitla de Lardizábal,19,29,21.405,9.004999999999999
Tepetitlán,64,13,26.475,11.105
Tepetlaoxtoc,93,15,22.854999999999997,10.920000000000002
Tepetlixpa,94,15,18.115000000000002,9.565
Tepetlán,166,30,24.945,15.805
Tepetongo,46,32,23.685,5.37
Tepetzintla,167,21,23.06,14.7975
Tepexco,168,21,26.985,15.69
Tepexi de Rodríguez,169,21,28.255,15.43
Tepeyahualco,170,21,22.450000000000003,10.575
Tepeyahualco de Cuauhtémoc,171,21,25.75,14.379999999999999
Tepeyanco,29,29,25.4,12.0
Tepezalá,9,1,27.905,9.67
Tepic,17,18,29.200000000000003,15.219999999999999
Tepotzotlán,95,15,24.0,11.035
Tepoztlán,20,17,25.835,14.73
Tequila,168,30,28.275,14.157499999999999
Tequisquiapan,17,22,27.515,12.3
Tequixquiac,96,15,26.255000000000003,11.72
Terrenate,30,29,24.305,8.7
Tetecala,21,17,24.945,14.79
Tetela de Ocampo,172,21,21.02,9.469999999999999
Tetela del Volcán,22,17,17.145,8.870000000000001
Teteles de Avila Castillo,173,21,18.78,9.665
Tetepango,65,13,26.095,10.879999999999999
Tetipac,60,12,21.314999999999998,13.265
Tetiz,87,31,33.535,20.895
Tetla de la Solidaridad,31,29,24.28,9.024999999999999
Tetlatlahuca,32,29,23.634999999999998,11.32
Teuchitlán,95,14,30.465,12.83
Texcaltitlán,97,15,15.745000000000001,9.37
Texcalyacac,98,15,17.65,6.54
Texcatepec,170,30,21.725,14.870000000000001
Texcoco,99,15,22.515,11.55
Texhuacán,171,30,24.85,14.14
Texistepec,172,30,30.125,21.985
Teya,88,31,34.73,19.805
Teziutlán,174,21,18.95,10.855
Tezonapa,173,30,30.744999999999997,20.365000000000002
Tezontepec de Aldama,67,13,27.09,11.135000000000002
Tezoyuca,100,15,26.244999999999997,14.405000000000001
Teúl de González Ortega,47,32,28.1,11.84
Tianguismanalco,175,21,16.619999999999997,8.45
Tianguistenco,101,15,19.689999999999998,9.530000000000001
Tianguistengo,68,13,20.86,14.16
Ticul,89,31,33.88,19.96
Tierra Blanca,174,30,26.635,16.015
Tierra Nueva,43,24,26.835,11.09
Tihuatlán,175,30,23.435,18.604999999999997
Tijuana,4,2,25.015,15.25
Tila,96,7,29.305,18.22
Tilapa,176,21,27.935000000000002,16.53
Timilpan,102,15,22.785,8.775
Timucuy,90,31,34.53,20.314999999999998
Tingambato,90,16,22.009999999999998,12.335
Tingüindín,91,16,27.27,14.38
Tinum,91,31,35.905,19.285
Tiquicheo de Nicolás Romero,92,16,29.32,17.575
Tixcacalcupul,92,31,35.855000000000004,19.229999999999997
Tixkokob,93,31,35.125,20.14
Tixmehuac,94,31,34.635,19.825000000000003
Tixpéhual,95,31,34.989999999999995,20.235
Tixtla de Guerrero,61,12,25.79,16.635
Tizapán el Alto,96,14,26.865000000000002,15.39
Tizayuca,69,13,26.22,12.085
Tizimín,96,31,32.535,19.905
Tlachichilco,180,30,22.455,16.655
Tlachichuca,179,21,19.895000000000003,10.815
Tlacoachistlahuaca,62,12,28.895,18.395
Tlacoapa,63,12,25.064999999999998,14.844999999999999
Tlacojalpan,176,30,29.57,22.0
Tlacolula de Matamoros,551,20,27.854999999999997,13.55
Tlacolulan,177,30,21.15,12.055
Tlacotalpan,178,30,27.965,22.02
Tlacotepec Plumas,552,20,26.23,11.395
Tlacotepec de Benito Juárez,177,21,25.15,13.309999999999999
Tlacotepec de Mejía,179,30,28.77,18.605
Tlacuilotepec,178,21,22.025,15.025
Tlahualilo,36,10,26.695,9.86
Tlahuapan,180,21,18.509999999999998,6.609999999999999
Tlahuelilpan,70,13,26.665,10.92
Tlahuiltepa,71,13,22.884999999999998,12.61
Tlajomulco de Zúñiga,97,14,28.509999999999998,13.305
Tlalchapa,64,12,29.66,19.814999999999998
Tlalixcoyan,181,30,29.625,22.025
Tlalixtac de Cabrera,553,20,26.095,11.18
Tlalixtaquilla de Maldonado,65,12,29.104999999999997,15.16
Tlalmanalco,103,15,14.285,4.875
Tlalnelhuayocan,182,30,20.695,11.765
Tlalnepantla,23,17,23.27,13.075
Tlalnepantla de Baz,104,15,26.935,14.530000000000001
Tlalpan,12,9,22.564999999999998,10.18
Tlalpujahua,93,16,19.89,7.22
Tlaltenango,181,21,20.685000000000002,10.280000000000001
Tlaltenango de Sánchez Román,48,32,27.125,8.955
Tlaltetela,24,30,26.91,17.045
Tlaltizapán de Zapata,24,17,29.64,17.314999999999998
Tlanalapa,72,13,25.17,9.805
Tlanchinol,73,13,22.995,15.785
Tlanepantla,182,21,25.299999999999997,14.344999999999999
Tlaola,183,21,21.125,12.875
Tlapa de Comonfort,66,12,28.015,14.969999999999999
Tlapacoya,184,21,20.880000000000003,13.44
Tlapacoyan,183,30,22.485,15.3
Tlapanalá,185,21,25.955,15.25
Tlapehuala,67,12,30.855,20.520000000000003
Tlaquilpa,184,30,24.805,13.775
Tlaquiltenango,25,17,29.83,17.295
Tlatlauquitepec,186,21,19.32,10.025
Tlatlaya,105,15,26.335,17.5
Tlaxcala,33,29,25.924999999999997,12.06
Tlaxco,187,21,23.2025,11.955
Tlaxcoapan,74,13,26.855,11.055
Tlayacapan,26,17,24.82,13.965
Tlazazalca,94,16,27.715,13.785
Tlilapan,185,30,25.465,14.975
Tláhuac,11,9,25.22,13.42
Tocatlán,35,29,23.645,8.985
Tochimilco,188,21,17.865000000000002,9.52
Tochtepec,189,21,25.16,13.915
Tocumbo,95,16,29.25,16.795
Tolcayuca,75,13,25.505000000000003,11.195
Tolimán,18,22,24.09,10.195
Toluca,106,15,19.18,8.23
Tomatlán,186,30,27.89,18.2175
Tonalá,97,7,30.3525,18.09
Tonanitla,125,15,26.95,13.899999999999999
Tonatico,107,15,23.185000000000002,13.92
Tonaya,102,14,24.509999999999998,13.059999999999999
Tonayán,187,30,22.465,13.425
Tonila,103,14,24.564999999999998,14.25
Topia,37,10,25.284999999999997,7.7
Torreón,35,5,25.35,13.245000000000001
Totatiche,104,14,26.825,8.595
Totolac,36,29,26.075,11.73
Totolapa,98,7,28.189999999999998,18.475
Totolapan,27,17,21.115000000000002,11.625
Totoltepec de Guerrero,190,21,29.62,15.155000000000001
Totontepec Villa de Morelos,554,20,26.174999999999997,14.14
Tototlán,105,14,29.13,13.32
Totutla,188,30,26.619999999999997,16.7
Trancoso,57,32,26.415,9.715
Tres Valles,207,30,29.975,22.119999999999997
Trincheras,64,26,27.455,11.93
Trinidad García de la Cadena,11,32,29.11,12.52
Trinidad Zaachila,555,20,27.630000000000003,12.594999999999999
Tubutama,65,26,25.82,12.455
Tula,39,28,25.115000000000002,14.629999999999999
Tula de Allende,76,13,26.284999999999997,10.83
Tulancingo de Bravo,77,13,23.97,10.38
Tulcingo,191,21,31.365000000000002,17.525
Tultepec,108,15,26.174999999999997,13.26
Tultitlán,109,15,26.35,13.780000000000001
Tulum,9,23,33.4,17.895
Tumbalá,100,7,29.490000000000002,18.255000000000003
Tumbiscatío,96,16,28.585,20.21
Tunkás,97,31,35.3,19.415
Turicato,97,16,29.6,18.785
Tuxcacuesco,106,14,24.064999999999998,11.93
Tuxcueca,107,14,26.895,15.29
Tuxpan,189,30,24.7925,15.63375
Tuxtilla,190,30,29.45,22.005
Tuxtla Chico,102,7,31.12,19.755
Tuxtla Gutiérrez,101,7,26.145,16.689999999999998
Tuzamapan de Galeana,192,21,21.075000000000003,14.54
Tuzantla,99,16,26.275,15.7
Tuzantán,103,7,30.165,19.380000000000003
Tzicatlacoyan,193,21,26.505,15.445
Tzimol,104,7,28.64,18.795
Tzintzuntzan,100,16,22.03,11.105
Tzitzio,101,16,22.590000000000003,13.8
Tzompantepec,38,29,24.259999999999998,9.735
Tzucacab,98,31,34.095,19.924999999999997
Técpan de Galeana,57,12,30.28,22.700000000000003
Uayma,99,31,36.045,19.18
Ucú,100,31,33.86,20.76
Umán,101,31,34.53,20.48
Unión Hidalgo,557,20,34.34,24.369999999999997
Unión Juárez,105,7,26.545,14.77
Unión de San Antonio,109,14,28.909999999999997,11.605
Unión de Tula,110,14,25.71,13.735
Ures,66,26,28.119999999999997,12.065
Uriangato,41,11,27.875,12.2
Urique,65,8,28.515,13.215
Ursulo Galván,191,30,28.64,21.13
Uruachi,66,8,25.525,9.045
Uruapan,102,16,24.619999999999997,14.184999999999999
Uxpanapa,210,30,30.58,22.265
Valerio Trujano,558,20,27.67,13.715
Valladolid,102,31,35.855000000000004,18.85
Valle Hermoso,40,28,28.494999999999997,17.97
Valle de Bravo,110,15,16.72,8.96
Valle de Chalco Solidaridad,122,15,23.33,12.175
Valle de Guadalupe,111,14,27.79,12.504999999999999
Valle de Juárez,112,14,28.13,14.93
Valle de Santiago,42,11,30.125,12.795
Valle de Zaragoza,67,8,23.76,11.555
Vallecillo,50,19,27.505000000000003,17.505000000000003
Valparaíso,49,32,22.16,5.275
Vanegas,44,24,26.765,10.030000000000001
Vega de Alatorre,192,30,25.770000000000003,20.11
Venado,45,24,27.259999999999998,9.92
Venustiano Carranza,194,21,26.572499999999998,16.98375
Veracruz,193,30,28.415,21.965
Vetagrande,50,32,25.585,8.760000000000002
Vicente Guerrero,195,21,24.700000000000003,9.1375
Victoria,41,28,25.39,12.995000000000001
Viesca,36,5,26.915,9.844999999999999
Villa Aldama,194,30,19.16,10.030000000000001
Villa Comaltitlán,71,7,32.394999999999996,23.115000000000002
Villa Corona,114,14,28.4,12.305
Villa Corzo,107,7,28.775,18.52
Villa Díaz Ordaz,560,20,25.615,11.68
Villa García,52,32,26.424999999999997,9.52
Villa González Ortega,53,32,26.59,9.93
Villa Guerrero,115,14,23.0375,9.4175
Villa Hidalgo,38,20,26.551,10.262
Villa Juárez,52,24,29.14,15.425
Villa Pesqueira,68,26,27.235,10.14
Villa Purificación,68,14,28.09,17.665
Villa Sola de Vega,277,20,27.435000000000002,12.86
Villa Talea de Castro,280,20,25.36,12.985
Villa Tejúpam de la Unión,486,20,25.85,10.725
Villa Unión,37,5,25.96,14.85
Villa Victoria,114,15,21.994999999999997,7.859999999999999
Villa de Allende,111,15,19.835,8.145
Villa de Arista,56,24,28.89,11.18
Villa de Arriaga,46,24,26.83,9.385000000000002
Villa de Chilapa de Díaz,405,20,27.025,11.235
Villa de Cos,51,32,26.23,8.705
Villa de Etla,338,20,26.935000000000002,11.094999999999999
Villa de Guadalupe,47,24,27.505000000000003,11.76
Villa de Ramos,49,24,26.885,9.61
Villa de Reyes,50,24,28.685,9.855
Villa de Tamazulápam del Progreso,540,20,26.825,11.325
Villa de Tezontepec,66,13,25.759999999999998,11.215
Villa de Tututepec,334,20,31.035,21.4
Villa de Zaachila,565,20,27.365000000000002,12.36
Villa de la Paz,48,24,26.705,10.34
Villa de Álvarez,10,6,27.245,16.54
Villa del Carbón,112,15,21.835,8.445
Villaflores,108,7,30.66,20.060000000000002
Villagrán,42,28,28.7025,13.7875
Villaldama,51,19,25.57,14.73
Villamar,104,16,29.47,14.600000000000001
Villanueva,55,32,23.67,5.66
Vista Hermosa,105,16,31.115000000000002,14.355
Xalapa,87,30,23.075,14.04
Xalatlaco,43,15,19.189999999999998,7.34
Xalisco,8,18,28.835,16.59
Xaloztoc,39,29,23.7,9.26
Xalpatláhuac,69,12,26.42,14.495000000000001
Xaltocan,40,29,25.55,10.56
Xayacatlán de Bravo,196,21,30.83,16.4
Xichú,45,11,23.560000000000002,10.96
Xico,92,30,21.54,12.155000000000001
Xicohtzinco,42,29,24.415,12.215
Xicotepec,197,21,21.765,15.075
Xicotlán,198,21,31.85,17.705
Xicoténcatl,43,28,28.73,19.884999999999998
Xilitla,54,24,23.915,13.629999999999999
Xiutetelco,199,21,19.165,9.555
Xocchel,103,31,34.73,19.895
Xochiapulco,200,21,19.865000000000002,9.39
Xochiatipan,78,13,23.89,18.305
Xochicoatlán,79,13,20.755,13.325
Xochihuehuetlán,70,12,31.075,16.880000000000003
Xochiltepec,201,21,28.265,17.255000000000003
Xochimilco,13,9,24.92,12.705
Xochistlahuaca,71,12,29.735,18.5
Xochitepec,28,17,28.189999999999998,16.405
Xochitlán Todos Santos,203,21,25.91,13.84
Xochitlán de Vicente Suárez,202,21,20.005,10.505
Xonacatlán,115,15,20.509999999999998,8.965
Xoxocotla,195,30,24.805,13.55
Yahualica,80,13,23.765,17.915
Yahualica de González Gallo,118,14,27.78,12.465
Yajalón,109,7,28.83,16.439999999999998
Yanga,196,30,29.995,20.5
Yaonáhuac,204,21,19.18,10.379999999999999
Yauhquemehcan,43,29,25.36,10.780000000000001
Yautepec,29,17,28.450000000000003,16.439999999999998
Yaxcabá,104,31,35.370000000000005,19.634999999999998
Yaxe,561,20,28.005,13.785
Yaxkukul,105,31,34.61,20.240000000000002
Yecapixtla,30,17,24.405,13.719999999999999
Yecuatla,197,30,24.235,16.09
Yehualtepec,205,21,24.65,13.49
Yobaín,106,31,32.34,20.86
Yogana,563,20,27.79,13.16
Yuriria,46,11,28.27,12.594999999999999
Yurécuaro,106,16,30.875,13.89
Yutanduchi de Guerrero,564,20,27.490000000000002,12.4
Yécora,69,26,23.85,6.04
Zacapala,206,21,28.295,16.630000000000003
Zacapoaxtla,207,21,19.475,9.75
Zacapu,107,16,24.4,12.120000000000001
Zacatecas,56,32,23.355,6.8100000000000005
Zacatelco,44,29,24.415,12.215
Zacatepec,31,17,28.775,16.814999999999998
Zacatlán,208,21,21.665,9.870000000000001
Zacazonapan,116,15,20.29,12.145
Zacoalco de Torres,119,14,27.725,12.18
Zacualpan,198,30,20.2075,12.5575
Zacualpan de Amilpas,32,17,22.5,12.59
Zacualtipán de Ángeles,81,13,20.43,11.81
Zamora,108,16,30.125,14.225
Zapopan,120,14,29.189999999999998,12.61
Zapotiltic,121,14,27.12,14.195
Zapotitlán,209,21,27.455,13.75
Zapotitlán Lagunas,567,20,30.34,16.189999999999998
Zapotitlán Palmas,568,20,29.23,14.015
Zapotitlán Tablas,72,12,22.299999999999997,14.6
Zapotitlán de Méndez,210,21,20.16,11.434999999999999
Zapotitlán de Vadillo,122,14,24.97,13.535
Zapotlanejo,124,14,28.74,13.469999999999999
Zapotlán de Juárez,82,13,25.634999999999998,11.035
Zapotlán del Rey,123,14,28.735,14.74
Zapotlán el Grande,23,14,24.415,11.77
Zaragoza,211,21,25.83,13.6025
Zautla,212,21,21.33,9.094999999999999
Zempoala,83,13,25.35,10.275
Zentla,200,30,29.55,19.435
Zihuatanejo de Azueta,38,12,31.67,21.78
Zihuateutla,213,21,22.035,17.015
Ziltlaltépec de Trinidad Sánchez Santos,37,29,21.67,10.295
Zimapán,84,13,26.34,11.93
Zimatlán de Álvarez,570,20,26.725,11.795
Zinacantepec,118,15,18.08,8.29
Zinacantán,111,7,26.42,15.82
Zinacatepec,214,21,27.935,14.905000000000001
Zinapécuaro,110,16,21.495,10.155
Zináparo,109,16,29.455,14.015
Ziracuaretiro,111,16,23.119999999999997,13.805
Zirándaro,73,12,31.205,19.03
Zitlala,74,12,27.205,16.125
Zitácuaro,112,16,18.490000000000002,9.345
Zongolica,201,30,28.055,17.54
Zongozotla,215,21,20.125,10.73
Zontecomatlán de López y Fuentes,202,30,22.7,17.105
Zoquiapan,216,21,20.545,12.89
Zoquitlán,217,21,26.625,14.75
Zozocolco de Hidalgo,203,30,21.200000000000003,15.015
Zumpahuacán,119,15,20.7,12.225000000000001
Zumpango,120,15,26.38,12.545
Álamo Temapache,160,30,25.04,19.515
Álvaro Obregón,10,9,23.3575,10.9575
Ánimas Trujano,174,20,26.945,12.03
