nmun,idmun,ides,tmax,tmin
Tepemaxalco,165,21,26.16,14.53
Tepeojuma,166,21,27.03,15.44
Tepetitla de Lardizábal,19,29,21.75,8.79
Tepetitlán,64,13,26.16,11.29
Tepetlaoxtoc,93,15,23.51,11.26
Tepetlixpa,94,15,17.99,9.12
Tepetlán,166,30,24.23,15.69
Tepetongo,46,32,23.8,4.81
Tepetzintla,167,21,23.46,14.83
Tepexco,168,21,27.26,15.16
Tepexi de Rodríguez,169,21,28.71,15.37
Tepeyahualco,170,21,22.8,10.05
Tepeyahualco de Cuauhtémoc,171,21,25.72,13.98
Tepeyanco,29,29,26.0,11.8
Tepezalá,9,1,27.52,9.4
Tepic,17,18,29.48,15.03
Tepotzotlán,95,15,24.48,10.5
Tepoztlán,20,17,25.44,14.1
Tequila,168,30,27.795,14.25
Tequisquiapan,17,22,27.17,12.88
Tequixquiac,96,15,26.53,11.4
Terrenate,30,29,24.68,8.65
Tetecala,21,17,24.58,14.29
Tetela de Ocampo,172,21,21.18,9.47
Tetela del Volcán,22,17,17.2,8.61
Teteles de Avila Castillo,173,21,18.35,9.59
Tetepango,65,13,26.16,10.76
Tetipac,60,12,21.32,13.18
Tetiz,87,31,33.67,20.76
Tetla de la Solidaridad,31,29,24.58,9.07
Tetlatlahuca,32,29,24.12,11.12
Teuchitlán,95,14,30.71,12.96
Texcaltitlán,97,15,15.76,9.19
Texcalyacac,98,15,17.48,5.9
Texcatepec,170,30,21.66,14.57
Texcoco,99,15,23.23,11.47
Texhuacán,171,30,24.4,14.26
Texistepec,172,30,29.41,21.65
Teya,88,31,34.58,19.43
Teziutlán,174,21,18.61,10.84
Tezonapa,173,30,30.32,19.98
Tezontepec de Aldama,67,13,26.88,11.31
Tezoyuca,100,15,27.05,14.17
Teúl de González Ortega,47,32,28.02,11.51
Tianguismanalco,175,21,17.03,8.29
Tianguistenco,101,15,19.54,8.78
Tianguistengo,68,13,20.85,13.82
Ticul,89,31,34.02,19.93
Tierra Blanca,174,30,26.48,16.165
Tierra Nueva,43,24,26.52,11.13
Tihuatlán,175,30,23.56,18.64
Tijuana,4,2,25.22,15.05
Tila,96,7,28.87,18.1
Tilapa,176,21,28.35,15.99
Timilpan,102,15,22.64,8.53
Timucuy,90,31,34.39,20.0
Tingambato,90,16,21.79,11.78
Tingüindín,91,16,27.22,14.37
Tinum,91,31,35.56,19.27
Tiquicheo de Nicolás Romero,92,16,28.63,17.5
Tixcacalcupul,92,31,35.64,19.24
Tixkokob,93,31,35.11,19.83
Tixmehuac,94,31,34.88,19.79
Tixpéhual,95,31,34.88,19.9
Tixtla de Guerrero,61,12,25.69,16.42
Tizapán el Alto,96,14,26.76,15.28
Tizayuca,69,13,26.7,11.87
Tizimín,96,31,32.98,20.1
Tlachichilco,180,30,22.26,16.47
Tlachichuca,179,21,20.51,9.99
Tlacoachistlahuaca,62,12,28.82,18.42
Tlacoapa,63,12,24.78,15.44
Tlacojalpan,176,30,29.83,21.56
Tlacolula de Matamoros,551,20,27.9,13.48
Tlacolulan,177,30,21.2,12.17
Tlacotalpan,178,30,27.98,22.12
Tlacotepec Plumas,552,20,26.79,12.15
Tlacotepec de Benito Juárez,177,21,25.5,12.96
Tlacotepec de Mejía,179,30,27.89,18.55
Tlacuilotepec,178,21,21.94,15.02
Tlahualilo,36,10,26.47,9.99
Tlahuapan,180,21,18.47,6.5
Tlahuelilpan,70,13,26.56,11.05
Tlahuiltepa,71,13,22.45,12.4
Tlajomulco de Zúñiga,97,14,28.54,13.29
Tlalchapa,64,12,29.73,19.77
Tlalixcoyan,181,30,29.7,22.31
Tlalixtac de Cabrera,553,20,26.34,11.57
Tlalixtaquilla de Maldonado,65,12,29.34,15.21
Tlalmanalco,103,15,14.35,4.71
Tlalnelhuayocan,182,30,20.82,11.85
Tlalnepantla,23,17,22.82,12.44
Tlalnepantla de Baz,104,15,27.84,13.28
Tlalpan,12,9,22.89,9.42
Tlalpujahua,93,16,20.14,6.84
Tlaltenango,181,21,21.22,10.08
Tlaltenango de Sánchez Román,48,32,27.22,8.46
Tlaltetela,24,30,25.95,16.85
Tlaltizapán de Zapata,24,17,29.5,16.41
Tlanalapa,72,13,25.39,9.97
Tlanchinol,73,13,22.64,15.48
Tlanepantla,182,21,25.31,13.95
Tlaola,183,21,21.22,12.98
Tlapa de Comonfort,66,12,28.26,14.93
Tlapacoya,184,21,20.7,13.47
Tlapacoyan,183,30,22.32,15.37
Tlapanalá,185,21,26.38,14.84
Tlapehuala,67,12,30.96,20.68
Tlaquilpa,184,30,24.57,13.87
Tlaquiltenango,25,17,29.95,16.47
Tlatlauquitepec,186,21,19.23,10.0
Tlatlaya,105,15,26.16,17.5
Tlaxcala,33,29,26.49,11.87
Tlaxco,187,21,23.245,11.99
Tlaxcoapan,74,13,26.77,11.0
Tlayacapan,26,17,24.23,13.27
Tlazazalca,94,16,28.11,13.56
Tlilapan,185,30,24.67,15.29
Tláhuac,11,9,25.91,12.54
Tocatlán,35,29,24.3,8.91
Tochimilco,188,21,18.04,9.27
Tochtepec,189,21,25.26,13.42
Tocumbo,95,16,28.94,16.74
Tolcayuca,75,13,25.94,10.87
Tolimán,18,22,24.005,10.435
Toluca,106,15,19.08,7.77
Tomatlán,186,30,27.240000000000002,18.155
Tonalá,97,7,30.16,18.125
Tonanitla,125,15,27.63,13.28
Tonatico,107,15,22.96,13.55
Tonaya,102,14,24.98,13.24
Tonayán,187,30,22.2,13.41
Tonila,103,14,24.64,13.99
Topia,37,10,25.15,7.18
Torreón,35,5,25.65,13.13
Totatiche,104,14,27.31,7.91
Totolac,36,29,26.61,11.61
Totolapa,98,7,28.28,18.73
Totolapan,27,17,20.71,11.11
Totoltepec de Guerrero,190,21,30.2,15.61
Totontepec Villa de Morelos,554,20,25.85,14.07
Tototlán,105,14,28.93,13.41
Totutla,188,30,25.55,16.51
Trancoso,57,32,25.5,9.07
Tres Valles,207,30,30.18,21.81
Trincheras,64,26,27.14,12.29
Trinidad García de la Cadena,11,32,29.06,12.27
Trinidad Zaachila,555,20,27.82,12.9
Tubutama,65,26,26.05,12.84
Tula,39,28,25.01,13.98
Tula de Allende,76,13,26.11,10.76
Tulancingo de Bravo,77,13,24.12,10.38
Tulcingo,191,21,31.68,17.34
Tultepec,108,15,26.84,12.57
Tultitlán,109,15,27.11,12.66
Tulum,9,23,33.49,18.06
Tumbalá,100,7,29.22,18.17
Tumbiscatío,96,16,27.91,19.85
Tunkás,97,31,34.84,19.22
Turicato,97,16,28.29,18.34
Tuxcacuesco,106,14,24.3,12.23
Tuxcueca,107,14,26.86,15.18
Tuxpan,189,30,24.935000000000002,15.4925
Tuxtilla,190,30,29.79,21.54
Tuxtla Chico,102,7,30.93,19.87
Tuxtla Gutiérrez,101,7,26.09,16.93
Tuzamapan de Galeana,192,21,20.69,14.93
Tuzantla,99,16,25.62,15.39
Tuzantán,103,7,29.87,19.35
Tzicatlacoyan,193,21,26.47,15.23
Tzimol,104,7,28.69,19.02
Tzintzuntzan,100,16,22.06,10.69
Tzitzio,101,16,22.17,13.39
Tzompantepec,38,29,24.84,9.61
Tzucacab,98,31,34.1,20.1
Técpan de Galeana,57,12,30.9,22.58
Uayma,99,31,35.74,19.26
Ucú,100,31,33.78,20.56
Umán,101,31,34.2,20.18
Unión Hidalgo,557,20,34.31,24.01
Unión Juárez,105,7,26.14,14.98
Unión de San Antonio,109,14,28.94,11.67
Unión de Tula,110,14,25.79,13.5
Ures,66,26,27.61,11.93
Uriangato,41,11,27.59,12.04
Urique,65,8,28.25,13.21
Ursulo Galván,191,30,28.44,21.5
Uruachi,66,8,24.85,8.73
Uruapan,102,16,24.35,13.76
Uxpanapa,210,30,30.4,22.35
Valerio Trujano,558,20,28.09,14.14
Valladolid,102,31,35.78,18.98
Valle Hermoso,40,28,28.41,17.56
Valle de Bravo,110,15,16.71,8.44
Valle de Chalco Solidaridad,122,15,24.01,11.49
Valle de Guadalupe,111,14,27.76,12.38
Valle de Juárez,112,14,27.82,14.79
Valle de Santiago,42,11,29.6,12.93
Valle de Zaragoza,67,8,23.25,11.21
Vallecillo,50,19,27.43,17.01
Valparaíso,49,32,22.2,5.08
Vanegas,44,24,26.66,9.85
Vega de Alatorre,192,30,25.51,19.88
Venado,45,24,27.21,9.84
Venustiano Carranza,194,21,26.755000000000003,16.785
Veracruz,193,30,28.32,22.32
Vetagrande,50,32,24.79,8.14
Vicente Guerrero,195,21,24.604999999999997,9.01
Victoria,41,28,25.11,12.92
Viesca,36,5,26.88,9.57
Villa Aldama,194,30,19.29,9.92
Villa Comaltitlán,71,7,32.25,22.83
Villa Corona,114,14,28.66,12.37
Villa Corzo,107,7,29.29,18.94
Villa Díaz Ordaz,560,20,25.75,11.77
Villa García,52,32,26.34,9.19
Villa González Ortega,53,32,26.47,9.46
Villa Guerrero,115,14,23.125,8.93
Villa Hidalgo,38,20,26.49,10.18
Villa Juárez,52,24,28.7,14.82
Villa Pesqueira,68,26,26.79,10.0
Villa Purificación,68,14,28.01,17.49
Villa Sola de Vega,277,20,27.19,13.4
Villa Talea de Castro,280,20,25.2,13.06
Villa Tejúpam de la Unión,486,20,26.33,11.58
Villa Unión,37,5,25.63,15.4
Villa Victoria,114,15,21.89,7.16
Villa de Allende,111,15,19.72,7.36
Villa de Arista,56,24,28.74,11.11
Villa de Arriaga,46,24,26.59,9.27
Villa de Chilapa de Díaz,405,20,27.44,11.98
Villa de Cos,51,32,26.05,8.39
Villa de Etla,338,20,27.04,11.62
Villa de Guadalupe,47,24,27.29,11.69
Villa de Ramos,49,24,26.44,9.06
Villa de Reyes,50,24,28.73,10.01
Villa de Tamazulápam del Progreso,540,20,27.28,11.99
Villa de Tezontepec,66,13,26.2,11.03
Villa de Tututepec,334,20,30.85,21.33
Villa de Zaachila,565,20,27.6,12.66
Villa de la Paz,48,24,26.51,10.22
Villa de Álvarez,10,6,27.37,16.71
Villa del Carbón,112,15,22.0,8.05
Villaflores,108,7,31.32,20.19
Villagrán,42,28,28.395,13.825
Villaldama,51,19,25.74,14.28
Villamar,104,16,29.43,14.7
Villanueva,55,32,23.56,5.24
Vista Hermosa,105,16,31.01,14.4
Xalapa,87,30,22.84,13.99
Xalatlaco,43,15,19.2,6.7
Xalisco,8,18,28.55,16.23
Xaloztoc,39,29,24.33,9.11
Xalpatláhuac,69,12,26.64,14.67
Xaltocan,40,29,25.89,10.57
Xayacatlán de Bravo,196,21,31.29,16.72
Xichú,45,11,23.22,10.63
Xico,92,30,21.22,12.01
Xicohtzinco,42,29,25.03,12.01
Xicotepec,197,21,21.75,15.08
Xicotlán,198,21,32.0,17.29
Xicoténcatl,43,28,28.47,19.73
Xilitla,54,24,22.98,13.55
Xiutetelco,199,21,19.22,9.16
Xocchel,103,31,34.72,19.64
Xochiapulco,200,21,19.94,9.32
Xochiatipan,78,13,23.72,18.04
Xochicoatlán,79,13,20.82,12.95
Xochihuehuetlán,70,12,31.36,16.71
Xochiltepec,201,21,28.97,16.87
Xochimilco,13,9,25.53,11.78
Xochistlahuaca,71,12,29.3,18.43
Xochitepec,28,17,27.91,15.71
Xochitlán Todos Santos,203,21,25.93,13.5
Xochitlán de Vicente Suárez,202,21,19.83,10.68
Xonacatlán,115,15,20.49,8.25
Xoxocotla,195,30,24.57,13.68
Yahualica,80,13,23.48,17.69
Yahualica de González Gallo,118,14,27.78,12.38
Yajalón,109,7,28.65,16.45
Yanga,196,30,29.17,20.41
Yaonáhuac,204,21,18.62,10.49
Yauhquemehcan,43,29,25.88,10.63
Yautepec,29,17,27.96,15.64
Yaxcabá,104,31,35.31,19.55
Yaxe,561,20,28.31,13.73
Yaxkukul,105,31,34.69,19.84
Yecapixtla,30,17,24.17,13.19
Yecuatla,197,30,23.71,15.99
Yehualtepec,205,21,24.73,13.0
Yobaín,106,31,32.4,20.46
Yogana,563,20,27.67,13.19
Yuriria,46,11,27.98,12.52
Yurécuaro,106,16,30.88,13.87
Yutanduchi de Guerrero,564,20,27.45,13.0
Yécora,69,26,23.4,5.73
Zacapala,206,21,28.89,16.35
Zacapoaxtla,207,21,19.43,9.75
Zacapu,107,16,24.18,11.68
Zacatecas,56,32,22.82,6.31
Zacatelco,44,29,25.03,12.01
Zacatepec,31,17,28.67,16.06
Zacatlán,208,21,21.81,10.05
Zacazonapan,116,15,20.42,11.66
Zacoalco de Torres,119,14,27.84,12.19
Zacualpan,198,30,20.39,12.355
Zacualpan de Amilpas,32,17,22.43,12.28
Zacualtipán de Ángeles,81,13,20.59,11.64
Zamora,108,16,30.57,14.15
Zapopan,120,14,29.13,12.73
Zapotiltic,121,14,27.09,15.08
Zapotitlán,209,21,28.11,13.52
Zapotitlán Lagunas,567,20,30.71,16.2
Zapotitlán Palmas,568,20,29.79,14.5
Zapotitlán Tablas,72,12,21.74,14.91
Zapotitlán de Méndez,210,21,19.7,11.75
Zapotitlán de Vadillo,122,14,24.97,13.29
Zapotlanejo,124,14,28.7,13.56
Zapotlán de Juárez,82,13,26.21,10.61
Zapotlán del Rey,123,14,28.61,14.83
Zapotlán el Grande,23,14,24.4,11.45
Zaragoza,211,21,25.5375,13.4475
Zautla,212,21,21.48,8.88
Zempoala,83,13,25.73,10.16
Zentla,200,30,28.84,19.55
Zihuatanejo de Azueta,38,12,31.22,21.4
Zihuateutla,213,21,21.81,16.89
Ziltlaltépec de Trinidad Sánchez Santos,37,29,22.3,9.93
Zimapán,84,13,26.12,12.48
Zimatlán de Álvarez,570,20,26.42,12.35
Zinacantepec,118,15,17.9,8.03
Zinacantán,111,7,26.19,16.0
Zinacatepec,214,21,28.3,14.25
Zinapécuaro,110,16,22.03,9.9
Zináparo,109,16,29.69,13.89
Ziracuaretiro,111,16,22.88,13.21
Zirándaro,73,12,31.37,18.89
Zitlala,74,12,27.26,15.93
Zitácuaro,112,16,18.44,8.64
Zongolica,201,30,27.42,17.45
Zongozotla,215,21,19.99,10.88
Zontecomatlán de López y Fuentes,202,30,22.3,16.62
Zoquiapan,216,21,20.11,13.36
Zoquitlán,217,21,26.68,14.6
Zozocolco de Hidalgo,203,30,20.8,15.23
Zumpahuacán,119,15,20.44,11.73
Zumpango,120,15,26.87,12.21
Álamo Temapache,160,30,25.51,19.42
Álvaro Obregón,10,9,23.77,10.27
Ánimas Trujano,174,20,27.08,12.3
