cc,desciel,dh,dirvienc,dirvieng,dloc,ides,idmun,lat,lon,ndia,nes,nmun,prec,probprec,raf,tmax,tmin,velvien
26.95,Medio nublado,6,Noreste,64.08,20221101T12,31,36,20.7395,-89.2857,2,Yucatán,Homún,0.4,81.67,37.8,35.51,22.4,7.24
72.66,Cielo nublado,6,Noreste,40.04,20221102T12,31,36,20.7395,-89.2857,3,Yucatán,Homún,7.68,95.0,36.45,33.54,22.79,8.64
22.86,Poco nuboso,6,Noreste,57.31,20221030T12,31,37,20.725,-89.1622,0,Yucatán,Huhí,0.0,0.0,36.07,34.69,20.71,6.51
19.6,Poco nuboso,6,Noreste,59.48,20221031T12,31,37,20.725,-89.1622,1,Yucatán,Huhí,0.0,0.0,39.66,34.25,19.66,7.51
27.17,Medio nublado,6,Noreste,66.8,20221101T12,31,37,20.725,-89.1622,2,Yucatán,Huhí,0.34,90.71,36.58,35.76,22.42,6.95
68.75,Cielo nublado,6,Noreste,39.28,20221102T12,31,37,20.725,-89.1622,3,Yucatán,Huhí,8.19,95.0,36.61,33.85,22.77,8.28
11.24,Poco nuboso,6,Este,77.73,20221030T12,31,38,21.0162,-89.8771,0,Yucatán,Hunucmá,0.2,0.0,29.5,32.28,21.95,10.75
18.82,Poco nuboso,6,Este,68.16,20221031T12,31,38,21.0162,-89.8771,1,Yucatán,Hunucmá,0.0,0.0,36.29,32.18,20.94,12.7
2.84,Despejado,6,Noreste,58.06,20221101T12,31,38,21.0162,-89.8771,2,Yucatán,Hunucmá,1.88,58.45,37.22,33.16,23.81,12.0
39.5,Medio nublado,6,Noreste,45.24,20221102T12,31,38,21.0162,-89.8771,3,Yucatán,Hunucmá,2.12,50.34,37.78,33.16,24.25,14.48
12.68,Poco nuboso,6,Noreste,63.41,20221030T12,31,39,21.153,-89.4812,0,Yucatán,Ixil,0.19,0.0,30.63,32.76,21.32,9.88
21.64,Poco nuboso,6,Este,71.59,20221031T12,31,39,21.153,-89.4812,1,Yucatán,Ixil,0.18,0.0,34.6,32.44,20.6,11.72
6.72,Despejado,6,Noreste,60.94,20221101T12,31,39,21.153,-89.4812,2,Yucatán,Ixil,2.25,92.5,37.3,33.99,23.44,12.13
46.27,Medio nublado,6,Noreste,49.76,20221102T12,31,39,21.153,-89.4812,3,Yucatán,Ixil,2.46,92.5,36.45,33.16,24.05,14.06
18.73,Poco nuboso,6,Este,69.01,20221030T12,31,40,20.933,-89.0197,0,Yucatán,Izamal,0.0,0.0,33.75,34.65,20.71,6.95
21.21,Poco nuboso,6,Noreste,60.41,20221031T12,31,40,20.933,-89.0197,1,Yucatán,Izamal,0.0,0.0,38.37,34.56,19.94,7.68
23.73,Poco nuboso,6,Noreste,63.15,20221101T12,31,40,20.933,-89.0197,2,Yucatán,Izamal,0.68,95.0,35.22,36.22,22.6,7.61
65.44,Cielo nublado,6,Noreste,43.98,20221102T12,31,40,20.933,-89.0197,3,Yucatán,Izamal,6.22,94.0,37.58,34.75,22.86,9.76
19.34,Poco nuboso,6,Noreste,63.76,20221030T12,31,41,20.9346,-89.5581,0,Yucatán,Kanasín,0.0,0.0,32.18,35.36,20.91,8.47
22.32,Poco nuboso,6,Este,68.54,20221031T12,31,41,20.9346,-89.5581,1,Yucatán,Kanasín,0.0,0.0,36.86,34.62,19.83,9.98
11.64,Poco nuboso,6,Noreste,62.74,20221101T12,31,41,20.9346,-89.5581,2,Yucatán,Kanasín,0.41,95.0,36.21,36.08,22.76,9.73
69.03,Cielo nublado,6,Noreste,42.16,20221102T12,31,41,20.9346,-89.5581,3,Yucatán,Kanasín,1.44,87.5,37.14,35.36,22.94,11.35
22.3,Poco nuboso,6,Noreste,67.22,20221030T12,31,42,20.7964,-89.0365,0,Yucatán,Kantunil,0.0,0.0,36.65,34.69,20.72,6.55
20.65,Poco nuboso,6,Noreste,57.48,20221031T12,31,42,20.7964,-89.0365,1,Yucatán,Kantunil,0.0,0.0,39.6,34.45,19.79,7.22
26.74,Medio nublado,6,Noreste,63.07,20221101T12,31,42,20.7964,-89.0365,2,Yucatán,Kantunil,0.44,95.0,36.8,36.05,22.49,6.77
66.16,Cielo nublado,6,Noreste,38.21,20221102T12,31,42,20.7964,-89.0365,3,Yucatán,Kantunil,7.7,95.0,36.7,34.2,22.8,8.68
25.37,Medio nublado,6,Noreste,55.52,20221030T12,31,43,20.6201,-88.4146,0,Yucatán,Kaua,0.0,0.0,31.96,35.66,20.98,4.63
9.13,Despejado,6,Noreste,47.82,20221031T12,31,43,20.6201,-88.4146,1,Yucatán,Kaua,0.0,0.0,30.66,35.91,20.1,4.55
23.46,Poco nuboso,6,Noreste,57.55,20221101T12,31,43,20.6201,-88.4146,2,Yucatán,Kaua,0.22,50.0,24.66,36.85,22.92,4.96
66.9,Cielo nublado,6,Noreste,42.83,20221102T12,31,43,20.6201,-88.4146,3,Yucatán,Kaua,10.21,95.0,35.38,32.8,23.45,5.96
39.25,Medio nublado,7,Sureste,144.28,20221030T12,8,30,27.2764,-108.28,0,Chihuahua,Guazapares,0.0,0.0,18.45,28.28,12.48,6.62
4.88,Despejado,7,Sureste,135.71,20221031T12,8,30,27.2764,-108.28,1,Chihuahua,Guazapares,0.0,0.0,13.2,27.17,12.09,6.94
18.42,Poco nuboso,7,Sureste,127.78,20221101T12,8,30,27.2764,-108.28,2,Chihuahua,Guazapares,0.0,0.0,15.77,29.08,13.36,7.0
19.72,Poco nuboso,7,Sureste,133.26,20221102T12,8,30,27.2764,-108.28,3,Chihuahua,Guazapares,0.0,0.0,18.03,29.31,12.73,7.15
35.16,Medio nublado,6,Este,105.25,20221030T12,31,44,20.9165,-89.9476,0,Yucatán,Kinchil,0.1,0.0,29.84,34.06,21.11,7.81
30.37,Medio nublado,6,Este,72.95,20221031T12,31,44,20.9165,-89.9476,1,Yucatán,Kinchil,0.0,0.0,38.19,33.81,19.51,8.86
4.98,Despejado,6,Noreste,63.94,20221101T12,31,44,20.9165,-89.9476,2,Yucatán,Kinchil,0.4,9.09,35.46,34.84,22.86,8.14
50.09,Cielo nublado,6,Noreste,44.68,20221102T12,31,44,20.9165,-89.9476,3,Yucatán,Kinchil,0.57,9.09,37.67,35.39,23.31,10.09
38.95,Medio nublado,6,Este,96.19,20221030T12,31,45,20.649,-89.8995,0,Yucatán,Kopomá,0.0,0.0,31.54,34.69,20.62,6.76
27.84,Medio nublado,6,Este,70.05,20221031T12,31,45,20.649,-89.8995,1,Yucatán,Kopomá,0.0,0.0,38.16,34.1,18.99,7.67
12.62,Poco nuboso,6,Este,69.07,20221101T12,31,45,20.649,-89.8995,2,Yucatán,Kopomá,0.18,20.0,36.4,34.81,22.5,6.83
65.57,Cielo nublado,6,Noreste,45.03,20221102T12,31,45,20.649,-89.8995,3,Yucatán,Kopomá,0.46,49.17,36.69,34.66,22.76,8.78
33.66,Medio nublado,6,Este,68.12,20221030T12,31,46,20.4774,-89.3656,0,Yucatán,Mama,0.0,0.0,29.76,34.49,20.53,5.84
19.54,Poco nuboso,6,Noreste,64.22,20221031T12,31,46,20.4774,-89.3656,1,Yucatán,Mama,0.0,0.0,40.14,33.89,18.89,7.07
25.34,Medio nublado,6,Este,74.95,20221101T12,31,46,20.4774,-89.3656,2,Yucatán,Mama,0.24,30.0,35.8,34.95,22.21,6.2
72.67,Cielo nublado,6,Noreste,40.69,20221102T12,31,46,20.4774,-89.3656,3,Yucatán,Mama,5.69,95.0,35.79,33.13,22.48,7.38
39.79,Medio nublado,6,Este,69.15,20221030T12,31,47,20.3878,-89.3929,0,Yucatán,Maní,0.0,0.0,25.19,34.17,20.26,5.18
22.38,Poco nuboso,6,Noreste,62.77,20221031T12,31,47,20.3878,-89.3929,1,Yucatán,Maní,0.0,0.0,39.8,33.69,18.62,6.61
26.45,Medio nublado,6,Este,76.98,20221101T12,31,47,20.3878,-89.3929,2,Yucatán,Maní,0.12,4.0,31.21,34.65,22.0,5.31
70.68,Cielo nublado,6,Noreste,38.93,20221102T12,31,47,20.3878,-89.3929,3,Yucatán,Maní,6.37,95.0,34.05,32.63,22.28,6.39
45.76,Medio nublado,6,Este,111.75,20221030T12,31,48,20.5851,-90.0006,0,Yucatán,Maxcanú,0.24,1.33,34.01,33.69,20.77,7.11
29.7,Medio nublado,6,Este,76.73,20221031T12,31,48,20.5851,-90.0006,1,Yucatán,Maxcanú,0.0,0.0,40.78,33.72,19.1,8.02
8.28,Despejado,6,Este,75.46,20221101T12,31,48,20.5851,-90.0006,2,Yucatán,Maxcanú,0.34,12.5,36.13,34.58,22.61,6.94
61.1,Cielo nublado,6,Noreste,46.17,20221102T12,31,48,20.5851,-90.0006,3,Yucatán,Maxcanú,1.88,39.5,39.29,35.15,22.95,8.94
28.11,Medio nublado,6,Noreste,57.89,20221030T12,31,49,20.4687,-89.2152,0,Yucatán,Mayapán,0.0,0.0,34.69,34.79,20.58,5.94
18.83,Poco nuboso,6,Noreste,58.26,20221031T12,31,49,20.4687,-89.2152,1,Yucatán,Mayapán,0.0,0.0,39.55,34.23,19.01,6.93
28.36,Medio nublado,6,Este,71.9,20221101T12,31,49,20.4687,-89.2152,2,Yucatán,Mayapán,0.16,0.0,31.22,35.36,22.25,5.96
73.64,Cielo nublado,6,Noreste,46.79,20221102T12,31,49,20.4687,-89.2152,3,Yucatán,Mayapán,9.21,95.0,35.2,32.38,22.48,6.63
17.08,Poco nuboso,6,Noreste,61.47,20221030T12,31,50,20.9672,-89.6244,0,Yucatán,Mérida,0.08,0.0,32.2,34.61,21.1,9.35
21.97,Poco nuboso,6,Este,68.0,20221031T12,31,50,20.9672,-89.6244,1,Yucatán,Mérida,0.07,0.0,37.5,33.91,20.07,10.9
8.18,Despejado,6,Noreste,62.09,20221101T12,31,50,20.9672,-89.6244,2,Yucatán,Mérida,1.1,87.67,37.8,35.28,23.05,10.57
60.28,Cielo nublado,6,Noreste,43.5,20221102T12,31,50,20.9672,-89.6244,3,Yucatán,Mérida,3.17,44.33,38.2,35.03,23.28,12.4
13.69,Poco nuboso,6,Noreste,63.72,20221030T12,31,51,21.1057,-89.4521,0,Yucatán,Mocochá,0.0,0.0,31.25,33.66,20.88,8.55
21.76,Poco nuboso,6,Este,70.31,20221031T12,31,51,21.1057,-89.4521,1,Yucatán,Mocochá,0.0,0.0,35.14,33.34,20.04,10.17
9.18,Despejado,6,Noreste,61.07,20221101T12,31,51,21.1057,-89.4521,2,Yucatán,Mocochá,0.51,60.0,37.28,34.8,23.04,10.4
54.94,Cielo nublado,6,Noreste,46.7,20221102T12,31,51,21.1057,-89.4521,3,Yucatán,Mocochá,1.6,57.5,35.98,34.14,23.5,12.0
13.16,Poco nuboso,6,Noreste,67.1,20221030T12,31,52,21.0956,-89.2839,0,Yucatán,Motul,0.09,0.0,32.22,33.95,20.65,7.14
20.6,Poco nuboso,6,Este,69.23,20221031T12,31,52,21.0956,-89.2839,1,Yucatán,Motul,0.08,0.0,36.11,33.52,19.92,8.08
13.55,Poco nuboso,6,Noreste,60.68,20221101T12,31,52,21.0956,-89.2839,2,Yucatán,Motul,1.67,52.5,37.57,35.02,22.81,8.36
59.56,Cielo nublado,6,Noreste,47.42,20221102T12,31,52,21.0956,-89.2839,3,Yucatán,Motul,3.12,58.75,35.96,33.82,23.11,9.71
45.25,Medio nublado,6,Este,98.06,20221030T12,31,53,20.484,-89.7134,0,Yucatán,Muna,0.02,0.0,34.16,33.54,20.16,5.83
19.13,Poco nuboso,6,Este,68.22,20221031T12,31,53,20.484,-89.7134,1,Yucatán,Muna,0.0,0.0,41.53,33.46,18.64,6.84
19.77,Poco nuboso,6,Este,79.6,20221101T12,31,53,20.484,-89.7134,2,Yucatán,Muna,0.24,81.07,35.32,34.32,22.13,5.67
71.87,Cielo nublado,6,Noreste,44.33,20221102T12,31,53,20.484,-89.7134,3,Yucatán,Muna,2.93,95.0,34.52,33.65,22.38,7.47
83.84,Cielo cubierto,7,Suroeste,238.97,20221030T12,8,31,28.5482,-107.4869,0,Chihuahua,Guerrero,0.0,0.0,37.48,20.56,4.52,9.63
7.73,Despejado,7,Suroeste,210.08,20221031T12,8,31,28.5482,-107.4869,1,Chihuahua,Guerrero,0.0,0.0,23.8,18.68,4.92,7.39
27.86,Medio nublado,7,Sur,182.99,20221101T12,8,31,28.5482,-107.4869,2,Chihuahua,Guerrero,0.0,0.0,39.3,22.03,5.52,10.37
33.3,Medio nublado,7,Sur,200.75,20221102T12,8,31,28.5482,-107.4869,3,Chihuahua,Guerrero,0.0,0.0,32.32,22.86,5.32,11.35
14.31,Poco nuboso,6,Noreste,66.01,20221030T12,31,54,21.0428,-89.3299,0,Yucatán,Muxupip,0.0,0.0,32.48,34.88,20.68,6.47
21.48,Poco nuboso,6,Este,68.34,20221031T12,31,54,21.0428,-89.3299,1,Yucatán,Muxupip,0.0,0.0,37.0,34.47,19.79,7.55
15.68,Poco nuboso,6,Noreste,60.7,20221101T12,31,54,21.0428,-89.3299,2,Yucatán,Muxupip,0.63,91.25,37.68,35.82,22.73,7.68
67.76,Cielo nublado,6,Noreste,43.28,20221102T12,31,54,21.0428,-89.3299,3,Yucatán,Muxupip,2.25,5.0,35.27,34.64,22.95,8.77
38.59,Medio nublado,6,Este,96.09,20221030T12,31,55,20.5507,-89.8562,0,Yucatán,Opichén,0.01,0.0,33.55,34.4,20.33,6.37
23.84,Poco nuboso,6,Este,70.17,20221031T12,31,55,20.5507,-89.8562,1,Yucatán,Opichén,0.0,0.0,39.52,33.74,18.8,7.23
17.0,Poco nuboso,6,Este,73.23,20221101T12,31,55,20.5507,-89.8562,2,Yucatán,Opichén,0.19,87.5,36.15,34.46,22.34,6.24
69.85,Cielo nublado,6,Noreste,44.95,20221102T12,31,55,20.5507,-89.8562,3,Yucatán,Opichén,1.22,91.25,35.0,34.22,22.55,8.21
62.58,Cielo nublado,6,Sureste,115.18,20221030T12,31,56,20.3019,-89.4188,0,Yucatán,Oxkutzcab,0.16,1.29,31.96,32.56,19.76,4.82
16.95,Poco nuboso,6,Noreste,67.17,20221031T12,31,56,20.3019,-89.4188,1,Yucatán,Oxkutzcab,0.04,0.0,40.0,33.2,18.35,6.05
25.78,Medio nublado,6,Este,84.27,20221101T12,31,56,20.3019,-89.4188,2,Yucatán,Oxkutzcab,0.05,0.0,19.57,33.7,21.56,4.53
68.24,Cielo nublado,6,Noreste,41.12,20221102T12,31,56,20.3019,-89.4188,3,Yucatán,Oxkutzcab,8.83,95.0,34.2,31.38,21.83,5.86
15.81,Poco nuboso,6,Noreste,60.94,20221030T12,31,57,21.2969,-88.2712,0,Yucatán,Panabá,0.49,36.82,29.9,33.17,20.86,10.04
19.21,Poco nuboso,6,Noreste,56.68,20221031T12,31,57,21.2969,-88.2712,1,Yucatán,Panabá,0.48,0.0,29.98,33.18,21.28,11.76
12.29,Poco nuboso,6,Noreste,59.15,20221101T12,31,57,21.2969,-88.2712,2,Yucatán,Panabá,5.6,93.64,41.1,35.26,23.04,15.28
57.68,Cielo nublado,6,Noreste,50.68,20221102T12,31,57,21.2969,-88.2712,3,Yucatán,Panabá,9.17,95.0,39.0,34.14,22.93,17.8
27.76,Medio nublado,6,Este,71.18,20221030T12,31,58,20.1259,-88.924,0,Yucatán,Peto,0.0,0.0,32.9,35.0,20.7,3.79
17.76,Poco nuboso,6,Noreste,61.18,20221031T12,31,58,20.1259,-88.924,1,Yucatán,Peto,0.0,0.0,25.82,34.56,19.27,4.25
22.94,Poco nuboso,6,Este,82.74,20221101T12,31,58,20.1259,-88.924,2,Yucatán,Peto,0.13,0.0,25.08,35.31,22.46,4.52
71.1,Cielo nublado,6,Noreste,63.84,20221102T12,31,58,20.1259,-88.924,3,Yucatán,Peto,16.61,95.0,35.3,32.14,22.78,4.83
8.16,Despejado,6,Noreste,63.5,20221030T12,31,59,21.2826,-89.6636,0,Yucatán,Progreso,1.07,47.5,29.55,29.86,24.06,12.01
15.16,Poco nuboso,6,Este,69.27,20221031T12,31,59,21.2826,-89.6636,1,Yucatán,Progreso,1.46,0.0,34.57,29.87,23.84,17.62
4.78,Despejado,6,Noreste,65.44,20221101T12,31,59,21.2826,-89.6636,2,Yucatán,Progreso,9.0,95.0,37.8,30.81,25.54,18.35
44.58,Medio nublado,6,Noreste,55.61,20221102T12,31,59,21.2826,-89.6636,3,Yucatán,Progreso,4.63,95.0,37.23,30.73,25.83,21.21
22.48,Poco nuboso,6,Noreste,62.74,20221030T12,31,60,20.8672,-88.6318,0,Yucatán,Quintana Roo,0.0,0.0,33.01,35.26,20.63,6.3
20.07,Poco nuboso,6,Noreste,55.27,20221031T12,31,60,20.8672,-88.6318,1,Yucatán,Quintana Roo,0.0,0.0,35.38,35.26,20.15,6.77
22.19,Poco nuboso,6,Noreste,56.0,20221101T12,31,60,20.8672,-88.6318,2,Yucatán,Quintana Roo,0.15,95.0,31.6,36.62,22.64,6.82
67.03,Cielo nublado,6,Noreste,40.87,20221102T12,31,60,20.8672,-88.6318,3,Yucatán,Quintana Roo,5.62,95.0,38.22,34.69,23.05,9.09
4.18,Despejado,6,Noreste,55.67,20221030T12,31,61,21.5978,-88.158,0,Yucatán,Río Lagartos,0.72,95.0,24.62,30.63,22.65,11.78
7.84,Despejado,6,Noreste,58.71,20221031T12,31,61,21.5978,-88.158,1,Yucatán,Río Lagartos,2.09,18.18,27.17,30.61,23.22,15.1
5.59,Despejado,6,Noreste,60.32,20221101T12,31,61,21.5978,-88.158,2,Yucatán,Río Lagartos,6.59,95.0,38.81,31.72,24.34,20.71
52.88,Cielo nublado,6,Noreste,58.36,20221102T12,31,61,21.5978,-88.158,3,Yucatán,Río Lagartos,7.2,95.0,37.83,31.73,23.94,22.8
40.28,Medio nublado,6,Este,88.13,20221030T12,31,62,20.4958,-89.5912,0,Yucatán,Sacalum,0.0,0.0,32.01,34.42,20.42,6.01
20.02,Poco nuboso,6,Este,69.56,20221031T12,31,62,20.4958,-89.5912,1,Yucatán,Sacalum,0.0,0.0,39.76,33.76,18.83,7.15
19.45,Poco nuboso,6,Este,78.54,20221101T12,31,62,20.4958,-89.5912,2,Yucatán,Sacalum,0.28,90.71,35.79,34.63,22.25,6.23
71.44,Cielo nublado,6,Noreste,42.75,20221102T12,31,62,20.4958,-89.5912,3,Yucatán,Sacalum,3.52,90.71,34.91,33.79,22.5,7.91
27.18,Medio nublado,6,Este,81.04,20221030T12,31,63,20.8835,-89.8888,0,Yucatán,Samahil,0.0,0.0,30.05,35.0,20.93,7.35
27.13,Medio nublado,6,Este,69.02,20221031T12,31,63,20.8835,-89.8888,1,Yucatán,Samahil,0.0,0.0,36.16,34.2,19.5,8.5
8.51,Despejado,6,Noreste,60.85,20221101T12,31,63,20.8835,-89.8888,2,Yucatán,Samahil,0.42,22.86,36.64,35.31,22.75,7.98
56.17,Cielo nublado,6,Noreste,42.81,20221102T12,31,63,20.8835,-89.8888,3,Yucatán,Samahil,0.44,31.43,37.32,35.33,23.03,9.75
37.54,Medio nublado,7,Sur,191.92,20221030T12,8,32,26.9221,-105.6671,0,Chihuahua,Hidalgo del Parral,0.0,0.0,22.0,23.51,10.39,5.99
5.69,Despejado,7,Suroeste,220.34,20221031T12,8,32,26.9221,-105.6671,1,Chihuahua,Hidalgo del Parral,0.0,0.0,26.3,21.47,9.06,5.92
1.46,Despejado,7,Sureste,154.31,20221101T12,8,32,26.9221,-105.6671,2,Chihuahua,Hidalgo del Parral,0.0,0.0,39.7,22.79,10.56,10.37
4.08,Despejado,7,Sur,182.5,20221102T12,8,32,26.9221,-105.6671,3,Chihuahua,Hidalgo del Parral,0.0,0.0,31.0,25.11,11.55,6.7
21.02,Poco nuboso,6,Noreste,64.05,20221030T12,31,64,20.7713,-89.2148,0,Yucatán,Sanahcat,0.0,0.0,33.46,34.81,20.77,6.79
19.68,Poco nuboso,6,Noreste,64.88,20221031T12,31,64,20.7713,-89.2148,1,Yucatán,Sanahcat,0.0,0.0,40.0,34.31,19.71,8.1
26.53,Medio nublado,6,Noreste,61.06,20221101T12,31,64,20.7713,-89.2148,2,Yucatán,Sanahcat,0.2,95.0,37.8,35.58,22.42,7.65
72.21,Cielo nublado,6,Noreste,38.81,20221102T12,31,64,20.7713,-89.2148,3,Yucatán,Sanahcat,5.73,95.0,36.45,34.47,22.8,9.27
12.06,Poco nuboso,6,Noreste,60.13,20221030T12,31,65,21.5676,-88.2321,0,Yucatán,San Felipe,0.67,94.21,26.95,30.85,21.72,11.53
13.45,Poco nuboso,6,Noreste,58.99,20221031T12,31,65,21.5676,-88.2321,1,Yucatán,San Felipe,0.88,1.05,27.93,31.11,22.41,13.93
9.65,Despejado,6,Noreste,60.8,20221101T12,31,65,21.5676,-88.2321,2,Yucatán,San Felipe,6.58,95.0,39.1,32.75,23.72,18.78
52.71,Cielo nublado,6,Noreste,56.79,20221102T12,31,65,21.5676,-88.2321,3,Yucatán,San Felipe,8.16,95.0,38.25,32.45,23.55,20.86
57.52,Cielo nublado,6,Este,106.76,20221030T12,31,66,20.3289,-89.6433,0,Yucatán,Santa Elena,0.1,0.0,35.3,32.72,19.87,5.18
15.0,Poco nuboso,6,Noreste,64.51,20221031T12,31,66,20.3289,-89.6433,1,Yucatán,Santa Elena,0.0,0.0,42.9,33.12,18.41,6.36
21.0,Poco nuboso,6,Este,83.74,20221101T12,31,66,20.3289,-89.6433,2,Yucatán,Santa Elena,0.09,4.0,23.1,33.95,21.72,4.79
73.01,Cielo nublado,6,Noreste,44.43,20221102T12,31,66,20.3289,-89.6433,3,Yucatán,Santa Elena,2.99,95.0,35.3,32.88,22.14,6.52
19.53,Poco nuboso,6,Noreste,66.63,20221030T12,31,67,20.837,-89.3723,0,Yucatán,Seyé,0.0,0.0,32.84,35.05,20.81,6.87
20.69,Poco nuboso,6,Este,67.77,20221031T12,31,67,20.837,-89.3723,1,Yucatán,Seyé,0.0,0.0,39.13,34.34,19.73,8.16
21.4,Poco nuboso,6,Noreste,60.31,20221101T12,31,67,20.837,-89.3723,2,Yucatán,Seyé,0.41,95.0,36.9,35.75,22.54,7.87
73.22,Cielo nublado,6,Noreste,40.68,20221102T12,31,67,20.837,-89.3723,3,Yucatán,Seyé,4.15,75.0,36.12,34.24,22.84,9.37
11.09,Poco nuboso,6,Este,71.49,20221030T12,31,68,21.2256,-89.1858,0,Yucatán,Sinanché,0.26,4.0,30.38,32.72,21.1,8.78
18.88,Poco nuboso,6,Este,69.75,20221031T12,31,68,21.2256,-89.1858,1,Yucatán,Sinanché,0.06,0.0,33.7,32.33,20.91,10.11
9.24,Despejado,6,Noreste,57.43,20221101T12,31,68,21.2256,-89.1858,2,Yucatán,Sinanché,3.01,68.0,38.05,33.98,23.42,10.67
51.06,Cielo nublado,6,Noreste,49.26,20221102T12,31,68,21.2256,-89.1858,3,Yucatán,Sinanché,3.2,95.0,36.73,32.86,23.58,12.53
24.93,Poco nuboso,6,Este,72.23,20221030T12,31,69,20.595,-89.0067,0,Yucatán,Sotuta,0.0,0.0,37.61,35.04,20.67,5.99
16.99,Poco nuboso,6,Noreste,55.5,20221031T12,31,69,20.595,-89.0067,1,Yucatán,Sotuta,0.0,0.0,39.63,34.6,19.43,6.6
27.43,Medio nublado,6,Noreste,65.16,20221101T12,31,69,20.595,-89.0067,2,Yucatán,Sotuta,0.37,39.29,32.06,35.93,22.41,5.91
72.17,Cielo nublado,6,Noreste,50.47,20221102T12,31,69,20.595,-89.0067,3,Yucatán,Sotuta,11.54,95.0,36.09,32.47,22.79,6.89
18.48,Poco nuboso,6,Noreste,60.77,20221030T12,31,70,21.1562,-88.3139,0,Yucatán,Sucilá,0.12,0.0,30.08,34.88,20.49,8.78
24.08,Poco nuboso,6,Noreste,55.43,20221031T12,31,70,21.1562,-88.3139,1,Yucatán,Sucilá,0.03,0.0,31.7,34.71,20.68,10.18
15.27,Poco nuboso,6,Noreste,58.13,20221101T12,31,70,21.1562,-88.3139,2,Yucatán,Sucilá,2.13,88.18,40.62,37.0,22.74,11.88
61.4,Cielo nublado,6,Noreste,46.36,20221102T12,31,70,21.1562,-88.3139,3,Yucatán,Sucilá,8.55,95.0,38.79,34.85,22.75,14.43
22.6,Poco nuboso,6,Este,84.52,20221030T12,31,71,20.8721,-88.9888,0,Yucatán,Sudzal,0.0,0.0,35.04,34.89,20.71,6.58
21.0,Poco nuboso,6,Noreste,56.48,20221031T12,31,71,20.8721,-88.9888,1,Yucatán,Sudzal,0.0,0.0,37.45,34.7,19.87,6.99
26.12,Medio nublado,6,Noreste,56.78,20221101T12,31,71,20.8721,-88.9888,2,Yucatán,Sudzal,0.44,95.0,32.17,36.25,22.57,6.54
67.55,Cielo nublado,6,Noreste,40.63,20221102T12,31,71,20.8721,-88.9888,3,Yucatán,Sudzal,7.12,95.0,38.07,34.32,22.83,9.07
14.85,Poco nuboso,6,Este,69.38,20221030T12,31,72,21.0865,-89.1483,0,Yucatán,Suma,0.0,0.0,31.6,33.85,20.56,6.47
19.53,Poco nuboso,6,Noreste,66.5,20221031T12,31,72,21.0865,-89.1483,1,Yucatán,Suma,0.0,0.0,35.59,33.55,19.96,7.34
17.32,Poco nuboso,6,Noreste,61.82,20221101T12,31,72,21.0865,-89.1483,2,Yucatán,Suma,0.6,90.0,37.29,35.12,22.71,7.55
62.74,Cielo nublado,6,Noreste,49.5,20221102T12,31,72,21.0865,-89.1483,3,Yucatán,Suma,2.59,90.0,35.19,33.73,22.92,8.98
29.1,Medio nublado,6,Este,82.15,20221030T12,31,73,20.2038,-88.9449,0,Yucatán,Tahdziú,0.0,0.0,33.42,35.34,20.66,4.13
18.58,Poco nuboso,6,Noreste,59.34,20221031T12,31,73,20.2038,-88.9449,1,Yucatán,Tahdziú,0.0,0.0,31.07,34.72,19.09,4.46
26.78,Medio nublado,6,Este,77.5,20221101T12,31,73,20.2038,-88.9449,2,Yucatán,Tahdziú,0.0,0.0,22.54,35.38,22.25,4.34
72.15,Cielo nublado,6,Este,69.04,20221102T12,31,73,20.2038,-88.9449,3,Yucatán,Tahdziú,13.95,95.0,35.07,31.45,22.54,4.72
59.4,Cielo nublado,7,Suroeste,211.27,20221030T12,8,33,27.0547,-106.1795,0,Chihuahua,Huejotitán,0.0,0.0,27.12,23.88,8.75,6.43
4.33,Despejado,7,Suroeste,220.25,20221031T12,8,33,27.0547,-106.1795,1,Chihuahua,Huejotitán,0.0,0.0,24.5,20.65,7.87,6.22
5.85,Despejado,7,Sur,162.47,20221101T12,8,33,27.0547,-106.1795,2,Chihuahua,Huejotitán,0.0,0.0,15.99,22.25,9.25,7.24
9.79,Despejado,7,Suroeste,208.41,20221102T12,8,33,27.0547,-106.1795,3,Chihuahua,Huejotitán,0.0,0.0,17.51,25.01,9.99,6.78
17.75,Poco nuboso,6,Noreste,65.53,20221030T12,31,74,20.8755,-89.2558,0,Yucatán,Tahmek,0.0,0.0,32.89,35.05,20.7,6.25
20.52,Poco nuboso,6,Noreste,66.14,20221031T12,31,74,20.8755,-89.2558,1,Yucatán,Tahmek,0.0,0.0,37.98,34.49,19.75,7.36
22.42,Poco nuboso,6,Noreste,61.35,20221101T12,31,74,20.8755,-89.2558,2,Yucatán,Tahmek,0.46,95.0,35.37,35.97,22.57,7.25
72.4,Cielo nublado,6,Noreste,41.64,20221102T12,31,74,20.8755,-89.2558,3,Yucatán,Tahmek,3.53,20.0,35.94,34.06,22.86,8.55
34.63,Medio nublado,6,Noreste,64.51,20221030T12,31,75,20.4004,-89.2849,0,Yucatán,Teabo,0.0,0.0,30.26,34.54,20.35,5.14
22.94,Poco nuboso,6,Noreste,60.43,20221031T12,31,75,20.4004,-89.2849,1,Yucatán,Teabo,0.0,0.0,39.26,34.0,18.74,6.26
